entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets
361356,Warlock,Cursed Oathring,3,20,27,caster_dps,finger,,11,0,14433,6321,26,0,0.0,
361357,Warlock,The Sorcerous Charm,2,13,19,caster_dps,neck,,2,0,34491,21933,22,0,0.0,
361358,Warlock,Highborne Handwraps,3,60,91,caster_dps,armor,,10,1,40042,24393,88,40,0.0,
361359,Warlock,Thunderkeeper's Mantle of the Ebon Watch,3,75,169,caster_dps,armor,,3,1,56072,43193,174,110,0.0,2
361360,Warlock,The Razor-edged Tunic,2,24,25,caster_dps,armor,,20,1,12672,3461,24,16,0.0,
361361,Warlock,Long Vow Binding,2,8,11,caster_dps,armor,,6,1,4511,3344,15,3,0.0,
361362,Warlock,Veil of Dragon Flame,2,15,19,caster_dps,back,,16,1,26048,4695,18,7,0.0,
361363,Warlock,Warlord's Footwraps,3,71,141,caster_dps,armor,,8,1,50772,38540,146,77,0.0,
361364,Warlock,The Conqueror Bone Wand,2,3,7,caster_dps,wand,wand,26,19,28633,24342,13,0,4.667,
361365,Warlock,Scarlet Whisper Royal Band,2,22,25,caster_dps,finger,,11,0,12984,6743,25,0,0.0,
361366,Warlock,Lionheart Curse Hoop,2,34,37,caster_dps,finger,,11,0,14436,1993,36,0,0.0,
361367,Warlock,Ebon Vow Bindings,3,40,47,caster_dps,armor,,9,1,27255,18437,50,11,0.0,
361368,Warlock,Living Knife,3,75,162,caster_dps,dagger,dagger,13,15,49373,35595,159,0,106.111,2
361369,Warlock,The Nightwoven Vest,3,49,53,caster_dps,armor,,5,1,25049,13388,61,41,0.0,
361370,Warlock,Stalwart Fingerband of the Kings Promise,2,13,15,caster_dps,finger,,11,0,23608,24349,20,0,0.0,
361371,Warlock,Skirt of Great Bear,2,19,22,caster_dps,armor,,7,1,6297,4316,22,12,0.0,
361372,Warlock,"Sunsteel Rod, Ancient King's Oath",3,74,156,caster_dps,staff,staff,17,10,50344,36550,158,0,136.143,
361373,Warlock,Graspers of Tempest Keep,3,76,168,caster_dps,armor,,10,1,52344,35646,175,86,0.0,2
361374,Warlock,Nightfang Spire Spellstaff,3,59,87,caster_dps,staff,staff,17,10,39050,24069,85,0,58.571,
361375,Warlock,Falcon Wyrm Leggings,3,74,159,caster_dps,armor,,7,1,49955,35013,159,142,0.0,
361376,Warlock,"Heart, Sky Bolt",3,46,53,caster_dps,trinket,,12,0,9657,19990,52,0,0.0,
361377,Warlock,Runed Cord of Amberpine Lodge,2,64,104,caster_dps,armor,,6,1,39395,24645,105,41,0.0,8
361378,Warlock,Ashen Armbands of the Wyrm Oath,2,20,24,caster_dps,armor,,9,1,16897,1351,28,4,0.0,
361379,Warlock,Shieldguard's Cord,3,22,28,caster_dps,armor,,6,1,16723,6908,25,10,0.0,
361380,Warlock,Ritual Leggings of the Wyrm King,2,2,9,caster_dps,armor,,7,1,19918,10554,11,4,0.0,
361381,Warlock,Binding of Crusader Watch,4,49,54,caster_dps,armor,,6,1,30763,18405,62,23,0.0,
361382,Warlock,Flawless Signet Ring,3,69,123,caster_dps,finger,,11,0,39120,24082,113,0,0.0,
361383,Warlock,Borean Mantle,2,62,95,caster_dps,armor,,3,1,37474,25525,96,48,0.0,
361384,Warlock,Witchforged Cloak,3,55,59,caster_dps,back,,16,1,15163,18743,59,27,0.0,
361385,Warlock,Grimdark Shoulderpads of Mage Tower,3,55,61,caster_dps,armor,,3,1,24966,14139,61,31,0.0,
361386,Warlock,Wyrmkeeper's Tiara of the Light Guard,3,20,21,caster_dps,armor,,1,1,13236,4368,20,11,0.0,
361387,Warlock,Dusty Mantle,3,77,181,caster_dps,armor,,3,1,56072,43193,174,118,0.0,
361388,Warlock,Collar of Shadow Moon,2,75,168,caster_dps,neck,,2,0,52419,39848,158,0,0.0,4
361389,Warlock,"Shoulderwraps, Bright Curse",2,17,22,caster_dps,armor,,3,1,16572,17695,26,8,0.0,
361390,Warlock,Cinch of the First Watch,4,49,55,caster_dps,armor,,6,1,30583,16802,66,23,0.0,
361391,Warlock,Kingsworn Ringlet,2,64,104,caster_dps,finger,,11,0,2854,30339,114,0,0.0,4
361392,Warlock,Crystal Wand of the Stone Crown,2,57,61,caster_dps,wand,wand,26,19,28518,15282,60,0,54.286,
361393,Warlock,"Boots, Ice Glow",3,12,14,caster_dps,armor,,8,1,12439,6537,15,5,0.0,
361394,Warlock,"Skirt, Wildfire Wrath",2,72,146,caster_dps,armor,,7,1,51043,35913,138,107,0.0,
361395,Warlock,Lightkeeper's Tiara,2,56,59,caster_dps,armor,,1,1,35174,12185,60,32,0.0,
361396,Warlock,Wayfarer's Rod of the Void Watch,3,38,44,caster_dps,staff,staff,17,10,56080,44219,45,0,37.903,
361397,Warlock,Iceforged Shoulderwraps of Makers Vault,2,10,16,caster_dps,armor,,3,1,9997,4314,22,6,0.0,
361398,Warlock,Royal Band of Storm Spirit,3,31,32,caster_dps,finger,,11,0,9851,2951,36,0,0.0,
361399,Warlock,Tombwarden's Legwraps,2,21,23,caster_dps,armor,,7,1,6297,4316,22,13,0.0,
361400,Warlock,"Steelbound Cowl, Stormcaller's Oath",2,36,42,caster_dps,armor,,1,1,41463,10008,43,21,0.0,
361401,Warlock,Northborn Warband of the Moon Grove,2,47,53,caster_dps,finger,,11,0,15422,7553,48,0,0.0,
361402,Warlock,"Tempered Cap, Drakelord's Oath",4,75,169,caster_dps,armor,,1,1,50018,34339,164,135,0.0,
361403,Warlock,Blood King's Treads,3,77,177,caster_dps,armor,,8,1,56539,44021,174,108,0.0,
361404,Warlock,"Greatcloak, Wolf Gaze",2,9,13,caster_dps,back,,16,1,23115,5610,15,5,0.0,
361405,Warlock,Unquiet Hunter Boots,3,7,11,caster_dps,armor,,8,1,6322,4660,18,4,0.0,
361406,Warlock,Legwraps of the Rune King,2,57,61,caster_dps,armor,,7,1,30698,18346,60,38,0.0,
361407,Warlock,Highborne Boots of Crypt Watch,2,60,89,caster_dps,armor,,8,1,38737,24614,93,39,0.0,8
361408,Warlock,"Clasp, Bronze Pledge",2,43,48,caster_dps,neck,,2,0,23715,13473,54,0,0.0,
361409,Warlock,Lionheart Scar Binding,2,2,8,caster_dps,armor,,6,1,4511,3344,15,2,0.0,
361410,Warlock,Shanker of Iron Gate,2,19,25,caster_dps,dagger,dagger,13,15,20472,10049,25,0,12.5,
361411,Warlock,Choker of the Red Moon,3,50,51,caster_dps,neck,,2,0,6546,4743,50,0,0.0,
361412,Warlock,Rune-carved Mantle of Scarlet Bastion,2,50,54,caster_dps,armor,,3,1,26501,15812,56,25,0.0,
361413,Warlock,Ring of Blackrock Mountain,2,46,47,caster_dps,finger,,11,0,31906,30422,53,0,0.0,
361414,Warlock,"Snowbound Necklace, Archmage's Oath",2,37,41,caster_dps,neck,,2,0,7899,7746,41,0,0.0,
361415,Warlock,Ebon Knight's Scepter,2,79,194,caster_dps,wand,wand,26,19,50365,36668,182,0,216.471,
361416,Warlock,Shoes of the Bronze Dragon,2,67,117,caster_dps,armor,,8,1,39777,24662,111,54,0.0,
361417,Warlock,Pale Lady's Frostscarred Robe,2,45,48,caster_dps,armor,,5,1,33590,21311,48,34,0.0,
361418,Warlock,Rime Mail Walkers,2,14,19,caster_dps,armor,,8,1,16881,6562,21,6,0.0,
361419,Warlock,Thornwoven Gloves,3,44,46,caster_dps,armor,,10,1,28741,11634,54,18,0.0,
361420,Warlock,"Spell Stave, Holy Blade",3,71,136,caster_dps,staff,staff,17,10,50143,36878,138,0,121.207,4|2
361421,Warlock,"Skullcap, Sacred Moon",2,21,22,caster_dps,armor,,1,1,16824,3068,32,10,0.0,
361422,Warlock,Marauding Robe,3,10,15,caster_dps,armor,,5,1,12803,5202,24,10,0.0,
361423,Warlock,The Scalebound Circlet,4,80,232,caster_dps,armor,,1,1,58847,41854,232,198,0.0,4|2
361424,Warlock,Mournbound Shoes of Broken Shield,3,57,63,caster_dps,armor,,8,1,31026,17576,63,31,0.0,
361425,Warlock,Sunblessed Handwraps,4,77,177,caster_dps,armor,,10,1,48306,34344,164,98,0.0,
361426,Warlock,Winterforged Loop,2,24,25,caster_dps,finger,,11,0,10530,6199,24,0,0.0,
361427,Warlock,Lost Keeper's Backcloth,4,67,117,caster_dps,back,,16,1,42491,30642,115,65,0.0,
361428,Warlock,Sunlit Warcloak,2,62,98,caster_dps,back,,16,1,37429,25489,93,43,0.0,
361429,Warlock,Battlemage's Shoes,2,11,16,caster_dps,armor,,8,1,16821,26010,14,5,0.0,
361430,Warlock,Marauding Pendant of the Ebon Watch,2,27,29,caster_dps,neck,,2,0,33287,20956,34,0,0.0,
361431,Warlock,Ember Ice Tiara,2,34,36,caster_dps,armor,,1,1,26308,14208,36,18,0.0,
361432,Warlock,The Blessed Torc,2,13,19,caster_dps,neck,,2,0,34491,21933,22,0,0.0,
361433,Warlock,"Titanbound Bindings, Shadowwarden's Oath",2,40,46,caster_dps,armor,,9,1,26151,14429,43,9,0.0,
361434,Warlock,Fallen Blood Sandals,2,61,94,caster_dps,armor,,8,1,37459,25516,87,44,0.0,
361435,Warlock,The Veteran Choker,2,51,55,caster_dps,neck,,2,0,1399,10778,60,0,0.0,
361436,Warlock,"Boots, Low Guard",2,5,10,caster_dps,armor,,8,1,16821,26010,14,3,0.0,
361437,Warlock,"Dreamwoven Grips, Earthkeeper's Oath",4,80,200,caster_dps,armor,,10,1,55334,42111,200,117,0.0,
361438,Warlock,Cape of Fallen Lord,3,16,22,caster_dps,back,,16,1,58419,45626,24,9,0.0,
361439,Warlock,Stoic Walkers of the Black Dragon,2,5,8,caster_dps,armor,,8,1,16821,26010,14,3,0.0,
361440,Warlock,Faded Shoulderpads of the Wyrm Crown,3,64,105,caster_dps,armor,,3,1,43186,27433,103,62,0.0,
361441,Warlock,Medallion of the Violet Flame,2,39,43,caster_dps,neck,,2,0,17918,9243,45,0,0.0,
361442,Warlock,"Frozen Mage Wand, Emberwarden's Oath",2,38,41,caster_dps,wand,wand,26,19,20801,5253,40,0,33.75,
361443,Warlock,Spiritbound Bracelets of Holy Crown,3,15,20,caster_dps,armor,,9,1,24983,14148,18,4,0.0,
361444,Warlock,The Fanged Mitts,2,25,30,caster_dps,armor,,10,1,17146,7047,29,10,0.0,
361445,Warlock,Moonforged Cap of the Forgotten King,2,65,109,caster_dps,armor,,1,1,67050,30847,108,66,0.0,
361446,Warlock,Carved Mage Wand of the Scale Lord,2,30,35,caster_dps,wand,wand,26,19,20907,5213,35,0,29.643,
361447,Warlock,Rimecaller's Traveling Cloak,2,17,18,caster_dps,back,,16,1,23010,6466,18,7,0.0,
361448,Warlock,Sunfire Arrow Cowl,3,74,155,caster_dps,armor,,1,1,45702,32525,151,117,0.0,
361449,Warlock,"Binding, East Walker",2,21,23,caster_dps,armor,,6,1,9917,3229,23,7,0.0,
361450,Warlock,High Wound Headdress,3,80,200,caster_dps,armor,,1,1,56429,41990,200,152,0.0,
361451,Warlock,Ebon Knight's Gorget of the Wild Heart,2,37,40,caster_dps,neck,,2,0,6494,5180,34,0,0.0,
361452,Warlock,Voidlord's Gorget of the Celestial Gate,2,53,60,caster_dps,neck,,2,0,6502,13811,60,0,0.0,
361453,Warlock,The Hateful Armbands,2,2,8,caster_dps,armor,,9,1,14736,6543,15,1,0.0,
361454,Warlock,Thornbound Vest of the Crimson Moon,2,6,13,caster_dps,armor,,20,1,12422,6527,13,8,0.0,
361455,Warlock,Wrap of the Kamagua,3,41,48,caster_dps,back,,16,1,28609,13109,49,21,0.0,
361456,Warlock,Heavy Shoulderpads of the Golden Moon,3,71,139,caster_dps,armor,,3,1,53088,41523,146,88,0.0,
361457,Warlock,Ferocious Pendant,2,12,15,caster_dps,neck,,2,0,34491,21933,22,0,0.0,
361458,Warlock,Channeling Rod of Cold Memory,3,61,92,caster_dps,wand,wand,26,19,40876,29149,91,0,97.857,
361459,Warlock,Oath Seed Legwraps,3,46,52,caster_dps,armor,,7,1,28720,11841,55,36,0.0,
361460,Warlock,Tunic of Dawn Vanguard,2,7,10,caster_dps,armor,,20,1,12389,6238,10,6,0.0,
361461,Warlock,Forgotten Breeches of Moon Guard,3,28,29,caster_dps,armor,,7,1,13365,6910,31,18,0.0,
361462,Warlock,Ghostcaller's Cuffs,3,61,96,caster_dps,armor,,9,1,33328,31225,103,25,0.0,
361463,Warlock,Forgotten Void Circlet,3,18,23,caster_dps,armor,,1,1,18415,9492,37,12,0.0,
361464,Warlock,Thunderwarden's Neckchain,4,80,219,caster_dps,neck,,2,0,44703,45447,226,0,0.0,2|8
361465,Warlock,"Crystal, Deep Rider",2,50,57,caster_dps,trinket,,12,0,22753,11905,56,0,0.0,
361466,Warlock,Frostmage's Tunic,2,56,62,caster_dps,armor,,20,1,32841,20407,60,45,0.0,
361467,Warlock,"Duskwoven Shawl, Titan Keeper's Oath",2,45,52,caster_dps,back,,16,1,27721,10108,53,21,0.0,
361468,Warlock,Prime Piercer Band,2,65,112,caster_dps,finger,,11,0,44086,31526,108,0,0.0,
361469,Warlock,Ebon Briar Cuffs,2,29,36,caster_dps,armor,,9,1,26079,14419,38,7,0.0,
361470,Warlock,Soulfire Heart Tunic,2,3,8,caster_dps,armor,,20,1,12389,6238,10,4,0.0,
361471,Warlock,Wildfire Vault Shoulder Cape,3,75,170,caster_dps,armor,,3,1,56072,43193,174,112,0.0,8|8
361472,Warlock,"Dawnsteel Neckchain, Thunderkeeper's Oath",2,62,97,caster_dps,neck,,2,0,39000,25063,96,0,0.0,
361473,Warlock,Blazing Breeches of the Titan Watch,2,4,6,caster_dps,armor,,7,1,19918,10554,11,3,0.0,
361474,Warlock,Prime Ward Handwraps,3,74,155,caster_dps,armor,,10,1,53233,41826,158,76,0.0,
361475,Warlock,The Twilight-forged Cap,2,32,37,caster_dps,armor,,1,1,26308,14208,36,18,0.0,
361476,Warlock,"Sunsteel Mitts, Boneguard's Oath",3,24,27,caster_dps,armor,,10,1,16966,5195,22,10,0.0,
361477,Warlock,"Raiment, Starfang Gaze",3,31,33,caster_dps,armor,,5,1,19506,10581,40,24,0.0,
361478,Warlock,"Grips, Mana Spear",2,28,34,caster_dps,armor,,10,1,16959,7106,33,11,0.0,
361479,Warlock,"Walkers, Bitter Caller",2,23,29,caster_dps,armor,,8,1,11571,6394,27,10,0.0,
361480,Warlock,Emberkeeper's Holy Battlecloak,3,75,163,caster_dps,back,,16,1,56190,39478,162,91,0.0,
361481,Warlock,"Raiment, Silent Storm",3,39,46,caster_dps,armor,,20,1,19953,10762,44,36,0.0,
361482,Warlock,The Devout Choker,3,71,134,caster_dps,neck,,2,0,9086,37231,138,0,0.0,4
361483,Warlock,Faithful Armbands of Emerald Path,2,22,27,caster_dps,armor,,9,1,16869,6613,28,5,0.0,
361484,Warlock,Raider Rune Band,2,64,104,caster_dps,finger,,11,0,9865,31729,99,0,0.0,
361485,Warlock,Kingsguard's Devout Grips,2,7,9,caster_dps,armor,,10,1,20476,28144,12,2,0.0,
361486,Warlock,Edge of the Frozen Watch,2,46,49,caster_dps,1h_sword,1h_sword,13,7,31526,19040,48,0,29.375,
361487,Warlock,"Spellforged Cord, Wyrmcaller's Oath",3,2,9,caster_dps,armor,,6,1,4511,3344,15,3,0.0,
361488,Warlock,Wildwarden's Shadowwoven Waistwrap,4,71,138,caster_dps,armor,,6,1,45242,30895,141,73,0.0,
361489,Warlock,Great Cape of Moon Pact,2,28,31,caster_dps,back,,16,1,23043,7411,31,12,0.0,
361490,Warlock,Broken Spell Circlet,3,41,42,caster_dps,armor,,1,1,18334,9431,43,24,0.0,
361491,Warlock,Stalwart Diadem of the Deep Vault,2,70,126,caster_dps,armor,,1,1,51192,37234,138,81,0.0,
361492,Warlock,"Shoulderwraps, Soulfire Spire",2,78,181,caster_dps,armor,,3,1,56573,43862,174,109,0.0,
361493,Warlock,"Gloves, Wolf Tongue",2,21,25,caster_dps,armor,,10,1,17146,7047,29,8,0.0,
361494,Warlock,Siegebound Grips of Violet Citadel,2,10,15,caster_dps,armor,,10,1,16946,4768,15,4,0.0,
361495,Warlock,Frost Forge Neckchain,3,67,115,caster_dps,neck,,2,0,33808,28321,115,0,0.0,
361496,Warlock,Divine Cap,3,66,116,caster_dps,armor,,1,1,43759,28193,115,77,0.0,
361497,Warlock,"Promise, Night Knuckle",3,4,7,caster_dps,finger,,11,0,31800,30804,23,0,0.0,
361498,Warlock,Starcaller's Grips of the Grim Host,2,29,32,caster_dps,armor,,10,1,25987,14191,30,10,0.0,
361499,Warlock,Shadowlord's Graspers of the Frost Oath,2,1,6,caster_dps,armor,,10,1,16970,719,5,2,0.0,
361500,Warlock,Unholy Caller Skirt,2,37,42,caster_dps,armor,,7,1,16764,10009,43,25,0.0,
361501,Warlock,Sandals of the Wild Moon,2,73,153,caster_dps,armor,,8,1,53251,37942,146,79,0.0,
361502,Warlock,Warmaster's Footwraps,3,80,187,caster_dps,armor,,8,1,55368,43970,187,111,0.0,4|2|8
361503,Warlock,Brand of the Blade Edge,2,25,26,caster_dps,1h_sword,1h_sword,13,7,20110,3400,25,0,13.4,
361504,Warlock,"Windbound Staff, Soulcaller's Oath",3,69,122,caster_dps,staff,staff,17,10,40322,29130,115,0,68.793,
361505,Warlock,Mournbound Shadowblade of the Grim Crown,2,7,9,caster_dps,dagger,dagger,13,15,20435,1917,10,0,4.375,
361506,Warlock,"Choker, Falcon Spear",3,74,156,caster_dps,neck,,2,0,36902,37823,166,0,0.0,
361507,Warlock,Dark Verse Treads,2,10,15,caster_dps,armor,,8,1,25857,14114,16,5,0.0,
361508,Warlock,The Celestial Waistwrap,2,26,28,caster_dps,armor,,6,1,28730,14194,28,9,0.0,
361509,Warlock,Berserker Waistwrap of Silver Covenant,2,2,8,caster_dps,armor,,6,1,25858,14113,15,2,0.0,
361510,Warlock,"Bright Wrap, Highguard's Oath",2,55,58,caster_dps,back,,16,1,26227,14331,58,23,0.0,
361511,Warlock,Titan Queen's Runic Pants,2,34,38,caster_dps,armor,,7,1,28419,9851,37,22,0.0,
361512,Warlock,Wolfkeeper's Skirt,2,75,165,caster_dps,armor,,7,1,52114,36032,166,127,0.0,
361513,Warlock,Flamebound Cuffs of Broken Promise,2,73,147,caster_dps,armor,,9,1,51359,37964,146,38,0.0,
361514,Warlock,Emberwrought Waistband of Ancient Pact,2,12,13,caster_dps,armor,,6,1,14735,6539,16,4,0.0,
361515,Warlock,Ironforged Warstaff of Pale King,2,4,9,caster_dps,staff,staff,17,10,20419,3446,13,0,6.094,
361516,Warlock,Chillborn Collar of the Emerald Watch,2,10,14,caster_dps,neck,,2,0,9857,12028,32,0,0.0,
361517,Warlock,Silent Knight's Hood of the Scourge March,2,41,44,caster_dps,armor,,1,1,19409,10502,43,23,0.0,
361518,Warlock,"Hollow Boots, Ebon Warden's Oath",2,8,15,caster_dps,armor,,8,1,11060,3307,15,5,0.0,
361519,Warlock,"Footwraps, Wolfheart Hex",3,4,5,caster_dps,armor,,8,1,16821,26010,14,2,0.0,
361520,Warlock,Heroic Chestwrap,2,48,54,caster_dps,armor,,20,1,24612,13868,51,39,0.0,
361521,Warlock,Shroud of the Twilight Reach,2,41,42,caster_dps,back,,16,1,26175,14430,42,16,0.0,
361522,Warlock,The Silverblessed Idol,3,74,159,caster_dps,trinket,,12,0,48503,34427,154,0,0.0,8
361523,Warlock,Warmaster's Regalia,2,79,196,caster_dps,armor,,20,1,52357,37851,200,184,0.0,
361524,Warlock,Highlord's Doomforged Phylactery,2,29,30,caster_dps,trinket,,12,0,15150,7506,25,0,0.0,
361525,Warlock,The Iceforged Binding,2,73,153,caster_dps,armor,,6,1,53092,41543,154,67,0.0,
361526,Warlock,Battlecloak of the Broken Blade,2,14,16,caster_dps,back,,16,1,25884,14365,15,6,0.0,
361527,Warlock,Earthen-forged Bracelets,3,79,188,caster_dps,armor,,9,1,55366,43974,187,60,0.0,
361528,Warlock,Thunderous Tunic,2,55,62,caster_dps,armor,,5,1,26240,14456,64,45,0.0,
361529,Warlock,Brightwarden's Scale-bound Sash,2,74,156,caster_dps,armor,,6,1,53092,41543,154,66,0.0,
361530,Warlock,Obsidian Sash of the Silver Oath,2,3,6,caster_dps,armor,,6,1,14735,6539,16,2,0.0,
361531,Warlock,"Treads, Bloodfire Grip",3,25,28,caster_dps,armor,,8,1,14749,9454,32,12,0.0,
361532,Warlock,Northwarden's Binding of the Iron Watch,2,58,83,caster_dps,armor,,6,1,37970,24575,81,32,0.0,
361533,Warlock,Necrotic Royal Band of Blackened Sky,2,8,13,caster_dps,finger,,11,0,9823,20906,15,0,0.0,
361534,Warlock,The Veiled Waistband,3,3,6,caster_dps,armor,,6,1,16787,3217,15,2,0.0,
361535,Warlock,Treads of the Unquiet King,2,7,14,caster_dps,armor,,8,1,35380,22991,15,5,0.0,
361536,Warlock,Raven Wrath Hood,3,52,54,caster_dps,armor,,1,1,43893,21774,55,32,0.0,
361537,Warlock,Moonbound Seal of Zul Drak,3,27,29,caster_dps,finger,,11,0,18365,9447,34,0,0.0,
361538,Warlock,"Faded Shoulder Cape, First Warden's Oath",2,76,169,caster_dps,armor,,3,1,56011,44350,163,99,0.0,
361539,Warlock,Forgotten Warden's Mark of the Deep Earth,2,56,57,caster_dps,finger,,11,0,24569,13812,58,0,0.0,
361540,Warlock,Wintercaller's Snowbound Collar,2,12,13,caster_dps,neck,,2,0,9857,12028,32,0,0.0,
361541,Warlock,Carved Cuffs of Dread March,4,57,63,caster_dps,armor,,9,1,30345,16538,65,17,0.0,
361542,Warlock,Shadow Whisper Skull,3,25,31,caster_dps,trinket,,12,0,22293,4381,28,0,0.0,
361543,Warlock,Binding of Ice King,2,15,17,caster_dps,armor,,6,1,9552,5967,18,5,0.0,
361544,Warlock,Battlelord's Enchanted Mantle,2,20,26,caster_dps,back,,16,1,25993,6593,26,10,0.0,
361545,Warlock,Earthwarden's Bonebound Necklace,4,80,277,caster_dps,neck,,2,0,64272,50452,264,0,0.0,
361546,Warlock,Tunic of Last Watch,4,80,213,caster_dps,armor,,5,1,59517,45368,219,248,0.0,2
361547,Warlock,"Legwraps, Mystic Piercer",2,57,60,caster_dps,armor,,7,1,28182,12107,60,38,0.0,
361548,Warlock,Embercaller's Azure Boots,3,7,8,caster_dps,armor,,8,1,25857,14114,16,3,0.0,
361549,Warlock,Ancient Warden's Earthwoven Runestone,3,70,127,caster_dps,trinket,,12,0,43609,30620,128,0,0.0,4
361550,Warlock,Cerulean Regalia of Moon Grove,2,68,112,caster_dps,armor,,20,1,42100,30459,110,94,0.0,2
361551,Warlock,Stoneforged Mark of the Crypt Watch,3,32,37,caster_dps,finger,,11,0,3258,9461,37,0,0.0,
361552,Warlock,"Sandals, Bright Torment",3,67,119,caster_dps,armor,,8,1,42902,27821,115,62,0.0,
361553,Warlock,Pitiless Runebands of the Taunka Village,2,31,37,caster_dps,armor,,9,1,14647,7437,36,8,0.0,
361554,Warlock,The Coldhearted Mantle,2,30,33,caster_dps,armor,,3,1,16606,7367,33,14,0.0,
361555,Warlock,Glacial Charmstone of Dawn Guard,2,27,31,caster_dps,neck,,2,0,7093,5754,31,0,0.0,
361556,Warlock,The Burial Skullcap,2,33,36,caster_dps,armor,,1,1,25996,14401,33,18,0.0,
361557,Warlock,Shadow Blade Shoulderwraps,3,58,84,caster_dps,armor,,3,1,33841,21468,74,46,0.0,
361558,Warlock,Boneforged Eye of the Mount Hyjal,2,67,119,caster_dps,trinket,,12,0,43103,28190,115,0,0.0,
361559,Warlock,Earthshard Keeper Regalia,2,40,46,caster_dps,armor,,20,1,14606,10042,45,32,0.0,
361560,Warlock,Unwavering Shortsword of the Earthen Watch,3,46,48,caster_dps,1h_sword,1h_sword,13,7,20218,754,47,0,32.5,
361561,Warlock,Tiara of Arathi Highlands,3,67,117,caster_dps,armor,,1,1,42481,29174,115,81,0.0,4
361562,Warlock,Leafwoven Gloves of the Sky Forge,2,37,39,caster_dps,armor,,10,1,26050,14222,37,13,0.0,
361563,Warlock,Faithful Robes of the Abyssal Gate,3,79,188,caster_dps,armor,,20,1,52231,36973,187,186,0.0,
361564,Warlock,"Cinch, Wild Beacon",3,40,44,caster_dps,armor,,6,1,28657,13105,37,17,0.0,
361565,Warlock,"Merciless Robe, Winterlord's Oath",2,4,9,caster_dps,armor,,20,1,12687,2572,10,5,0.0,
361566,Warlock,Gravecaller's Circlet,2,35,37,caster_dps,armor,,1,1,15905,5624,38,18,0.0,
361567,Warlock,"Mystic Mitts, Frostwarden's Oath",2,13,14,caster_dps,armor,,10,1,16592,3308,15,4,0.0,
361568,Warlock,Mitts of the Soul Reaper,4,80,187,caster_dps,armor,,10,1,60549,47230,200,103,0.0,
361569,Warlock,Runed Staff of the Violet Citadel,2,6,9,caster_dps,staff,staff,17,10,20424,9514,10,0,6.429,
361570,Warlock,Ravenlord's Chestwrap,2,16,22,caster_dps,armor,,20,1,25889,14371,23,14,0.0,
361571,Warlock,Wolfcaller's Azure Regalia,2,35,36,caster_dps,armor,,20,1,27557,4038,37,24,0.0,
361572,Warlock,Cold Storm Spellknife,2,73,149,caster_dps,dagger,dagger,13,15,50122,38151,146,0,92.667,
361573,Warlock,Razor-edged Bindings,3,76,170,caster_dps,armor,,9,1,56953,44674,167,53,0.0,2
361574,Warlock,Northborn Chestwrap of Crusader Watch,3,63,100,caster_dps,armor,,5,1,39337,24639,102,88,0.0,
361575,Warlock,Ironclad Robes of the Black Ice,4,60,92,caster_dps,armor,,20,1,43861,31340,100,90,0.0,
361576,Warlock,Hammerlord's Cord,3,67,114,caster_dps,armor,,6,1,44167,31555,115,51,0.0,
361577,Warlock,"Vicious Shoulder Cape, Deathguard's Oath",3,38,44,caster_dps,armor,,3,1,32034,19507,41,22,0.0,
361578,Warlock,Sash of Bloodguard,3,76,169,caster_dps,armor,,6,1,52110,36035,170,85,0.0,
361579,Warlock,Walking Staff of Frozen Sea,3,57,64,caster_dps,staff,staff,17,10,31608,19101,65,0,53.387,
361580,Warlock,Mitts of the Quel Thalas,4,74,156,caster_dps,armor,,10,1,48618,35003,159,85,0.0,
361581,Warlock,Cracked Mitts,2,38,45,caster_dps,armor,,10,1,19055,10023,45,16,0.0,
361582,Warlock,Winterguard's Saber of the Sholazar,3,1,7,caster_dps,1h_sword,1h_sword,13,7,24981,14145,18,0,4.4,
361583,Warlock,"Zealous Trousers, Frozen Knight's Oath",2,7,10,caster_dps,armor,,7,1,25876,14097,14,5,0.0,
361584,Warlock,The Clouded Bracelets,3,48,50,caster_dps,armor,,9,1,27255,18437,50,12,0.0,
361585,Warlock,Arcanized Ringlet,3,41,44,caster_dps,finger,,11,0,12643,6440,48,0,0.0,
361586,Warlock,Warcloak of Coldarra,3,46,50,caster_dps,back,,16,1,29916,17739,52,22,0.0,
361587,Warlock,"Runewoven Gloves, Dragon King's Oath",3,76,174,caster_dps,armor,,10,1,56017,43210,174,88,0.0,4
361588,Warlock,The Dragonforged Bracelets,2,52,57,caster_dps,armor,,9,1,27630,10136,60,13,0.0,
361589,Warlock,The Dusklit Runebands,2,73,152,caster_dps,armor,,9,1,51355,37950,146,39,0.0,
361590,Warlock,Binding of Titan Crown,3,61,95,caster_dps,armor,,6,1,38542,29328,97,44,0.0,
361591,Warlock,Deathlord's Grips of the Makers Hand,3,50,57,caster_dps,armor,,10,1,19813,10808,55,23,0.0,
361592,Warlock,The Graveborn Sandals,3,72,144,caster_dps,armor,,8,1,53625,42760,155,81,0.0,
361593,Warlock,Stormcaller's Hood,3,79,189,caster_dps,armor,,1,1,53250,41984,187,144,0.0,
361594,Warlock,Frostbitten Handwraps of Blackened Sky,2,4,9,caster_dps,armor,,10,1,3528,4767,15,2,0.0,
