reference_entry,displayid,item_level,quality
37692,52414,200,3
37695,53835,200,4
37696,51939,200,4
37699,51610,200,3
37714,52565,200,3
37717,52567,200,3
37723,52572,200,3
37724,52573,200,3
37729,52619,200,3
37730,52620,200,3
37731,52618,200,3
37733,52574,200,3
37734,52576,200,3
37743,50506,130,3
37744,52467,130,3
37745,50025,130,3
37746,52544,130,3
37747,50024,130,3
37752,52464,134,3
37753,52458,138,3
37754,52545,142,3
37755,52472,146,3
37756,15063,150,3
37757,52448,154,3
37762,52520,134,3
37763,52475,138,3
37764,51715,142,3
37765,52488,150,3
37766,52513,154,3
37767,53372,158,3
37768,52515,162,3
37769,52482,166,3
37770,52514,170,3
37772,49362,134,3
37773,52476,138,3
37774,52481,142,3
37775,53371,146,3
37776,52501,150,3
37777,52485,154,3
37778,52473,158,3
37779,52484,166,3
37780,52502,170,3
37781,52487,174,3
37782,52477,134,3
37783,51927,138,3
37785,52509,146,3
37786,52483,150,3
37787,52302,154,3
37788,53817,200,4
37789,52512,158,3
37790,51704,162,3
37791,53814,200,4
37792,52450,166,3
37794,52454,174,3
37795,52451,142,3
37796,52453,142,3
37798,53825,200,4
37799,52605,200,3
37800,52610,200,3
37801,52611,200,3
37802,52445,146,3
37803,51691,138,3
37804,50536,158,3
37805,50006,154,3
37806,52446,162,3
37807,52457,150,3
37808,52455,162,3
37809,49368,162,3
37811,52456,146,3
37812,52460,158,3
37818,52359,200,3
37822,52459,170,3
37823,36902,166,3
37824,56898,174,3
37825,52364,200,3
37826,51934,200,3
37841,51936,200,3
37843,52348,200,3
37844,52614,200,3
37845,52615,200,3
37846,52616,200,3
37848,51938,200,3
37851,52357,200,3
37852,55709,200,4
37854,53826,200,4
37855,53818,200,4
37857,59544,200,3
37858,54902,200,3
37868,55009,200,3
37870,55011,200,3
37871,54989,200,3
37872,55012,200,3
37874,55019,200,3
37883,54903,200,4
37884,53893,200,4
37886,55006,200,4
37890,55007,200,3
37891,55008,200,3
37934,45948,1,1
37936,51284,146,2
37940,51301,146,2
37942,53251,146,2
37943,51287,146,2
37944,51368,146,2
37945,51334,146,2
37947,51317,146,2
37949,51004,146,2
37950,51355,146,2
37953,52624,146,2
37954,52623,146,2
37956,51388,146,2
37957,51361,146,2
37960,51278,146,2
37961,52626,146,2
37962,53257,146,2
37963,52625,146,2
37964,51359,146,2
37967,51276,146,2
37968,51369,146,2
37969,51372,146,2
37970,52493,146,2
37984,56470,146,2
37988,51375,146,2
37989,51332,146,2
37990,51318,146,2
37993,51343,146,2
37995,51286,146,2
37996,51392,146,2
37997,6490,0,0
37999,51354,146,2
38002,51373,146,2
38004,51319,146,2
38007,56372,146,2
38008,51316,146,2
38011,51335,146,2
38012,51356,146,2
38025,51390,146,2
38026,51358,146,2
38027,59545,146,2
38029,56310,146,2
38030,56443,146,2
38031,56312,146,2
38033,51309,146,2
38036,51275,146,2
38037,51303,146,2
38041,51321,146,2
38043,56200,146,2
38044,54933,146,2
38046,51394,146,2
38049,51322,146,2
38051,51347,146,2
38054,51357,146,2
38056,51311,146,2
38065,52499,0,0
38072,53466,146,2
38084,56393,146,2
38088,56370,146,2
38089,22423,1,1
38090,23728,1,1
38093,56469,146,2
38094,50905,146,2
38095,51330,146,2
38097,51315,146,2
38100,56394,146,2
38102,51393,146,2
38104,51288,146,2
38105,51302,146,2
38107,51108,146,2
38108,56138,146,2
38109,51337,146,2
38110,49478,146,2
38114,56445,146,2
38115,51346,146,2
38116,51331,146,2
38117,51314,146,2
38118,51397,146,2
38128,50146,146,2
38129,50141,146,2
38130,51365,146,2
38134,51364,146,2
38137,50144,146,2
38138,51367,146,2
38142,51366,146,2
38148,51381,146,2
38150,50167,146,2
38151,50122,146,2
38153,51171,146,2
38154,51380,146,2
38157,50152,146,2
38170,50201,146,2
38171,50325,146,2
38173,51403,146,2
38174,50206,146,2
38177,51174,146,2
38178,50338,146,2
38181,50329,146,2
38187,51464,146,2
38196,51463,146,2
38197,51385,146,2
38202,57176,146,2
38206,56894,146,2
38207,56895,146,2
38208,50157,138,2
38212,52818,138,2
38237,53056,138,3
38238,51110,138,3
38241,50850,138,3
38257,50547,138,3
38258,3673,138,3
38259,7371,138,3
38284,51279,146,2
38287,50583,110,4
38295,51424,146,2
38318,51795,20,2
38353,57171,150,3
38355,57172,150,3
38356,56897,150,3
38360,54347,150,3
38361,50537,150,3
38364,5562,150,3
38366,54349,150,3
38367,55823,150,3
38368,57173,150,3
38387,50680,154,3
38400,52902,142,2
38401,49794,146,2
38403,49253,146,2
38404,52901,142,2
38405,52584,146,2
38406,53050,142,2
38407,53051,138,2
38408,53052,138,2
38409,64114,142,2
38410,53054,142,2
38412,55193,138,2
38413,52950,146,2
38414,57751,138,2
38415,52951,142,2
38417,56692,146,2
38418,56684,138,2
38419,56690,142,2
38421,56688,134,2
38422,56691,138,2
38434,53055,150,2
38435,56687,150,2
38436,57750,150,2
38437,52906,150,2
38438,51784,150,2
38440,57541,150,2
38441,56696,159,3
38444,17171,187,3
38445,18418,187,3
38452,57078,166,3
38453,49480,166,3
38454,57084,166,3
38455,57083,166,3
38456,57089,166,3
38457,57087,166,3
38460,56896,166,3
38461,53470,166,3
38462,57086,166,3
38464,57082,166,3
38465,51533,166,3
38468,50603,146,3
38513,46626,13,2
38524,56373,146,2
38530,51413,146,3
38531,51411,146,3
38532,56337,146,3
38533,50753,146,3
38534,50752,146,3
38535,51414,146,3
38537,56397,146,3
38540,50772,146,3
38541,50770,146,3
38542,51412,146,3
38543,50771,146,3
38590,56676,175,3
38591,56678,171,3
38592,52938,175,3
38614,51531,183,3
38615,52352,200,3
38616,51514,200,3
38617,51515,200,3
38618,51163,200,3
38663,51956,70,3
38664,51733,70,3
38666,51632,70,3
38672,39122,70,3
38675,51912,70,3
38683,51588,70,3
38760,57689,154,2
38761,57688,154,2
38762,57687,154,2
38763,48007,174,2
38764,45112,174,2
39015,56012,154,2
39017,56333,154,2
39018,56357,154,2
39028,56389,154,2
39034,56332,154,2
39047,51324,154,2
39073,56893,138,2
39076,51325,154,2
39082,51149,154,2
39083,54815,142,2
39084,54813,142,2
39085,51503,142,2
39086,54814,142,2
39087,54812,142,2
39088,54809,142,2
39091,51892,154,2
39099,56106,154,2
39109,51382,154,2
39127,50266,154,2
39139,55381,200,4
39140,35245,200,4
39168,51577,154,3
39169,51576,154,3
39170,51569,154,3
39171,51575,154,3
39172,49876,154,3
39173,51568,154,3
39174,51572,154,3
39175,51571,154,3
39176,51574,154,3
39177,51573,154,3
39178,51570,154,3
39179,56375,154,3
39180,51582,154,3
39181,51587,154,3
39182,51584,154,3
39183,51585,154,3
39188,53829,200,4
39189,57095,200,4
39190,54214,200,4
39191,53833,200,4
39192,53836,200,4
39194,53838,200,4
39195,55378,200,4
39196,54223,200,4
39197,53841,200,4
39198,53842,200,4
39200,53844,200,4
39202,7464,7,0
39215,57007,200,4
39216,56607,200,4
39224,53848,200,4
39228,53850,200,4
39230,53852,200,4
39235,54208,200,4
39236,54229,200,4
39237,53883,200,4
39239,53884,200,4
39240,53885,200,4
39243,53888,200,4
39245,53889,200,4
39247,54209,200,4
39248,53890,200,4
39249,53891,200,4
39251,57073,200,4
39252,56603,200,4
39254,54227,200,4
39255,54799,200,4
39256,55718,200,4
39258,53286,200,4
39259,53898,200,4
39260,57522,200,4
39261,54220,200,4
39262,53901,200,4
39263,53902,200,4
39267,53903,200,4
39270,53904,200,4
39273,56612,200,4
39274,53906,200,4
39275,53907,200,4
39276,53908,200,4
39278,54207,200,4
39279,54215,200,4
39280,53912,200,4
39283,54211,200,4
39284,55327,200,4
39285,53915,200,4
39291,53918,200,4
39293,53920,200,4
39295,53925,200,4
39298,55382,200,4
39299,53926,200,4
39307,57072,200,4
39308,54217,200,4
39330,51838,162,2
39331,51849,162,2
39332,51851,162,2
39333,52612,162,2
39335,51853,162,2
39336,51850,162,2
39337,51854,162,2
39344,53932,200,4
39348,51841,162,2
39363,51842,162,2
39368,51848,162,2
39369,54224,200,4
39373,56365,162,2
39374,51864,162,2
39376,51866,162,2
39377,51867,162,2
39378,51868,162,2
39379,54219,200,4
39380,51870,162,2
39385,51860,162,2
39386,53935,200,4
39387,51856,162,2
39390,54212,200,4
39393,53938,200,4
39395,53653,200,4
39396,53939,200,4
39397,53940,200,4
39402,51858,162,2
39405,57543,200,4
39406,51855,162,2
39408,54029,200,4
39409,54028,200,4
39410,51859,162,2
39411,51861,162,2
39413,51863,162,2
39414,51865,174,2
39417,55712,213,4
39419,53805,213,4
39422,54032,213,4
39424,54036,213,4
39426,54033,213,4
39427,55715,200,4
39430,51886,162,2
39432,51888,162,2
39433,51889,162,2
39435,51890,162,2
39438,51875,162,2
39439,51877,162,2
39440,51878,162,2
39441,51879,162,2
39442,51880,162,2
39444,51881,162,2
39445,51882,162,2
39452,51905,162,2
39454,51907,162,2
39455,51908,162,2
39457,51893,162,2
39459,51895,162,2
39460,51896,162,2
39461,51901,162,2
39462,51902,162,2
39463,51900,162,2
39465,51898,162,2
39466,51639,162,2
39467,55380,200,4
39471,51903,174,2
39473,55710,200,4
39478,56190,162,3
39486,50534,162,3
39487,51909,162,3
39488,56888,162,3
39491,57531,200,4
39492,54443,200,4
39493,55170,200,4
39494,56597,200,4
39495,57016,200,4
39496,54399,200,4
39497,56474,200,4
39498,54283,200,4
39499,54308,200,4
39500,57017,200,4
39507,51797,20,2
39508,51894,162,2
39509,51796,20,2
39514,54387,200,4
39515,54269,200,4
39517,54280,200,4
39518,54302,200,4
39519,54422,200,4
39531,57538,200,4
39535,53000,187,3
39536,52613,187,3
39538,56071,200,4
39539,54274,200,4
39542,54290,200,4
39543,54407,200,4
39547,54230,200,4
39553,57539,200,4
39555,54273,200,4
39557,54406,200,4
39558,54256,200,4
39560,54423,200,4
39561,54396,200,4
39565,54289,200,4
39578,54375,200,4
39579,54254,200,4
39580,54275,200,4
39581,54296,200,4
39583,57068,200,4
39588,57023,200,4
39589,57069,200,4
39590,57071,200,4
39591,57066,200,4
39601,57025,200,4
39602,57055,200,4
39604,57070,200,4
39605,54403,200,4
39606,55369,200,4
39607,55376,200,4
39608,56214,200,4
39609,55371,200,4
39612,55375,200,4
39613,56213,200,4
39617,55484,200,4
39618,55486,200,4
39619,55485,200,4
39620,55489,200,4
39621,55491,200,4
39622,55372,200,4
39624,55488,200,4
39627,55490,200,4
39628,57546,200,4
39629,54255,200,4
39630,54277,200,4
39631,54299,200,4
39632,54419,200,4
39634,54420,200,4
39636,54278,200,4
39637,54300,200,4
39641,54279,200,4
39672,52002,162,2
39673,52004,162,2
39674,56388,162,2
39675,52005,162,2
39680,50994,155,3
39688,52011,167,3
39702,54616,213,4
39704,54708,213,4
39706,55395,213,4
39707,49252,155,2
39709,56693,151,2
39711,56694,151,2
39716,56656,213,4
39717,55393,213,4
39719,55324,213,4
39720,54703,213,4
39721,54713,213,4
39722,54715,213,4
39723,53198,213,4
39724,54624,213,4
39725,53670,213,4
39726,54620,213,4
39727,54695,213,4
39729,55385,213,4
39730,57331,213,4
39733,54698,213,4
39736,52030,0,0
39756,54803,213,4
39757,54700,213,4
39758,54739,213,4
39759,55383,213,4
39760,54847,213,4
39761,54702,213,4
39762,54716,213,4
39763,56662,213,4
39764,55384,213,4
39765,54714,213,4
39767,54719,213,4
39771,52403,158,2
39772,52387,158,2
39775,52444,158,2
39776,52386,154,2
39777,52373,158,2
39778,56351,158,2
39779,52395,158,2
39780,51073,158,2
39782,51353,158,2
39783,52380,158,2
39786,52374,158,2
39788,52416,158,2
39792,52439,158,2
39793,52417,158,2
39794,52381,158,2
39795,52045,158,2
39796,56360,158,2
39798,52438,158,2
39799,52425,158,2
39800,52420,158,2
39801,56362,158,2
39803,52408,158,2
39804,52392,158,2
39805,56381,158,2
39806,52379,158,2
39809,52441,158,2
39810,52340,158,2
39815,52382,158,2
39825,52378,158,2
39828,52423,158,2
39829,52411,158,2
39830,52404,158,2
39831,52405,158,2
39833,52432,158,2
39838,52433,158,2
39839,52332,158,2
39841,56191,158,2
39842,56349,158,2
39843,52430,158,2
39844,52440,158,2
39846,56350,158,2
39847,56192,158,2
39848,52419,158,2
39849,52376,158,2
39851,51891,158,2
39852,52429,158,2
39854,52412,158,2
39855,52406,158,2
39856,56352,158,2
39857,52424,158,2
39860,52428,158,2
39863,52431,158,2
39864,56335,158,2
39865,50533,158,2
39866,52409,158,2
39867,56329,158,2
39869,52401,158,2
39870,52402,158,2
39871,52434,158,2
39872,52410,158,2
39873,52443,158,2
39875,52442,158,2
39876,52370,158,2
39877,51906,158,2
39882,52393,158,2
39889,53142,158,2
39891,51641,158,2
39893,52371,158,2
39894,5116,25,3
39897,52161,25,3
40060,51941,213,4
40061,54710,213,4
40062,54626,213,4
40063,54704,213,4
40184,54770,213,4
40185,54790,213,4
40187,54787,213,4
40194,53622,226,4
40196,54849,213,4
40197,54779,213,4
40198,56602,213,4
40200,54762,213,4
40201,54783,213,4
40203,54767,213,4
40204,51008,213,4
40205,54792,213,4
40206,55394,213,4
40208,54772,213,4
40210,54768,213,4
40225,52280,1,1
40229,52284,1,1
40230,52288,1,1
40231,52286,1,1
40233,54796,213,4
40234,54782,213,4
40236,54789,213,4
40237,57094,213,4
40240,53669,213,4
40241,54784,213,4
40243,54775,213,4
40244,54793,213,4
40246,54763,213,4
40247,54769,213,4
40249,54804,213,4
40261,54843,213,4
40262,54852,213,4
40263,55389,213,4
40267,54871,213,4
40269,56085,213,4
40272,57077,213,4
40274,54839,213,4
40275,54845,213,4
40277,54872,213,4
40280,55774,213,4
40281,55719,213,4
40283,54848,213,4
40285,54846,213,4
40286,55325,213,4
40288,54867,213,4
40291,57525,162,3
40293,52304,162,3
40299,54865,213,4
40301,54840,213,4
40302,54835,213,4
40303,54874,213,4
40305,53289,213,4
40306,55386,213,4
40307,52294,200,4
40318,54891,213,4
40319,54879,213,4
40322,50456,213,4
40325,54876,213,4
40331,54889,213,4
40335,54977,213,4
40336,54893,213,4
40338,54875,213,4
40339,54883,213,4
40343,54560,213,4
40344,57545,213,4
40345,54878,213,4
40347,54914,213,4
40348,55711,213,4
40349,54882,213,4
40352,54890,213,4
40354,52385,115,3
40363,54912,213,4
40368,54974,213,4
40379,54972,213,4
40381,54788,213,4
40384,57248,226,4
40386,57466,226,4
40388,56236,226,4
40395,57250,226,4
40396,56663,226,4
40402,55906,226,4
40406,56959,213,4
40407,55975,213,4
40408,54463,213,4
40415,57018,213,4
40416,57532,213,4
40419,56599,213,4
40421,55167,213,4
40422,55169,213,4
40423,56476,213,4
40424,55172,213,4
40427,53194,200,4
40430,53197,200,4
40431,53285,213,4
40432,53291,213,4
40438,53654,213,4
40439,53657,213,4
40445,55072,213,4
40446,53655,213,4
40448,55073,213,4
40449,55075,213,4
40450,55074,213,4
40453,53290,213,4
40455,53294,213,4
40461,57536,213,4
40462,55224,213,4
40463,55228,213,4
40465,55227,213,4
40472,55219,213,4
40473,57537,213,4
40474,53560,213,4
40483,40036,0,3
40488,49366,213,4
40489,62285,213,4
40493,55226,213,4
40495,55076,213,4
40496,55077,213,4
40499,55078,213,4
40500,55079,213,4
40502,55080,213,4
40503,55214,213,4
40505,55211,213,4
40507,55213,213,4
40509,57059,213,4
40510,57061,213,4
40511,53658,213,4
40512,57062,213,4
40513,57064,213,4
40519,53659,213,4
40525,55788,213,4
40526,53649,213,4
40527,55790,213,4
40528,55229,213,4
40529,55793,213,4
40532,45465,226,4
40539,53635,226,4
40545,55791,213,4
40548,57022,213,4
40549,53661,226,4
40550,55492,213,4
40552,55494,213,4
40556,55497,213,4
40557,55499,213,4
40558,53660,226,4
40560,53664,226,4
40561,53663,226,4
40562,53652,226,4
40563,55495,213,4
40564,53666,226,4
40566,53667,226,4
40567,55496,213,4
40568,55498,213,4
40569,55173,213,4
40570,55174,213,4
40571,57547,213,4
40572,55177,213,4
40573,55209,213,4
40575,55180,213,4
40577,55179,213,4
40578,55208,213,4
40583,55178,213,4
40584,55181,213,4
40588,53668,226,4
40591,53671,226,4
40592,53672,226,4
40593,52633,115,3
40601,52664,115,3
40668,52694,142,2
40670,52861,159,3
40672,54827,167,3
40674,54828,163,3
40675,54829,171,3
40682,53630,200,4
40683,54045,200,4
40685,54046,200,4
40688,54051,200,4
40689,54050,200,4
40691,54059,200,4
40692,54052,200,4
40693,54053,200,4
40694,54055,200,4
40695,54056,200,4
40696,56606,200,4
40697,54058,200,4
40702,54464,200,4
40703,54471,200,4
40704,57481,200,4
40708,57574,200,4
40711,54481,200,4
40712,54483,200,4
40713,54484,200,4
40721,54667,213,4
40722,54673,213,4
40723,54674,213,4
40733,54619,213,4
40734,54678,213,4
40735,51807,213,4
40736,54681,213,4
40737,54682,213,4
40738,54684,213,4
40741,54687,213,4
40742,56996,213,4
40743,56997,213,4
40745,56062,213,4
40746,56998,213,4
40747,57093,213,4
40748,56999,213,4
40749,57011,213,4
40750,57001,213,4
40754,33436,200,3
40755,51628,171,3
40757,52480,171,3
40767,36444,167,3
40778,55801,200,3
40779,55500,200,3
40780,55821,200,3
40781,55819,200,4
40782,55820,200,4
40783,55806,200,4
40785,55816,213,4
40786,55811,213,4
40787,58717,232,4
40788,58853,232,4
40789,58791,232,4
40790,62199,251,4
40791,60864,251,4
40792,60895,251,4
40797,55802,200,3
40798,55841,200,3
40799,55840,200,3
40801,55807,200,4
40802,55839,200,4
40803,55838,200,4
40804,55812,213,4
40806,55836,213,4
40807,58792,232,4
40808,58855,232,4
40809,58718,232,4
40810,62198,251,4
40811,60865,251,4
40812,60915,251,4
40816,55803,200,3
40817,57533,200,3
40818,55528,200,3
40819,55808,200,4
40820,57534,200,4
40823,55813,213,4
40824,57535,213,4
40825,55723,213,4
40826,58793,232,4
40827,58720,232,4
40829,61830,251,4
40830,61554,251,4
40831,61470,251,4
40836,55804,200,3
40837,55834,200,3
40838,55835,200,3
40840,55809,200,4
40841,55831,200,4
40842,55833,200,4
40844,55814,213,4
40845,55829,213,4
40846,55830,213,4
40847,58794,232,4
40848,58721,232,4
40849,58854,232,4
40850,62196,251,4
40856,55805,200,3
40857,55505,200,3
40858,55828,200,3
40859,55810,200,4
40861,55827,200,4
40862,55815,213,4
40863,55733,213,4
40864,55826,213,4
40866,58795,232,4
40868,58722,232,4
40870,61831,251,4
40871,60866,251,4
40872,60908,251,4
40877,55645,200,4
40878,55650,200,4
40879,55754,213,4
40880,55755,213,4
40881,59245,226,4
40882,59251,226,4
40883,61472,245,4
40884,62208,245,4
40887,55635,200,4
40888,55753,213,4
40889,59240,226,4
40890,61477,245,4
40933,58857,232,4
40942,54816,142,2
40943,54825,158,2
40949,54823,146,2
40950,54826,150,2
40951,54824,150,2
40952,54074,154,2
40953,54822,158,2
40954,54072,162,2
40956,54821,154,2
40957,54819,162,2
40958,54820,166,2
40959,54818,170,2
40966,60017,200,4
40972,55634,200,4
40973,55651,200,4
40974,55727,213,4
40975,55728,213,4
40976,59241,226,4
40977,59246,226,4
40978,61471,245,4
40979,61473,245,4
40982,55726,213,4
40983,59238,226,4
40984,61476,245,4
40986,56926,200,3
40988,56925,200,4
40990,56922,213,4
40996,49969,0,0
40998,56940,200,3
41000,56938,213,4
41010,56936,200,3
41011,56935,200,4
41012,56934,213,4
41014,64922,251,4
41023,56932,200,3
41024,56944,200,3
41026,56928,213,4
41027,58867,232,4
41036,56942,200,4
41038,59053,232,4
41039,61280,251,4
41047,56945,200,4
41048,56948,213,4
41049,56949,200,4
41051,59262,226,4
41052,61463,245,4
41055,59255,226,4
41056,61466,245,4
41059,56946,213,4
41060,59265,226,4
41061,61467,245,4
41084,56965,200,3
41085,55847,200,4
41086,55848,213,4
41087,58802,232,4
41088,60192,251,4
41112,45782,183,3
41114,54076,179,3
41116,54075,175,3
41117,52862,159,3
41121,52868,200,3
41126,54811,163,3
41127,55300,167,3
41129,54810,179,3
41140,56966,200,3
41141,55844,200,4
41142,55614,213,4
41144,61457,251,4
41154,56967,200,3
41158,62161,251,4
41181,52941,159,3
41182,50271,163,3
41185,52926,175,3
41186,53477,179,3
41188,53478,179,3
41189,52931,179,3
41190,51612,166,3
41202,56968,200,3
41203,55854,200,4
41205,58805,232,4
41214,56969,200,3
41215,55626,200,4
41216,55618,213,4
41217,58807,232,4
41218,61461,251,4
41223,55638,200,4
41224,56970,213,4
41225,59266,226,4
41226,61468,245,4
41228,55652,200,4
41229,56972,213,4
41230,59268,226,4
41233,55646,200,4
41234,56971,213,4
41236,61462,245,4
41238,56697,167,3
41243,50076,154,2
41257,52966,200,4
41264,56681,200,3
41268,55398,200,3
41269,55399,200,3
41270,55874,200,3
41271,55404,200,3
41272,55862,200,3
41273,55417,200,4
41274,56421,213,4
41275,59046,232,4
41276,61447,251,4
41284,55397,200,4
41286,56418,213,4
41287,59410,232,4
41288,60856,251,4
41296,55872,200,4
41297,56419,213,4
41298,59414,232,4
41319,55411,200,4
41321,59411,232,4
41322,60858,251,4
41327,59412,232,4
41330,55643,200,4
41331,55647,200,4
41332,55632,200,4
41345,52996,187,3
41346,52999,187,3
41347,53003,187,3
41348,53004,187,3
41349,53110,187,3
41351,51604,187,3
41353,50991,187,3
41354,51710,187,3
41355,54830,187,3
41356,53007,187,3
41357,53008,187,3
41383,53030,200,4
41386,55310,200,4
41387,55311,200,4
41391,53036,200,4
41392,53037,200,4
41394,53038,200,4
41512,53082,134,2
41513,53090,134,2
41515,53084,134,2
41520,53086,138,2
41521,52491,142,2
41522,53087,138,2
41523,53088,146,3
41543,53092,154,2
41544,53093,162,2
41545,53094,158,2
41546,53381,154,2
41548,53096,154,2
41549,53097,158,2
41550,53098,162,2
41609,55336,200,4
41610,55335,200,4
41616,56423,213,4
41617,59416,226,4
41618,61455,245,4
41622,61453,245,4
41624,56422,213,4
41625,59415,226,4
41626,61450,245,4
41643,55867,200,3
41644,55431,200,3
41645,55876,200,3
41646,55435,200,3
41647,55859,200,3
41648,55858,200,4
41649,55857,213,4
41651,62214,251,4
41653,55873,200,4
41654,55869,213,4
41656,62213,251,4
41670,55740,200,4
41671,55432,213,4
41681,55742,200,4
41684,60929,251,4
41756,53242,158,2
41758,56344,158,2
41760,53244,158,2
41762,53246,158,2
41763,53243,158,2
41765,55866,200,4
41766,55865,213,4
41815,60069,175,3
41816,53200,175,3
41824,53201,175,3
41825,53206,175,3
41826,53233,158,3
41828,55749,200,4
41829,57524,158,3
41830,55747,200,4
41831,55642,213,4
41832,59304,226,4
41833,62215,245,4
41836,59305,226,4
41837,62216,245,4
41839,55633,213,4
41844,56366,158,3
41846,53235,158,3
41847,55541,200,3
41848,55545,200,3
41849,55539,200,3
41850,55549,200,3
41851,55897,200,3
41852,55560,200,4
41853,55561,213,4
41854,58847,232,4
41855,60157,251,4
41857,55895,200,4
41860,61421,251,4
41862,55888,200,4
41867,55570,200,4
41868,55569,213,4
41869,58850,232,4
41870,60161,251,4
41873,55878,213,4
41874,58848,232,4
41875,60151,251,4
41878,55637,200,4
41879,55654,200,4
41880,55673,213,4
41881,59296,226,4
41882,61481,245,4
41885,59301,226,4
41886,61483,245,4
41890,53238,158,3
41891,53240,158,3
41892,55670,213,4
41893,59298,226,4
41894,61484,245,4
41896,55641,200,4
41897,55750,213,4
41898,59294,226,4
41899,61478,245,4
41901,55653,200,4
41902,55752,213,4
41904,61479,245,4
41905,56378,158,3
41908,55751,213,4
41909,59297,226,4
41910,61480,245,4
41932,53241,158,3
41943,56437,200,3
41944,55590,200,4
41945,55735,213,4
41947,60168,251,4
41949,56442,200,3
41950,55896,200,4
41951,55894,213,4
41954,61422,251,4
41956,56439,200,3
41957,55889,200,4
41959,58755,232,4
41960,61423,251,4
41962,55595,200,3
41963,55575,200,4
41964,55734,213,4
41966,60169,251,4
41968,56438,200,3
41969,55882,200,4
41972,61419,251,4
41974,54071,142,2
41975,54073,142,2
41984,53250,187,3
41985,53252,187,3
41986,53253,187,3
41987,53255,175,3
41990,56429,200,3
41991,56149,200,4
41992,56153,213,4
41993,63408,232,4
41994,60183,251,4
41996,56434,200,3
41998,58785,232,4
41999,61420,251,4
42001,56156,200,4
42002,56432,200,3
42003,56426,200,4
42004,56164,213,4
42005,58788,232,4
42006,63203,251,4
42008,56428,200,3
42010,56158,213,4
42011,58789,232,4
42012,61425,251,4
42014,56431,200,3
42015,56154,200,4
42016,56160,213,4
42017,58786,232,4
42018,61418,251,4
42076,61562,245,4
42077,61563,245,4
42078,61648,245,4
42081,61564,245,4
42095,53270,187,3
42096,53271,187,3
42100,55340,200,4
42102,55330,200,4
42111,55334,200,4
42122,48071,200,4
42123,56635,200,4
42206,56240,200,3
42207,56204,200,4
42208,56208,213,4
42209,56202,232,4
42210,60811,245,4
42215,56227,200,3
42218,55950,200,3
42219,55949,200,3
42221,55953,200,3
42223,57299,200,3
42229,60825,245,4
42234,60809,245,4
42242,56411,213,4
42259,56257,200,4
42260,55948,213,4
42261,55945,232,4
42264,56256,200,4
42274,55955,200,4
42275,55954,213,4
42277,60839,245,4
42282,60807,245,4
42285,57297,213,4
42287,60840,245,4
42294,55927,200,3
42295,56957,200,3
42296,55965,200,3
42297,57464,200,3
42316,55925,200,4
42317,55926,213,4
42319,60813,245,4
42321,56956,200,4
42322,56955,213,4
42323,58961,232,4
42324,60808,245,4
42326,55966,200,4
42331,57463,200,4
42332,57462,213,4
42334,60823,245,4
42338,53407,167,3
42341,53455,200,3
42343,56247,200,3
42344,56241,200,3
42347,56258,232,4
42351,56255,200,4
42352,56410,213,4
42353,58959,232,4
42354,60818,245,4
42356,56238,200,3
42359,56252,200,4
42362,56409,213,4
42366,60806,245,4
42386,60816,245,4
42388,56248,200,3
42389,56259,200,4
42390,56413,213,4
42395,53454,200,3
42413,53453,200,3
42418,53456,200,3
42443,53476,175,3
42445,55930,200,3
42446,55933,200,3
42447,56175,200,3
42448,56614,200,3
42485,56177,213,4
42487,60844,245,4
42489,55929,200,4
42490,55928,213,4
42494,55932,200,4
42495,55931,213,4
42496,58935,232,4
42501,56616,200,4
42504,60851,245,4
42508,53532,200,4
42515,60805,245,4
42550,45779,200,4
42551,53564,200,4
42554,45780,200,4
42558,56886,200,4
42563,56415,200,4
42623,51913,0,0
42646,53566,200,4
42723,54817,187,3
42726,53577,187,3
42729,53578,187,3
42731,56715,187,3
42758,53633,155,3
42760,53625,155,3
42761,53632,155,3
42762,53626,155,3
42763,56342,155,3
42765,53639,155,3
42766,53627,155,3
42767,49734,155,3
42768,53629,155,3
42785,56093,174,2
42786,56004,174,2
42787,56034,174,2
42788,56007,174,2
42789,55901,174,2
42790,55476,174,2
42791,56103,174,2
42792,56141,174,2
42795,56055,174,2
42798,56081,174,2
42801,56577,174,2
42803,55908,174,2
42804,56132,174,2
42806,56578,174,2
42807,55892,174,2
42809,56579,174,2
42810,51873,174,2
42811,56140,174,2
42813,56582,174,2
42814,55903,174,2
42815,56092,174,2
42816,56585,174,2
42817,56587,174,2
42818,56136,174,2
42821,56589,174,2
42826,56018,174,2
42830,56102,174,2
42831,56076,174,2
42832,56596,174,2
42833,56598,174,2
42835,56600,174,2
42836,56584,174,2
42844,56105,187,3
42845,55905,174,2
42846,56091,174,2
42847,56137,174,2
42849,56005,174,2
42858,56001,174,2
42860,55904,174,2
42862,56025,174,2
42865,56006,174,2
42866,56009,174,2
42870,56021,174,2
42872,56098,174,2
42875,56581,174,2
42881,55845,174,2
42882,56391,174,2
42883,56042,174,2
42884,56133,174,2
42886,56583,174,2
42889,56601,174,2
42890,56099,174,2
42891,56590,174,2
42895,56575,174,2
42896,56576,174,2
42987,56181,200,4
42988,56182,200,4
42989,56178,200,4
42990,56179,200,4
43056,53970,0,0
43057,53975,0,0
43058,53956,0,0
43061,53974,0,0
43067,53984,0,0
43068,54462,115,4
43069,54459,115,4
43070,54460,115,4
