reference_entry,displayid,item_level,quality
36416,50062,182,2
36448,52188,142,2
36450,52190,150,2
36453,52186,162,2
36474,50119,134,2
36486,50126,182,2
36493,50202,154,2
36501,50320,130,2
36508,50252,158,2
36509,50253,162,2
36511,50315,170,2
36513,50322,178,2
36521,50265,154,2
36527,50263,178,2
36529,49223,130,2
36530,50334,134,2
36531,50327,138,2
36532,50331,142,2
36553,50345,170,2
36571,50063,130,2
36573,50073,138,2
36576,50070,150,2
36577,50074,154,2
36582,50069,174,2
36584,50066,182,2
36587,50340,138,2
36591,50341,154,2
36595,50339,170,2
36606,50356,158,2
36609,50348,170,2
36613,50149,130,2
36626,50151,182,2
36628,50161,134,2
36633,50165,154,2
36655,50366,130,2
36659,50361,146,2
36682,50131,182,2
36683,50209,130,2
36701,50346,146,2
36872,52817,138,3
36874,24187,138,3
36885,51200,138,2
36938,51204,138,2
36944,50971,187,3
36946,52229,187,3
36947,50974,187,3
36949,52225,187,3
36951,50979,187,3
36954,52230,187,3
36969,52500,187,3
36972,1103,187,3
36973,52231,187,3
36974,52233,187,3
36975,50988,187,3
36976,52227,187,3
36977,52998,187,3
36978,50995,187,3
36984,51922,187,3
36991,52361,187,3
36993,17776,187,3
36995,51932,187,3
36998,56207,138,2
37000,51933,187,3
37005,51154,138,2
37014,50200,138,2
37016,56889,138,2
37039,51268,138,2
37040,53002,187,3
37043,52235,187,3
37050,50515,187,3
37055,52234,187,3
37056,52568,187,3
37060,50509,187,3
37061,50511,187,3
37065,50514,187,3
37069,52232,187,3
37070,55282,187,3
37082,53001,187,3
37083,51598,187,3
37088,51601,187,3
37095,52343,187,3
37099,51602,187,3
37106,51603,187,3
37111,19785,187,3
37112,55984,187,3
37113,52398,187,3
37114,51608,187,3
37175,50917,200,3
37191,51692,200,4
37207,51252,138,2
37208,51188,138,2
37222,52307,200,3
37224,51172,138,2
37225,51556,138,2
37227,49361,138,2
37231,9086,138,2
37237,52995,200,3
37239,51191,138,2
37241,51808,200,4
37245,52312,200,3
37254,7245,200,4
37256,52325,200,3
37260,50998,200,3
37262,52313,200,3
37264,51001,200,3
37270,51194,138,2
37273,51153,138,2
37277,51534,138,2
37283,51218,138,2
37284,51138,138,2
37289,52324,200,3
37294,52492,200,3
37315,56324,138,2
37318,56322,138,2
37325,51217,138,2
37357,51242,138,2
37361,53822,200,4
37367,51700,200,3
37368,51701,200,3
37369,52334,200,3
37374,51702,200,3
37375,51262,138,2
37382,56376,138,2
37386,49848,138,2
37391,51294,138,2
37392,49847,138,2
37393,49911,138,2
37395,51707,200,3
37396,51211,138,2
37406,49851,138,2
37407,51697,200,4
37408,53823,200,4
37417,51066,138,2
37443,51238,138,2
37451,54935,138,2
37462,49800,145,2
37466,56326,138,2
37469,51144,138,2
37472,56321,138,2
37482,51206,138,2
37487,51254,138,2
37505,56330,138,2
37506,56354,138,2
37511,56392,138,2
37514,51133,138,2
37515,51197,138,2
37516,51504,138,2
37525,51277,138,2
37526,51230,138,2
37555,45851,138,2
37556,39927,138,2
37558,52820,138,2
37560,51112,138,2
37562,22639,138,2
37564,51256,138,2
37587,51709,200,3
37591,54513,200,3
37594,54514,200,3
37614,54516,200,3
37615,54501,200,3
37617,54504,200,3
37619,55720,200,4
37628,53118,200,3
37646,53133,200,3
37650,51459,200,3
37653,51512,200,3
37655,52355,200,3
37656,52360,200,3
37657,51518,200,3
37670,53809,200,4
37678,51613,200,3
37679,57604,200,3
37682,50510,200,3
37687,52400,200,3
37714,52565,200,3
37717,52567,200,3
37723,52572,200,3
37730,52620,200,3
37731,52618,200,3
37734,52576,200,3
37743,50506,130,3
37745,50025,130,3
37746,52544,130,3
37752,52464,134,3
37753,52458,138,3
37755,52472,146,3
37756,15063,150,3
37757,52448,154,3
37764,51715,142,3
37767,53372,158,3
37773,52476,138,3
37774,52481,142,3
37775,53371,146,3
37779,52484,166,3
37780,52502,170,3
37781,52487,174,3
37782,52477,134,3
37783,51927,138,3
37785,52509,146,3
37787,52302,154,3
37790,51704,162,3
37792,52450,166,3
37794,52454,174,3
37795,52451,142,3
37796,52453,142,3
37799,52605,200,3
37801,52611,200,3
37803,51691,138,3
37811,52456,146,3
37812,52460,158,3
37813,52449,154,3
37822,52459,170,3
37823,36902,166,3
37826,51934,200,3
37843,52348,200,3
37846,52616,200,3
37851,52357,200,3
37854,53826,200,4
37857,59544,200,3
37872,55012,200,3
37874,55019,200,3
37886,55006,200,4
37940,51301,146,2
37945,51334,146,2
37950,51355,146,2
37953,52624,146,2
37957,51361,146,2
37960,51278,146,2
37961,52626,146,2
37962,53257,146,2
37963,52625,146,2
37964,51359,146,2
37967,51276,146,2
37970,52493,146,2
37984,56470,146,2
37996,51392,146,2
38004,51319,146,2
38007,56372,146,2
38008,51316,146,2
38025,51390,146,2
38026,51358,146,2
38027,59545,146,2
38030,56443,146,2
38034,51320,146,2
38036,51275,146,2
38041,51321,146,2
38045,52303,146,2
38056,51311,146,2
38072,53466,146,2
38088,56370,146,2
38095,51330,146,2
38104,51288,146,2
38105,51302,146,2
38107,51108,146,2
38114,56445,146,2
38115,51346,146,2
38128,50146,146,2
38129,50141,146,2
38137,50144,146,2
38148,51381,146,2
38170,50201,146,2
38174,50206,146,2
38181,50329,146,2
38202,57176,146,2
38206,56894,146,2
38237,53056,138,3
38257,50547,138,3
38258,3673,138,3
38259,7371,138,3
38284,51279,146,2
38295,51424,146,2
38318,51795,20,2
38353,57171,150,3
38355,57172,150,3
38360,54347,150,3
38361,50537,150,3
38364,5562,150,3
38366,54349,150,3
38387,50680,154,3
38401,49794,146,2
38410,53054,142,2
38417,56692,146,2
38419,56690,142,2
38420,51109,138,2
38421,56688,134,2
38422,56691,138,2
38439,51293,150,2
38441,56696,159,3
38444,17171,187,3
38445,18418,187,3
38454,57084,166,3
38455,57083,166,3
38456,57089,166,3
38460,56896,166,3
38461,53470,166,3
38464,57082,166,3
38465,51533,166,3
38468,50603,146,3
38513,46626,13,2
38524,56373,146,2
38530,51413,146,3
38531,51411,146,3
38532,56337,146,3
38533,50753,146,3
38534,50752,146,3
38535,51414,146,3
38540,50772,146,3
38541,50770,146,3
38542,51412,146,3
38590,56676,175,3
38591,56678,171,3
38592,52938,175,3
38614,51531,183,3
38616,51514,200,3
38617,51515,200,3
38618,51163,200,3
38663,51956,70,3
38672,39122,70,3
38760,57689,154,2
38761,57688,154,2
38762,57687,154,2
38763,48007,174,2
38764,45112,174,2
39015,56012,154,2
39023,51307,154,2
39073,56893,138,2
39083,54815,142,2
39086,54814,142,2
39088,54809,142,2
39091,51892,154,2
39109,51382,154,2
39140,35245,200,4
39168,51577,154,3
39169,51576,154,3
39170,51569,154,3
39171,51575,154,3
39172,49876,154,3
39174,51572,154,3
39175,51571,154,3
39176,51574,154,3
39178,51570,154,3
39182,51584,154,3
39191,53833,200,4
39192,53836,200,4
39197,53841,200,4
39239,53884,200,4
39247,54209,200,4
39248,53890,200,4
39254,54227,200,4
39256,55718,200,4
39267,53903,200,4
39273,56612,200,4
39279,54215,200,4
39283,54211,200,4
39285,53915,200,4
39330,51838,162,2
39331,51849,162,2
39332,51851,162,2
39337,51854,162,2
39348,51841,162,2
39363,51842,162,2
39368,51848,162,2
39369,54224,200,4
39378,51868,162,2
39385,51860,162,2
39393,53938,200,4
39402,51858,162,2
39414,51865,174,2
39417,55712,213,4
39440,51878,162,2
39442,51880,162,2
39452,51905,162,2
39454,51907,162,2
39457,51893,162,2
39459,51895,162,2
39460,51896,162,2
39461,51901,162,2
39463,51900,162,2
39465,51898,162,2
39466,51639,162,2
39467,55380,200,4
39471,51903,174,2
39478,56190,162,3
39487,51909,162,3
39497,56474,200,4
39509,51796,20,2
39535,53000,187,3
39536,52613,187,3
39538,56071,200,4
39557,54406,200,4
39564,54281,200,4
39590,57071,200,4
39591,57066,200,4
39605,54403,200,4
39634,54420,200,4
39641,54279,200,4
39642,54301,200,4
39672,52002,162,2
39673,52004,162,2
39675,52005,162,2
39680,50994,155,3
39717,55393,213,4
39720,54703,213,4
39729,55385,213,4
39736,52030,0,0
39756,54803,213,4
39764,55384,213,4
39768,54623,213,4
39771,52403,158,2
39772,52387,158,2
39776,52386,154,2
39777,52373,158,2
39778,56351,158,2
39779,52395,158,2
39780,51073,158,2
39782,51353,158,2
39788,52416,158,2
39792,52439,158,2
39793,52417,158,2
39798,52438,158,2
39799,52425,158,2
39800,52420,158,2
39801,56362,158,2
39803,52408,158,2
39804,52392,158,2
39805,56381,158,2
39809,52441,158,2
39810,52340,158,2
39815,52382,158,2
39825,52378,158,2
39828,52423,158,2
39831,52405,158,2
39842,56349,158,2
39846,56350,158,2
39847,56192,158,2
39848,52419,158,2
39849,52376,158,2
39852,52429,158,2
39854,52412,158,2
39855,52406,158,2
39857,52424,158,2
39860,52428,158,2
39870,52402,158,2
39872,52410,158,2
39882,52393,158,2
39889,53142,158,2
39893,52371,158,2
39894,5116,25,3
39897,52161,25,3
40060,51941,213,4
40063,54704,213,4
40225,52280,1,1
40240,53669,213,4
40261,54843,213,4
40277,54872,213,4
40284,54866,213,4
40288,54867,213,4
40293,52304,162,3
40296,54841,213,4
40306,55386,213,4
40307,52294,200,4
40346,54886,213,4
40347,54914,213,4
40352,54890,213,4
40354,52385,115,3
40363,54912,213,4
40381,54788,213,4
40427,53194,200,4
40431,53285,213,4
40445,55072,213,4
40474,53560,213,4
40512,57062,213,4
40527,55790,213,4
40528,55229,213,4
40530,57006,213,4
40532,45465,226,4
40547,55792,213,4
40554,55493,213,4
40563,55495,213,4
40568,55498,213,4
40573,55209,213,4
40575,55180,213,4
40584,55181,213,4
40592,53672,226,4
40593,52633,115,3
40601,52664,115,3
40670,52861,159,3
40672,54827,167,3
40674,54828,163,3
40675,54829,171,3
40682,53630,200,4
40689,54050,200,4
40721,54667,213,4
40722,54673,213,4
40723,54674,213,4
40742,56996,213,4
40743,56997,213,4
40755,51628,171,3
40757,52480,171,3
40767,36444,167,3
40778,55801,200,3
40779,55500,200,3
40780,55821,200,3
40782,55820,200,4
40783,55806,200,4
40789,58791,232,4
40797,55802,200,3
40798,55841,200,3
40799,55840,200,3
40804,55812,213,4
40806,55836,213,4
40812,60915,251,4
40816,55803,200,3
40817,57533,200,3
40819,55808,200,4
40831,61470,251,4
40836,55804,200,3
40837,55834,200,3
40840,55809,200,4
40842,55833,200,4
40845,55829,213,4
40846,55830,213,4
40856,55805,200,3
40857,55505,200,3
40858,55828,200,3
40859,55810,200,4
40860,55512,200,4
40861,55827,200,4
40869,58860,232,4
40877,55645,200,4
40878,55650,200,4
40882,59251,226,4
40884,62208,245,4
40933,58857,232,4
40942,54816,142,2
40949,54823,146,2
40950,54826,150,2
40952,54074,154,2
40956,54821,154,2
40959,54818,170,2
40977,59246,226,4
40984,61476,245,4
40986,56926,200,3
41010,56936,200,3
41012,56934,213,4
41026,56928,213,4
41048,56948,213,4
41050,56947,200,4
41055,59255,226,4
41056,61466,245,4
41060,59265,226,4
41085,55847,200,4
41114,54076,179,3
41116,54075,175,3
41117,52862,159,3
41121,52868,200,3
41126,54811,163,3
41127,55300,167,3
41129,54810,179,3
41143,59681,232,4
41158,62161,251,4
41181,52941,159,3
41185,52926,175,3
41186,53477,179,3
41188,53478,179,3
41189,52931,179,3
41190,51612,166,3
41202,56968,200,3
41203,55854,200,4
41217,58807,232,4
41234,56971,213,4
41238,56697,167,3
41269,55399,200,3
41271,55404,200,3
41288,60856,251,4
41310,59442,232,4
41321,59411,232,4
41346,52999,187,3
41347,53003,187,3
41348,53004,187,3
41349,53110,187,3
41351,51604,187,3
41353,50991,187,3
41354,51710,187,3
41355,54830,187,3
41356,53007,187,3
41357,53008,187,3
41384,53032,200,4
41387,55311,200,4
41391,53036,200,4
41512,53082,134,2
41522,53087,138,2
41523,53088,146,3
41543,53092,154,2
41544,53093,162,2
41545,53094,158,2
41546,53381,154,2
41549,53097,158,2
41609,55336,200,4
41610,55335,200,4
41617,59416,226,4
41653,55873,200,4
41654,55869,213,4
41673,62212,251,4
41756,53242,158,2
41760,53244,158,2
41763,53243,158,2
41815,60069,175,3
41816,53200,175,3
41828,55749,200,4
41829,57524,158,3
41844,56366,158,3
41846,53235,158,3
41847,55541,200,3
41848,55545,200,3
41858,55890,213,4
41860,61421,251,4
41863,55885,213,4
41867,55570,200,4
41870,60161,251,4
41873,55878,213,4
41877,55644,200,4
41881,59296,226,4
41884,55661,213,4
41885,59301,226,4
41890,53238,158,3
41891,53240,158,3
41892,55670,213,4
41894,61484,245,4
41897,55750,213,4
41907,56444,200,4
41909,59297,226,4
41932,53241,158,3
41943,56437,200,3
41947,60168,251,4
41950,55896,200,4
41960,61423,251,4
41962,55595,200,3
41969,55882,200,4
41984,53250,187,3
41985,53252,187,3
41986,53253,187,3
41987,53255,175,3
41990,56429,200,3
41992,56153,213,4
41997,56163,213,4
42002,56432,200,3
42004,56164,213,4
42008,56428,200,3
42016,56160,213,4
42077,61563,245,4
42095,53270,187,3
42096,53271,187,3
42102,55330,200,4
42206,56240,200,3
42208,56208,213,4
42218,55950,200,3
42221,55953,200,3
42238,58932,232,4
42241,56226,200,4
42275,55954,213,4
42294,55927,200,3
42295,56957,200,3
42296,55965,200,3
42316,55925,200,4
42322,56955,213,4
42323,58961,232,4
42338,53407,167,3
42341,53455,200,3
42344,56241,200,3
42351,56255,200,4
42352,56410,213,4
42388,56248,200,3
42392,60849,245,4
42418,53456,200,3
42446,55933,200,3
42448,56614,200,3
42489,55929,200,4
42521,60836,245,4
42623,51913,0,0
42646,53566,200,4
42723,54817,187,3
42729,53578,187,3
42731,56715,187,3
42758,53633,155,3
42763,56342,155,3
42765,53639,155,3
42766,53627,155,3
42768,53629,155,3
42785,56093,174,2
42787,56034,174,2
42791,56103,174,2
42795,56055,174,2
42803,55908,174,2
42804,56132,174,2
42807,55892,174,2
42809,56579,174,2
42810,51873,174,2
42817,56587,174,2
42826,56018,174,2
42830,56102,174,2
42831,56076,174,2
42832,56596,174,2
42833,56598,174,2
42835,56600,174,2
42844,56105,187,3
42845,55905,174,2
42858,56001,174,2
42872,56098,174,2
42882,56391,174,2
42884,56133,174,2
42891,56590,174,2
42896,56576,174,2
42990,56179,200,4
43056,53970,0,0
43071,54461,115,4
43129,56722,187,3
43130,52333,187,3
43131,53236,187,3
43132,56718,187,3
43133,56716,187,3
43160,54189,158,3
43162,54195,158,3
43163,54196,158,3
43164,57269,175,3
43165,57270,175,3
43168,57264,175,3
43172,57268,175,3
43174,57271,175,3
43177,56875,175,3
43178,56874,175,3
43179,56873,175,3
43190,56027,174,3
43191,56035,174,3
43192,56104,174,3
43193,56072,174,3
43194,56591,174,3
43197,56097,174,3
43200,56131,174,3
43202,56595,174,3
43203,56033,174,3
43204,56026,174,2
43207,56605,187,3
43209,56609,187,3
43211,56610,174,3
43212,56014,187,3
43250,54488,187,3
43256,54952,187,3
43257,56695,187,3
43258,54950,187,3
43260,56701,187,3
43262,54925,187,3
43263,54924,187,3
43265,57622,187,3
43266,57621,187,3
43271,54923,187,3
43273,56719,187,3
43278,54512,167,3
43279,51520,167,3
43283,54522,200,3
43305,51925,179,3
43353,51615,175,3
43363,55000,175,3
43375,55001,175,3
43402,55015,200,3
43433,56706,187,3
43434,56703,187,3
43437,56709,187,3
43438,56705,187,3
43439,56708,187,3
43446,54932,187,3
43448,56736,187,3
43450,56728,187,3
43451,56733,187,3
43452,57620,187,3
43456,56731,187,3
43457,56732,187,3
43460,56712,200,4
43555,54963,200,4
43565,56737,200,4
43566,56738,200,4
43587,55047,213,4
43747,54310,200,4
43768,54397,200,4
43772,54306,200,4
43778,54418,200,4
43809,54253,200,4
43813,51834,200,4
43815,54370,200,4
43817,54271,200,4
43819,54287,200,4
43830,51299,174,2
43833,56343,174,2
43836,56783,174,2
43837,56782,174,2
43838,56786,174,2
43839,56496,174,2
43859,56509,174,2
43860,55301,171,3
43862,56573,174,2
43865,55306,171,3
43871,55309,175,3
43874,56567,174,2
43878,56572,174,2
43908,56359,174,2
43910,56510,174,2
43914,56497,174,2
43916,50210,174,2
43920,50145,174,2
43924,56566,174,2
43926,56558,174,2
43931,56485,174,2
43932,56483,174,2
43934,56561,174,2
43936,56331,174,2
43939,56371,174,2
43943,56563,174,2
43945,56505,174,2
43946,56500,174,2
43969,55370,187,3
43972,55363,187,3
43975,55364,187,3
43976,56374,174,2
43977,56570,174,2
43981,56499,174,2
43988,56114,200,4
44000,56127,213,4
44006,56129,226,4
44014,56514,174,3
44015,56513,174,3
44016,56521,174,3
44018,56522,174,3
44019,56527,174,3
44020,56537,174,3
44021,56539,174,3
44024,56540,174,3
44026,56538,174,3
44027,56070,174,3
44031,56542,174,3
44035,56781,174,3
44036,56516,174,3
44037,56517,174,3
44038,56518,174,3
44041,56523,174,3
44042,56524,174,3
44043,56526,174,3
44046,56532,174,3
44051,55573,187,3
44052,55574,187,3
44054,55608,166,3
44055,55611,166,3
44058,55612,166,3
44062,55607,166,3
44063,55609,200,3
44073,55773,200,4
44108,55698,187,3
44111,55695,187,3
44112,55696,187,3
44116,55757,187,3
44120,55772,187,3
44121,55758,187,3
44123,55771,187,3
44171,55825,187,3
44180,55877,200,4
44188,55943,187,3
44189,55962,187,3
44190,55964,187,3
44196,55993,187,3
44197,55990,187,3
44201,55986,200,3
44202,55987,200,4
44204,55991,200,4
44215,7271,35,3
44219,56080,45,3
44239,56180,187,3
44240,56183,187,3
44243,56196,187,3
44244,56206,200,3
44247,55312,200,3
44256,56260,200,3
44258,56262,200,3
44296,56269,200,4
44309,56301,200,4
44312,56305,200,4
44336,56339,175,3
44337,56664,175,3
44343,56056,167,3
44346,56870,146,3
44349,56872,146,3
44350,56011,163,3
44356,56785,167,3
44357,56787,167,3
44360,51195,159,3
44364,56758,159,3
44367,56774,159,3
44383,56777,183,3
44386,56764,174,3
44387,56766,174,3
44388,56765,174,3
44404,56788,187,3
44407,56789,187,3
44409,56791,187,3
44438,56675,175,3
44440,56680,167,3
44441,56679,171,3
44442,56677,175,3
44443,56672,167,3
44445,56725,175,3
44505,56796,187,3
44583,56868,146,3
44645,56905,80,1
44649,56883,159,3
44662,23713,226,4
44667,56924,159,3
44669,56929,159,3
44670,56930,159,3
44671,56937,167,3
44673,56951,167,3
44674,56953,167,3
44675,56958,167,3
44676,56963,167,3
44677,56964,174,3
44686,56988,175,3
44688,39432,175,3
44697,57051,183,3
44732,57302,183,3
44735,57334,175,3
44736,52928,175,3
44741,45782,183,3
44742,45782,183,3
44745,57384,174,3
44748,50535,174,3
44908,57705,200,4
44910,57706,200,4
44930,57749,200,4
45128,59623,200,4
45134,59702,239,4
45135,58980,239,4
45156,59042,200,3
45181,59043,200,3
45183,59067,200,3
45209,59073,200,3
45213,48508,200,3
45215,59074,200,3
45217,59075,200,3
45241,59695,239,4
45303,11990,219,4
45330,59150,219,4
45332,59376,219,4
45335,58229,219,4
45362,58256,219,4
45363,58257,219,4
45365,59670,219,4
45368,59517,219,4
45372,59611,219,4
45376,58270,219,4
45386,58284,219,4
45387,58331,219,4
45388,58332,219,4
45390,58283,219,4
45401,58293,219,4
45417,59396,219,4
45420,58327,219,4
45445,59197,239,4
45447,44703,226,4
45461,58996,239,4
45472,59706,239,4
45473,59737,239,4
45487,61889,239,4
45521,58910,232,4
45535,59317,239,4
45536,59740,239,4
45551,59224,226,4
45554,59157,226,4
45563,59652,226,4
45566,59433,226,4
45594,59712,239,4
45599,59703,239,4
45609,59321,239,4
45610,59658,239,4
45619,59032,239,4
45629,58418,44,2
45631,18155,54,3
45698,59754,219,4
45712,59138,219,4
45810,55663,200,3
45836,58760,226,4
45839,58762,226,4
45843,58766,226,4
45847,58772,226,4
45871,59327,226,4
45886,58919,232,4
45929,59325,226,4
45931,48009,226,4
45934,58928,219,4
45935,59676,219,4
45945,59308,226,4
45960,58966,239,4
45975,59749,219,4
45982,59163,226,4
45996,58914,219,4
45997,58235,219,4
46021,59316,219,4
46038,59323,226,4
46042,59000,226,4
46057,58776,213,4
46058,58775,213,4
46067,58911,232,4
46075,60344,213,4
46079,58816,213,4
46080,58817,213,4
46081,58820,213,4
46085,58821,213,4
46115,59332,226,4
46116,58969,226,4
46126,59342,226,4
46135,61912,226,4
46143,59659,226,4
46144,59404,226,4
46152,59608,226,4
46154,59602,226,4
46155,59427,226,4
46158,59437,226,4
46164,59446,226,4
46177,59607,226,4
46182,59609,226,4
46198,59486,226,4
46212,59643,226,4
46225,58278,226,4
46228,59051,226,4
46294,58299,226,4
46299,58294,226,4
46320,59001,226,4
46321,59034,226,4
46970,61403,245,4
46976,61401,245,4
46988,61707,245,4
47052,62025,245,4
47081,61234,245,4
47089,61405,245,4
47115,61413,245,4
47150,62290,245,4
47175,60524,200,4
47195,61341,245,4
47197,60532,200,4
47199,60638,200,4
47210,60465,200,4
47217,60536,200,4
47226,60518,200,4
47229,60641,200,4
47230,60549,200,4
47251,61219,245,4
47263,61540,245,4
47299,61181,245,4
47369,59129,0,0
47426,61112,258,4
47483,61657,258,4
47493,60562,219,4
47495,60555,219,4
47511,63410,219,4
47516,60670,258,4
47519,60652,258,4
47592,62052,245,4
47611,62001,232,4
47614,62006,232,4
47620,61170,232,4
47667,62300,245,4
47711,61297,232,4
47718,61984,232,4
47738,61372,232,4
47740,60607,232,4
47745,61243,232,4
47749,61721,232,4
47785,61185,232,4
47786,61717,232,4
47799,62083,232,4
47856,61271,232,4
47860,61226,232,4
47869,61541,232,4
47873,62108,232,4
47876,62115,232,4
47909,61806,232,4
47982,61168,232,4
48067,62067,232,4
48190,61204,232,4
48252,62162,232,4
48264,61828,258,4
48426,60814,258,4
48476,61853,232,4
48478,62012,232,4
48505,62130,232,4
48566,61849,232,4
48630,62111,232,4
48701,61689,245,4
48849,61996,232,4
48867,62040,232,4
48876,62038,232,4
49078,18047,200,4
49783,64744,219,4
49792,64640,219,4
49805,64579,219,4
49806,64562,219,4
49811,64662,219,4
49817,64563,219,4
49832,64647,219,4
49836,64712,219,4
49903,64848,264,4
49964,64572,264,4
49975,64194,264,4
49980,64998,264,4
49995,64668,264,4
50003,64622,264,4
50008,64170,264,4
50037,64571,264,4
50095,64593,251,4
50107,64448,251,4
50108,64446,251,4
50109,64458,251,4
50172,64162,264,4
50174,64173,264,4
50175,64689,264,4
50182,64222,264,4
50186,64227,264,4
50196,64207,232,4
50230,64833,232,4
50234,64853,232,4
50235,67667,232,4
50244,64289,251,4
50264,64552,232,4
50279,64893,251,4
50300,64559,232,4
50303,64755,232,4
50305,64857,232,4
50310,64197,232,4
50318,64373,232,4
50325,64633,251,4
50326,64630,251,4
50341,64923,251,4
50354,64237,264,4
50375,63959,251,4
50376,63958,251,4
50377,63960,251,4
50378,63949,251,4
50392,64258,251,4
50421,64216,264,4
50459,64573,264,4
50462,64615,264,4
50470,64326,264,4
50521,59128,0,0
50640,64587,277,4
50650,64694,277,4
50672,64536,277,4
50679,64503,277,4
50680,64695,277,4
50741,64043,200,3
50760,64516,251,4
50763,64199,251,4
50783,64469,251,4
50786,64775,251,4
50797,65227,251,4
50799,64402,251,4
50803,64174,251,4
50809,64218,251,4
50852,53560,251,4
50885,64085,0,0
50986,64176,251,4
51000,64774,251,4
51001,64229,251,4
51008,64203,251,4
51024,64230,251,4
51138,64494,264,4
51153,65129,264,4
51209,64284,264,4
51221,64577,277,4
51284,64896,277,4
51338,65291,264,4
51342,65178,264,4
51351,65461,264,4
51371,65236,264,4
51381,64225,251,4
51386,64780,251,4
51403,65334,277,4
51414,65247,270,4
51466,65282,270,4
51494,65195,270,4
51498,65219,270,4
51536,65275,270,4
51712,64271,251,4
51797,64352,258,4
51874,64377,264,4
51901,64782,264,4
51908,64477,264,4
51923,64423,264,4
51963,49979,55,3
51964,49925,25,3
51965,49985,35,3
51966,49919,45,3
51968,51783,25,3
51972,52113,55,3
51974,52068,45,3
51976,51883,45,3
51978,52166,25,3
51980,52164,35,3
51981,52165,55,3
51982,52163,55,3
51989,52058,55,3
51990,52057,55,3
51994,50059,25,3
53134,64484,271,4
