reference_id,parent_target_type,parent_target_entry,effective_target_entry,parent_loot_id,map_id,difficulty_id,parent_loot_mode,reference_loot_mode,consumer_map_count,consumer_profile_count,verified_parent,provenance_depth
1200274,creature,26628,26628,26628,600,0,1,1,4,4,False,0
1200274,creature,29128,29128,29128,601,0,1,1,4,4,False,0
1200274,creature,30329,30329,30329,619,0,1,1,4,4,False,0
1200276,creature,29830,29830,29830,604,0,1,1,2,2,False,0
1200277,creature,27971,27971,27971,599,0,1,1,3,3,False,0
1200277,creature,29768,29768,29768,604,0,1,1,3,3,False,0
1200277,creature,29774,29774,29774,604,0,1,1,3,3,False,0
1200278,creature,27970,27970,27970,599,0,1,1,1,1,True,0
1200278,creature,27972,27972,27972,599,0,1,1,1,1,True,0
1200279,creature,26672,26672,26672,575,0,1,1,5,5,False,0
1200279,creature,27641,27641,27641,578,0,1,1,5,5,False,0
1200279,creature,28583,28583,28583,602,0,1,1,5,5,False,0
1200279,creature,28584,28584,28584,602,0,1,1,5,5,False,0
1200279,creature,31104,31104,31104,619,0,1,1,5,5,False,0
1200280,creature,31665,31665,31665,574,1,1,1,11,14,False,0
1200280,creature,31669,31669,31669,574,1,1,1,11,14,False,0
1200280,creature,31676,31676,31676,574,1,1,1,11,14,False,0
1200280,creature,30762,30762,30762,575,1,1,1,11,14,False,0
1200280,creature,30473,30473,30473,576,1,1,1,11,14,False,0
1200280,creature,30519,30519,30519,576,1,1,1,11,14,False,0
1200280,creature,30524,30524,30524,576,1,1,1,11,14,False,0
1200280,creature,30525,30525,30525,576,1,1,1,11,14,False,0
1200280,creature,30526,30526,30526,576,1,1,1,11,14,False,0
1200280,creature,30905,30905,30905,578,1,1,1,11,14,False,0
1200280,creature,31383,31383,31383,599,1,1,1,11,14,False,0
1200280,creature,31385,31385,31385,599,1,1,1,11,14,False,0
1200280,creature,31387,31387,31387,599,1,1,1,11,14,False,0
1200280,creature,27871,27871,27871,600,0,1,1,11,14,False,0
1200280,creature,31343,31343,31343,600,1,1,1,11,14,False,0
1200280,creature,31346,31346,27871,600,1,1,1,11,14,False,0
1200280,creature,31606,31606,31606,601,1,1,1,11,14,False,0
1200280,creature,31608,31608,31608,601,1,1,1,11,14,False,0
1200280,creature,28547,28547,28547,602,0,1,1,11,14,False,0
1200280,creature,28583,28583,28583,602,0,1,1,11,14,False,0
1200280,creature,28584,28584,28584,602,0,1,1,11,14,False,0
1200280,creature,28826,28826,28826,602,0,1,1,11,14,False,0
1200280,creature,30964,30964,30964,602,1,1,1,11,14,False,0
1200280,creature,30978,30978,30978,602,1,1,1,11,14,False,0
1200280,creature,30979,30979,30979,602,1,1,1,11,14,False,0
1200280,creature,30983,30983,30983,602,1,1,1,11,14,False,0
1200280,creature,30938,30938,30938,604,1,1,1,11,14,False,0
1200280,creature,36886,36886,36886,658,0,1,1,11,14,False,0
1200280,creature,36891,36891,36891,658,0,1,1,11,14,False,0
1200280,creature,37626,37626,37626,658,1,1,1,11,14,False,0
1200281,creature,31665,31665,31665,574,1,1,1,9,10,False,0
1200281,creature,31669,31669,31669,574,1,1,1,9,10,False,0
1200281,creature,31676,31676,31676,574,1,1,1,9,10,False,0
1200281,creature,30762,30762,30762,575,1,1,1,9,10,False,0
1200281,creature,30905,30905,30905,578,1,1,1,9,10,False,0
1200281,creature,31383,31383,31383,599,1,1,1,9,10,False,0
1200281,creature,31387,31387,31387,599,1,1,1,9,10,False,0
1200281,creature,27871,27871,27871,600,0,1,1,9,10,False,0
1200281,creature,31336,31336,31336,600,1,1,1,9,10,False,0
1200281,creature,31343,31343,31343,600,1,1,1,9,10,False,0
1200281,creature,31346,31346,27871,600,1,1,1,9,10,False,0
1200281,creature,31604,31604,31604,601,1,1,1,9,10,False,0
1200281,creature,31606,31606,31606,601,1,1,1,9,10,False,0
1200281,creature,31608,31608,31608,601,1,1,1,9,10,False,0
1200281,creature,31609,31609,31609,601,1,1,1,9,10,False,0
1200281,creature,30964,30964,30964,602,1,1,1,9,10,False,0
1200281,creature,30978,30978,30978,602,1,1,1,9,10,False,0
1200281,creature,30979,30979,30979,602,1,1,1,9,10,False,0
1200281,creature,30983,30983,30983,602,1,1,1,9,10,False,0
1200281,creature,30938,30938,30938,604,1,1,1,9,10,False,0
1200281,creature,30941,30941,30941,604,1,1,1,9,10,False,0
1200281,creature,30942,30942,30942,604,1,1,1,9,10,False,0
1200281,creature,31449,31449,31449,619,1,1,1,9,10,False,0
1200281,creature,31455,31455,31455,619,1,1,1,9,10,False,0
1200281,creature,31470,31470,31470,619,1,1,1,9,10,False,0
1200282,creature,40417,40417,40419,724,0,1,1,2,3,False,0
1200282,creature,40418,40418,40419,724,1,1,1,2,3,False,0
1200370,creature,23956,23956,23956,574,0,1,1,2,2,False,0
1200370,creature,23960,23960,23960,574,0,1,1,2,2,False,0
1200370,creature,23961,23961,23961,574,0,1,1,2,2,False,0
1200370,creature,24069,24069,24069,574,0,1,1,2,2,False,0
1200370,creature,24071,24071,24071,574,0,1,1,2,2,False,0
1200370,creature,24078,24078,24078,574,0,1,1,2,2,False,0
1200370,creature,24079,24079,24079,574,0,1,1,2,2,False,0
1200370,creature,24080,24080,24080,574,0,1,1,2,2,False,0
1200370,creature,24082,24082,24082,574,0,1,1,2,2,False,0
1200370,creature,24085,24085,24085,574,0,1,1,2,2,False,0
1200370,creature,24849,24849,24849,574,0,1,1,2,2,False,0
1200370,creature,28410,28410,28410,574,0,1,1,2,2,False,0
1200371,creature,28410,28410,28410,574,0,1,1,3,3,False,0
1200371,creature,26716,26716,26716,576,0,1,1,3,3,False,0
1200371,creature,26722,26722,26722,576,0,1,1,3,3,False,0
1200371,creature,26727,26727,26727,576,0,1,1,3,3,False,0
1200371,creature,26728,26728,26728,576,0,1,1,3,3,False,0
1200371,creature,26729,26729,26729,576,0,1,1,3,3,False,0
1200371,creature,26734,26734,26734,576,0,1,1,3,3,False,0
1200371,creature,26735,26735,26735,576,0,1,1,3,3,False,0
1200371,creature,26800,26800,26800,576,0,1,1,3,3,False,0
1200371,creature,26802,26802,26802,576,0,1,1,3,3,False,0
1200371,creature,26805,26805,26805,576,0,1,1,3,3,False,0
1200372,creature,24201,24201,24201,574,0,1,1,3,3,False,0
1200372,creature,26621,26621,26621,600,0,1,1,3,3,False,0
1200373,creature,30276,30276,30276,619,0,1,1,2,2,False,0
1200373,creature,30277,30277,30277,619,0,1,1,2,2,False,0
1200373,creature,30278,30278,30278,619,0,1,1,2,2,False,0
1200373,creature,30285,30285,30285,619,0,1,1,2,2,False,0
1200373,creature,30286,30286,30286,619,0,1,1,2,2,False,0
1200374,creature,26624,26624,26624,600,0,1,1,3,4,False,0
1200374,creature,26626,26626,26626,600,0,1,1,3,4,False,0
1200374,creature,26635,26635,26635,600,0,1,1,3,4,False,0
1200374,creature,26636,26636,26636,600,0,1,1,3,4,False,0
1200374,creature,26641,26641,26641,600,0,1,1,3,4,False,0
1200374,creature,27871,27871,27871,600,0,1,1,3,4,False,0
1200374,creature,31346,31346,27871,600,1,1,1,3,4,False,0
1200374,creature,30111,30111,30111,619,0,1,1,3,4,False,0
1200374,creature,30283,30283,30283,619,0,1,1,3,4,False,0
1200374,creature,30284,30284,30284,619,0,1,1,3,4,False,0
1200374,creature,30319,30319,30319,619,0,1,1,3,4,False,0
1200375,creature,26637,26637,26637,600,0,1,1,3,3,False,0
1200375,creature,26638,26638,26638,600,0,1,1,3,3,False,0
1200375,creature,27431,27431,27431,600,0,1,1,3,3,False,0
1200375,creature,30179,30179,30179,619,0,1,1,3,3,False,0
1200375,creature,30414,30414,30414,619,0,1,1,3,3,False,0
1200376,creature,26620,26620,26620,600,0,1,1,2,2,False,0
1200376,creature,26623,26623,26623,600,0,1,1,2,2,False,0
1200376,creature,26639,26639,26639,600,0,1,1,2,2,False,0
1200376,creature,26830,26830,26830,600,0,1,1,2,2,False,0
1200377,creature,26550,26550,26550,575,0,1,1,4,4,False,0
1200377,creature,28249,28249,28249,595,0,1,1,4,4,False,0
1200377,creature,27960,27960,27960,599,0,1,1,4,4,False,0
1200377,creature,27961,27961,27961,599,0,1,1,4,4,False,0
1200377,creature,27962,27962,27962,599,0,1,1,4,4,False,0
1200377,creature,27964,27964,27964,599,0,1,1,4,4,False,0
1200377,creature,27965,27965,27965,599,0,1,1,4,4,False,0
1200377,creature,27969,27969,27969,599,0,1,1,4,4,False,0
1200377,creature,29819,29819,29819,604,0,1,1,4,4,False,0
1200377,creature,29820,29820,29820,604,0,1,1,4,4,False,0
1200377,creature,29822,29822,29822,604,0,1,1,4,4,False,0
1200377,creature,29826,29826,29826,604,0,1,1,4,4,False,0
1200377,creature,29829,29829,29829,604,0,1,1,4,4,False,0
1200377,creature,29832,29832,29832,604,0,1,1,4,4,False,0
1200377,creature,29838,29838,29838,604,0,1,1,4,4,False,0
1200377,creature,29931,29931,29931,604,0,1,1,4,4,False,0
1200378,creature,28249,28249,28249,595,0,1,1,3,3,False,0
1200378,creature,27963,27963,27963,599,0,1,1,3,3,False,0
1200378,creature,27966,27966,27966,599,0,1,1,3,3,False,0
1200378,creature,28835,28835,28835,602,0,1,1,3,3,False,0
1200378,creature,28836,28836,28836,602,0,1,1,3,3,False,0
1200379,creature,26669,26669,26669,575,0,1,1,5,5,False,0
1200379,creature,26670,26670,26670,575,0,1,1,5,5,False,0
1200379,creature,26694,26694,26694,575,0,1,1,5,5,False,0
1200379,creature,28368,28368,28368,575,0,1,1,5,5,False,0
1200379,creature,27633,27633,27633,578,0,1,1,5,5,False,0
1200379,creature,27635,27635,27635,578,0,1,1,5,5,False,0
1200379,creature,27639,27639,27639,578,0,1,1,5,5,False,0
1200379,creature,27640,27640,27640,578,0,1,1,5,5,False,0
1200379,creature,28249,28249,28249,595,0,1,1,5,5,False,0
1200379,creature,28578,28578,28578,602,0,1,1,5,5,False,0
1200379,creature,28579,28579,28579,602,0,1,1,5,5,False,0
1200379,creature,28580,28580,28580,602,0,1,1,5,5,False,0
1200379,creature,28581,28581,28581,602,0,1,1,5,5,False,0
1200379,creature,28582,28582,28582,602,0,1,1,5,5,False,0
1200379,creature,28961,28961,28961,602,0,1,1,5,5,False,0
1200379,creature,28965,28965,28965,602,0,1,1,5,5,False,0
1200380,creature,30747,30747,30747,574,1,1,1,11,15,False,0
1200380,creature,31658,31658,31658,574,1,1,1,11,15,False,0
1200380,creature,31659,31659,31659,574,1,1,1,11,15,False,0
1200380,creature,31660,31660,31660,574,1,1,1,11,15,False,0
1200380,creature,31661,31661,31661,574,1,1,1,11,15,False,0
1200380,creature,31662,31662,31662,574,1,1,1,11,15,False,0
1200380,creature,31663,31663,31663,574,1,1,1,11,15,False,0
1200380,creature,31666,31666,31666,574,1,1,1,11,15,False,0
1200380,creature,31667,31667,31667,574,1,1,1,11,15,False,0
1200380,creature,31675,31675,31675,574,1,1,1,11,15,False,0
1200380,creature,26553,26553,26553,575,0,1,1,11,15,False,0
1200380,creature,26554,26554,26554,575,0,1,1,11,15,False,0
1200380,creature,26555,26555,26555,575,0,1,1,11,15,False,0
1200380,creature,26696,26696,26696,575,0,1,1,11,15,False,0
1200380,creature,30764,30764,30764,575,1,1,1,11,15,False,0
1200380,creature,30765,30765,30765,575,1,1,1,11,15,False,0
1200380,creature,30766,30766,30766,575,1,1,1,11,15,False,0
1200380,creature,30816,30816,30816,575,1,1,1,11,15,False,0
1200380,creature,30817,30817,30817,575,1,1,1,11,15,False,0
1200380,creature,30818,30818,30818,575,1,1,1,11,15,False,0
1200380,creature,30820,30820,30820,575,1,1,1,11,15,False,0
1200380,creature,30821,30821,30821,575,1,1,1,11,15,False,0
1200380,creature,30460,30460,30460,576,1,1,1,11,15,False,0
1200380,creature,30478,30478,30478,576,1,1,1,11,15,False,0
1200380,creature,30485,30485,30485,576,1,1,1,11,15,False,0
1200380,creature,30496,30496,30496,576,1,1,1,11,15,False,0
1200380,creature,30498,30498,30498,576,1,1,1,11,15,False,0
1200380,creature,30509,30509,30509,576,1,1,1,11,15,False,0
1200380,creature,30516,30516,30516,576,1,1,1,11,15,False,0
1200380,creature,30517,30517,30517,576,1,1,1,11,15,False,0
1200380,creature,30901,30901,30901,578,1,1,1,11,15,False,0
1200380,creature,30904,30904,30904,578,1,1,1,11,15,False,0
1200380,creature,30915,30915,30915,578,1,1,1,11,15,False,0
1200380,creature,30916,30916,30916,578,1,1,1,11,15,False,0
1200380,creature,27729,27729,27729,595,0,1,1,11,15,False,0
1200380,creature,27734,27734,27734,595,0,1,1,11,15,False,0
1200380,creature,27736,27736,27736,595,0,1,1,11,15,False,0
1200380,creature,28249,28249,28249,595,0,1,1,11,15,False,0
1200380,creature,31178,31178,31178,595,1,1,1,11,15,False,0
1200380,creature,31179,31179,31179,595,1,1,1,11,15,False,0
1200380,creature,31187,31187,31187,595,1,1,1,11,15,False,0
1200380,creature,31371,31371,31371,599,1,1,1,11,15,False,0
1200380,creature,31372,31372,31372,599,1,1,1,11,15,False,0
1200380,creature,31375,31375,31375,599,1,1,1,11,15,False,0
1200380,creature,31376,31376,31376,599,1,1,1,11,15,False,0
1200380,creature,31377,31377,31377,599,1,1,1,11,15,False,0
1200380,creature,31378,31378,31378,599,1,1,1,11,15,False,0
1200380,creature,31339,31339,31339,600,1,1,1,11,15,False,0
1200380,creature,31340,31340,31340,600,1,1,1,11,15,False,0
1200380,creature,31345,31345,31345,600,1,1,1,11,15,False,0
1200380,creature,31347,31347,31347,600,1,1,1,11,15,False,0
1200380,creature,31351,31351,31351,600,1,1,1,11,15,False,0
1200380,creature,31352,31352,31352,600,1,1,1,11,15,False,0
1200380,creature,31354,31354,31354,600,1,1,1,11,15,False,0
1200380,creature,31355,31355,31355,600,1,1,1,11,15,False,0
1200380,creature,31357,31357,31357,600,1,1,1,11,15,False,0
1200380,creature,31359,31359,31359,600,1,1,1,11,15,False,0
1200380,creature,31363,31363,31363,600,1,1,1,11,15,False,0
1200380,creature,28579,28579,28579,602,0,1,1,11,15,False,0
1200380,creature,28580,28580,28580,602,0,1,1,11,15,False,0
1200380,creature,28581,28581,28581,602,0,1,1,11,15,False,0
1200380,creature,28582,28582,28582,602,0,1,1,11,15,False,0
1200380,creature,28837,28837,28837,602,0,1,1,11,15,False,0
1200380,creature,28838,28838,28838,602,0,1,1,11,15,False,0
1200380,creature,28920,28920,28920,602,0,1,1,11,15,False,0
1200380,creature,30966,30966,30966,602,1,1,1,11,15,False,0
1200380,creature,30967,30967,30967,602,1,1,1,11,15,False,0
1200380,creature,30968,30968,30968,602,1,1,1,11,15,False,0
1200380,creature,30971,30971,30971,602,1,1,1,11,15,False,0
1200380,creature,30972,30972,30972,602,1,1,1,11,15,False,0
1200380,creature,30974,30974,30974,602,1,1,1,11,15,False,0
1200380,creature,30975,30975,30975,602,1,1,1,11,15,False,0
1200380,creature,30976,30976,30976,602,1,1,1,11,15,False,0
1200380,creature,30977,30977,30977,602,1,1,1,11,15,False,0
1200380,creature,30980,30980,30980,602,1,1,1,11,15,False,0
1200380,creature,30981,30981,30981,602,1,1,1,11,15,False,0
1200380,creature,30982,30982,30982,602,1,1,1,11,15,False,0
1200380,creature,29920,29920,29920,604,0,1,1,11,15,False,0
1200380,creature,30926,30926,30926,604,1,1,1,11,15,False,0
1200380,creature,30930,30930,30930,604,1,1,1,11,15,False,0
1200380,creature,32353,32353,32353,624,0,1,1,11,15,False,0
1200381,creature,30747,30747,30747,574,1,1,1,11,12,False,0
1200381,creature,31658,31658,31658,574,1,1,1,11,12,False,0
1200381,creature,31659,31659,31659,574,1,1,1,11,12,False,0
1200381,creature,31660,31660,31660,574,1,1,1,11,12,False,0
1200381,creature,31661,31661,31661,574,1,1,1,11,12,False,0
1200381,creature,31662,31662,31662,574,1,1,1,11,12,False,0
1200381,creature,31663,31663,31663,574,1,1,1,11,12,False,0
1200381,creature,31666,31666,31666,574,1,1,1,11,12,False,0
1200381,creature,31667,31667,31667,574,1,1,1,11,12,False,0
1200381,creature,31675,31675,31675,574,1,1,1,11,12,False,0
1200381,creature,30764,30764,30764,575,1,1,1,11,12,False,0
1200381,creature,30765,30765,30765,575,1,1,1,11,12,False,0
1200381,creature,30766,30766,30766,575,1,1,1,11,12,False,0
1200381,creature,30806,30806,30806,575,1,1,1,11,12,False,0
1200381,creature,30816,30816,30816,575,1,1,1,11,12,False,0
1200381,creature,30817,30817,30817,575,1,1,1,11,12,False,0
1200381,creature,30818,30818,30818,575,1,1,1,11,12,False,0
1200381,creature,30820,30820,30820,575,1,1,1,11,12,False,0
1200381,creature,30821,30821,30821,575,1,1,1,11,12,False,0
1200381,creature,30457,30457,30457,576,1,1,1,11,12,False,0
1200381,creature,30459,30459,30459,576,1,1,1,11,12,False,0
1200381,creature,30901,30901,30901,578,1,1,1,11,12,False,0
1200381,creature,30904,30904,30904,578,1,1,1,11,12,False,0
1200381,creature,30915,30915,30915,578,1,1,1,11,12,False,0
1200381,creature,30916,30916,30916,578,1,1,1,11,12,False,0
1200381,creature,27736,27736,27736,595,0,1,1,11,12,False,0
1200381,creature,28201,28201,28201,595,0,1,1,11,12,False,0
1200381,creature,31199,31199,31199,595,1,1,1,11,12,False,0
1200381,creature,31200,31200,31200,595,1,1,1,11,12,False,0
1200381,creature,31372,31372,31372,599,1,1,1,11,12,False,0
1200381,creature,31373,31373,31373,599,1,1,1,11,12,False,0
1200381,creature,31374,31374,31374,599,1,1,1,11,12,False,0
1200381,creature,31375,31375,31375,599,1,1,1,11,12,False,0
1200381,creature,31376,31376,31376,599,1,1,1,11,12,False,0
1200381,creature,31377,31377,31377,599,1,1,1,11,12,False,0
1200381,creature,31338,31338,31338,600,1,1,1,11,12,False,0
1200381,creature,31339,31339,31339,600,1,1,1,11,12,False,0
1200381,creature,31340,31340,31340,600,1,1,1,11,12,False,0
1200381,creature,31342,31342,31342,600,1,1,1,11,12,False,0
1200381,creature,31345,31345,31345,600,1,1,1,11,12,False,0
1200381,creature,31347,31347,31347,600,1,1,1,11,12,False,0
1200381,creature,31351,31351,31351,600,1,1,1,11,12,False,0
1200381,creature,31352,31352,31352,600,1,1,1,11,12,False,0
1200381,creature,31354,31354,31354,600,1,1,1,11,12,False,0
1200381,creature,31355,31355,31355,600,1,1,1,11,12,False,0
1200381,creature,31357,31357,31357,600,1,1,1,11,12,False,0
1200381,creature,31359,31359,31359,600,1,1,1,11,12,False,0
1200381,creature,31363,31363,31363,600,1,1,1,11,12,False,0
1200381,creature,30966,30966,30966,602,1,1,1,11,12,False,0
1200381,creature,30967,30967,30967,602,1,1,1,11,12,False,0
1200381,creature,30968,30968,30968,602,1,1,1,11,12,False,0
1200381,creature,30971,30971,30971,602,1,1,1,11,12,False,0
1200381,creature,30974,30974,30974,602,1,1,1,11,12,False,0
1200381,creature,30975,30975,30975,602,1,1,1,11,12,False,0
1200381,creature,30976,30976,30976,602,1,1,1,11,12,False,0
1200381,creature,30977,30977,30977,602,1,1,1,11,12,False,0
1200381,creature,30980,30980,30980,602,1,1,1,11,12,False,0
1200381,creature,30981,30981,30981,602,1,1,1,11,12,False,0
1200381,creature,30982,30982,30982,602,1,1,1,11,12,False,0
1200381,creature,30926,30926,30926,604,1,1,1,11,12,False,0
1200381,creature,30927,30927,30927,604,1,1,1,11,12,False,0
1200381,creature,30929,30929,30929,604,1,1,1,11,12,False,0
1200381,creature,30930,30930,30930,604,1,1,1,11,12,False,0
1200381,creature,30932,30932,30932,604,1,1,1,11,12,False,0
1200381,creature,30933,30933,30933,604,1,1,1,11,12,False,0
1200381,creature,30935,30935,30935,604,1,1,1,11,12,False,0
1200381,creature,30936,30936,30936,604,1,1,1,11,12,False,0
1200381,creature,30939,30939,30939,604,1,1,1,11,12,False,0
1200381,creature,31442,31442,31442,619,1,1,1,11,12,False,0
1200381,creature,31443,31443,31443,619,1,1,1,11,12,False,0
1200381,creature,31450,31450,31450,619,1,1,1,11,12,False,0
1200381,creature,31451,31451,31451,619,1,1,1,11,12,False,0
1200381,creature,31457,31457,31457,619,1,1,1,11,12,False,0
1200381,creature,31459,31459,31459,619,1,1,1,11,12,False,0
1200381,creature,31460,31460,31460,619,1,1,1,11,12,False,0
1200381,creature,31466,31466,31466,619,1,1,1,11,12,False,0
1200381,creature,31471,31471,31471,619,1,1,1,11,12,False,0
1200381,creature,31472,31472,31472,619,1,1,1,11,12,False,0
1200381,creature,31475,31475,31475,619,1,1,1,11,12,False,0
1207583,reference,1200278,1200278,1200278,599,0,1,1,16,26,True,1
1209000,creature,5648,5648,5648,209,0,1,1,1,1,True,0
1209000,creature,5649,5649,5649,209,0,1,1,1,1,True,0
1209000,creature,5650,5650,5650,209,0,1,1,1,1,True,0
1209000,creature,7246,7246,7246,209,0,1,1,1,1,True,0
1209000,creature,7247,7247,7247,209,0,1,1,1,1,True,0
1209000,creature,7268,7268,7268,209,0,1,1,1,1,True,0
1209000,creature,7274,7274,7274,209,0,1,1,1,1,True,0
1209000,creature,8095,8095,8095,209,0,1,1,1,1,True,0
1209000,creature,8120,8120,8120,209,0,1,1,1,1,True,0
1209000,creature,10080,10080,10080,209,0,1,1,1,1,True,0
1209000,creature,10081,10081,10081,209,0,1,1,1,1,True,0
1209000,creature,10082,10082,10082,209,0,1,1,1,1,True,0
1227678,reference,1200278,1200278,1200278,599,0,1,1,8,8,True,1
1227779,reference,1200278,1200278,1200278,599,0,1,1,9,9,True,1
1227880,reference,1200278,1200278,1200278,599,0,1,1,15,24,True,1
1230000,creature,8889,8889,8889,230,0,1,1,2,2,False,0
1230000,creature,8890,8890,8890,230,0,1,1,2,2,False,0
1230000,creature,8891,8891,8891,230,0,1,1,2,2,False,0
1230000,creature,8892,8892,8892,230,0,1,1,2,2,False,0
1230000,creature,8893,8893,8893,230,0,1,1,2,2,False,0
1230000,creature,8894,8894,8894,230,0,1,1,2,2,False,0
1230000,creature,8895,8895,8895,230,0,1,1,2,2,False,0
1230000,creature,8898,8898,8898,230,0,1,1,2,2,False,0
1230000,creature,8899,8899,8899,230,0,1,1,2,2,False,0
1230000,creature,8903,8903,8903,230,0,1,1,2,2,False,0
1230000,creature,8905,8905,8905,230,0,1,1,2,2,False,0
1230000,creature,8906,8906,8906,230,0,1,1,2,2,False,0
1230000,creature,8907,8907,8907,230,0,1,1,2,2,False,0
1230000,creature,8908,8908,8908,230,0,1,1,2,2,False,0
1230000,creature,8909,8909,8909,230,0,1,1,2,2,False,0
1230000,creature,8910,8910,8910,230,0,1,1,2,2,False,0
1230000,creature,8911,8911,8911,230,0,1,1,2,2,False,0
1230000,creature,8912,8912,8912,230,0,1,1,2,2,False,0
1230000,creature,8913,8913,8913,230,0,1,1,2,2,False,0
1230000,creature,8914,8914,8914,230,0,1,1,2,2,False,0
1230000,creature,8923,8923,8923,230,0,1,1,2,2,False,0
1230000,creature,9024,9024,9024,230,0,1,1,2,2,False,0
1230000,creature,9041,9041,9041,230,0,1,1,2,2,False,0
1230000,creature,9042,9042,9042,230,0,1,1,2,2,False,0
1230000,creature,9554,9554,9554,230,0,1,1,2,2,False,0
1237678,reference,1200278,1200278,1200278,599,0,1,1,8,8,True,1
1237779,reference,1200278,1200278,1200278,599,0,1,1,9,9,True,1
1267579,reference,1200278,1200278,1200278,599,0,1,1,10,10,True,1
1270001,creature,24084,24084,24084,574,0,1,1,8,12,False,0
1270001,creature,28419,28419,28419,574,0,1,1,8,12,False,0
1270001,creature,31671,31671,31671,574,1,1,1,8,12,False,0
1270001,creature,31681,31681,31681,574,1,1,1,8,12,False,0
1270001,creature,27731,27731,27731,595,0,1,1,8,12,False,0
1270001,creature,31201,31201,31201,595,1,1,1,8,12,False,0
1270001,creature,29874,29874,29874,604,0,1,1,8,12,False,0
1270001,creature,30931,30931,30931,604,1,1,1,8,12,False,0
1270001,creature,30287,30287,30287,619,0,1,1,8,12,False,0
1270001,creature,31468,31468,31468,619,1,1,1,8,12,False,0
1270002,creature,23956,23956,23956,574,0,1,1,12,22,False,0
1270002,creature,23960,23960,23960,574,0,1,1,12,22,False,0
1270002,creature,23961,23961,23961,574,0,1,1,12,22,False,0
1270002,creature,24069,24069,24069,574,0,1,1,12,22,False,0
1270002,creature,24071,24071,24071,574,0,1,1,12,22,False,0
1270002,creature,24078,24078,24078,574,0,1,1,12,22,False,0
1270002,creature,24079,24079,24079,574,0,1,1,12,22,False,0
1270002,creature,24080,24080,24080,574,0,1,1,12,22,False,0
1270002,creature,24082,24082,24082,574,0,1,1,12,22,False,0
1270002,creature,24085,24085,24085,574,0,1,1,12,22,False,0
1270002,creature,24201,24201,24201,574,0,1,1,12,22,False,0
1270002,creature,24849,24849,24849,574,0,1,1,12,22,False,0
1270002,creature,28410,28410,28410,574,0,1,1,12,22,False,0
1270002,creature,30747,30747,30747,574,1,1,1,12,22,False,0
1270002,creature,31658,31658,31658,574,1,1,1,12,22,False,0
1270002,creature,31659,31659,31659,574,1,1,1,12,22,False,0
1270002,creature,31660,31660,31660,574,1,1,1,12,22,False,0
1270002,creature,31661,31661,31661,574,1,1,1,12,22,False,0
1270002,creature,31662,31662,31662,574,1,1,1,12,22,False,0
1270002,creature,31663,31663,31663,574,1,1,1,12,22,False,0
1270002,creature,31666,31666,31666,574,1,1,1,12,22,False,0
1270002,creature,31667,31667,31667,574,1,1,1,12,22,False,0
1270002,creature,31675,31675,31675,574,1,1,1,12,22,False,0
1270002,creature,26550,26550,26550,575,0,1,1,12,22,False,0
1270002,creature,26553,26553,26553,575,0,1,1,12,22,False,0
1270002,creature,26554,26554,26554,575,0,1,1,12,22,False,0
1270002,creature,26555,26555,26555,575,0,1,1,12,22,False,0
1270002,creature,26669,26669,26669,575,0,1,1,12,22,False,0
1270002,creature,26670,26670,26670,575,0,1,1,12,22,False,0
1270002,creature,26694,26694,26694,575,0,1,1,12,22,False,0
1270002,creature,26696,26696,26696,575,0,1,1,12,22,False,0
1270002,creature,28368,28368,28368,575,0,1,1,12,22,False,0
1270002,creature,30764,30764,30764,575,1,1,1,12,22,False,0
1270002,creature,30765,30765,30765,575,1,1,1,12,22,False,0
1270002,creature,30766,30766,30766,575,1,1,1,12,22,False,0
1270002,creature,30806,30806,30806,575,1,1,1,12,22,False,0
1270002,creature,30816,30816,30816,575,1,1,1,12,22,False,0
1270002,creature,30817,30817,30817,575,1,1,1,12,22,False,0
1270002,creature,30818,30818,30818,575,1,1,1,12,22,False,0
1270002,creature,30820,30820,30820,575,1,1,1,12,22,False,0
1270002,creature,30821,30821,30821,575,1,1,1,12,22,False,0
1270002,creature,26716,26716,26716,576,0,1,1,12,22,False,0
1270002,creature,26722,26722,26722,576,0,1,1,12,22,False,0
1270002,creature,26727,26727,26727,576,0,1,1,12,22,False,0
1270002,creature,26728,26728,26728,576,0,1,1,12,22,False,0
1270002,creature,26729,26729,26729,576,0,1,1,12,22,False,0
1270002,creature,26734,26734,26734,576,0,1,1,12,22,False,0
1270002,creature,26735,26735,26735,576,0,1,1,12,22,False,0
1270002,creature,26800,26800,26800,576,0,1,1,12,22,False,0
1270002,creature,26802,26802,26802,576,0,1,1,12,22,False,0
1270002,creature,26805,26805,26805,576,0,1,1,12,22,False,0
1270002,creature,30457,30457,30457,576,1,1,1,12,22,False,0
1270002,creature,30459,30459,30459,576,1,1,1,12,22,False,0
1270002,creature,30460,30460,30460,576,1,1,1,12,22,False,0
1270002,creature,30478,30478,30478,576,1,1,1,12,22,False,0
1270002,creature,30485,30485,30485,576,1,1,1,12,22,False,0
1270002,creature,30496,30496,30496,576,1,1,1,12,22,False,0
1270002,creature,30498,30498,30498,576,1,1,1,12,22,False,0
1270002,creature,30509,30509,30509,576,1,1,1,12,22,False,0
1270002,creature,30516,30516,30516,576,1,1,1,12,22,False,0
1270002,creature,30517,30517,30517,576,1,1,1,12,22,False,0
