entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets
328016,Shaman,Nightwatcher's Warmaster Battle Mace,3,18,21,healer,1h_mace,1h_mace,13,4,20953,5197,21,0,13.75,
328017,Shaman,The Deathly Wrist Chains,3,79,195,healer,armor,,9,3,52360,37656,200,237,0.0,8
328018,Shaman,Vanguard's Mantle,2,26,28,agility_dps,armor,,3,2,11274,4251,26,24,0.0,
328019,Shaman,Leggings of Grave Lord,3,40,44,healer,armor,,7,3,18274,9396,39,120,0.0,
328020,Shaman,Chausses of the Utgarde Keep,3,71,139,caster_dps,armor,,7,3,52481,37774,142,461,0.0,
328021,Shaman,"Wargrips, North Ruin",2,41,46,agility_dps,armor,,10,3,26185,9960,47,66,0.0,
328022,Shaman,Wolfguard's Gauntlets of the Emerald Moon,3,70,133,caster_dps,armor,,10,3,46109,32005,136,252,0.0,
328023,Shaman,"Sunblessed Talisman, Ravenlord's Oath",3,43,48,agility_dps,neck,,2,0,18707,20037,52,0,0.0,
328024,Shaman,Shoulderguards of the Titan Watcher,2,22,25,healer,armor,,3,2,27523,14566,25,21,0.0,
328025,Shaman,Gray Frost Trousers,2,30,34,healer,armor,,7,2,14635,9862,37,39,0.0,
328026,Shaman,"Headguard, Ghostfire Twilight",2,26,27,healer,armor,,1,2,27886,15129,31,26,0.0,
328027,Shaman,Ominous Drape,2,52,53,agility_dps,back,,16,1,27607,10098,53,21,0.0,
328028,Shaman,Starfire Tongue Cape,2,55,60,agility_dps,back,,16,1,15148,18677,61,24,0.0,
328029,Shaman,Chestguard of the Iron Crown,3,40,46,agility_dps,armor,,5,3,18382,9469,48,139,0.0,
328030,Shaman,Twilightwarden's Dragonsteel Tunic,2,16,22,caster_dps,armor,,5,2,27518,14562,23,27,0.0,
328031,Shaman,Claws of the Stone Watch,2,7,8,healer,armor,,10,2,9503,4239,13,4,0.0,
328032,Shaman,"Legguards, Thorn Snow",3,2,5,healer,armor,,7,2,1978,5199,21,5,0.0,
328033,Shaman,Lost War Leggings of the Sun King,2,59,85,agility_dps,armor,,7,3,42108,24827,87,235,0.0,
328034,Shaman,Ancient Queen's Helm,3,55,61,healer,armor,,1,3,30072,16521,63,153,0.0,
328035,Shaman,Walkers of Ulduar,2,9,10,healer,armor,,8,2,13864,2309,15,7,0.0,
328036,Shaman,The Brassbound Charm,3,74,156,caster_dps,trinket,,12,0,48504,34430,154,0,0.0,8
328037,Shaman,"Lightbound Warshield, First Warden's Oath",2,26,31,healer,shield,,14,6,27084,15530,31,586,0.0,
328038,Shaman,Shoulderpads of the Crimson Flame,3,31,32,agility_dps,armor,,3,2,12830,2264,30,29,0.0,
328039,Shaman,"Stormforged Casque, Flamekeeper's Oath",2,64,106,agility_dps,armor,,1,3,37504,25575,105,266,0.0,
328040,Shaman,Clouded Breeches of Icecrown Citadel,2,21,28,caster_dps,armor,,7,2,28003,15336,27,32,0.0,
328041,Shaman,Epaulets of Green Dragon,3,51,55,agility_dps,armor,,3,3,28721,11722,55,113,0.0,
328042,Shaman,Stoneforged Legguards,3,74,155,healer,armor,,7,3,56937,44671,167,544,0.0,
328043,Shaman,"Blessed Handguards, Silent Warden's Oath",2,34,35,healer,armor,,10,2,27715,15137,33,24,0.0,
328044,Shaman,Shadow Storm Headguard,2,5,10,caster_dps,armor,,1,2,13551,1021,1,8,0.0,
328045,Shaman,Weathered Legwraps of the Mage Tower,2,14,17,agility_dps,armor,,7,2,7834,26021,17,19,0.0,
328046,Shaman,"Titanic Headguard, Vanguard's Oath",2,3,8,caster_dps,armor,,1,2,15297,1023,1,7,0.0,
328047,Shaman,Blighted Shoulder Guards,2,74,162,caster_dps,armor,,3,3,52332,39839,158,382,0.0,
328048,Shaman,Hollow Flame Insignia,2,73,147,caster_dps,trinket,,12,0,53466,38072,146,0,0.0,4|4
328049,Shaman,Stalkers of Broken Spear,2,6,11,healer,armor,,8,2,27524,14560,19,7,0.0,
328050,Shaman,"Carrion Casque, Tombkeeper's Oath",3,57,58,agility_dps,armor,,1,3,30680,18319,58,138,0.0,
328051,Shaman,The Verdant Spire,2,11,12,agility_dps,staff,staff,17,10,20415,1928,16,0,7.586,
328052,Shaman,Moonlit Mask of the Darkened Sun,2,3,7,agility_dps,armor,,1,2,13552,1020,1,6,0.0,
328053,Shaman,Stalkers of the Light Eternal,2,3,8,healer,armor,,8,2,11373,2987,18,5,0.0,
328054,Shaman,Azure Torc,3,46,52,agility_dps,neck,,2,0,21725,11755,56,0,0.0,
328055,Shaman,The Hardened Great Hauberk,2,55,60,agility_dps,armor,,20,3,48759,35376,115,168,0.0,
328056,Shaman,Winterwarden's Treads,4,79,193,agility_dps,armor,,8,3,55900,44182,200,500,0.0,
328057,Shaman,Last Warden's Trousers of the Ice Crown,2,28,29,caster_dps,armor,,7,2,18489,2233,27,34,0.0,
328058,Shaman,Runemarked Wristguards of Wyrm King,2,40,41,agility_dps,armor,,9,3,25818,7493,40,34,0.0,
328059,Shaman,Dawncaller's Gauntlets,3,65,112,agility_dps,armor,,10,3,41961,30370,109,210,0.0,
328060,Shaman,Charred Drape,3,11,12,caster_dps,back,,16,1,15248,28150,13,5,0.0,
328061,Shaman,Rimewarden's Leafbound Band,4,57,60,healer,finger,,11,0,33856,21393,65,0,0.0,
328062,Shaman,"Deathly Cap, Ancient Warden's Oath",3,32,37,caster_dps,armor,,1,2,17277,6688,32,43,0.0,
328063,Shaman,Crypt Wound Belt,2,56,60,agility_dps,armor,,6,3,26541,15859,59,87,0.0,
328064,Shaman,Nightcaller's Harness,2,35,41,healer,armor,,20,2,16508,8200,43,55,0.0,
328065,Shaman,Frostforged Charm of the Rune Crown,3,76,173,caster_dps,neck,,2,0,52454,37794,174,0,0.0,
328066,Shaman,Deepfrost Talisman,3,41,46,healer,trinket,,12,0,1504,19991,52,0,0.0,
328067,Shaman,"Spellbound Handaxe, Last King's Oath",3,78,184,healer,1h_axe,1h_axe,13,0,57334,44735,175,0,117.6,2
328068,Shaman,Cloak of the Infinite Flight,2,23,24,agility_dps,back,,16,1,23078,5751,25,9,0.0,
328069,Shaman,Cabalistic Wargrips,2,10,14,healer,armor,,10,2,5406,2312,15,9,0.0,
328070,Shaman,Grips of Silver Oath,2,65,108,caster_dps,armor,,10,3,39515,24881,108,179,0.0,8
328071,Shaman,Ironkeeper's Bone of the Northern King,2,54,57,agility_dps,trinket,,12,0,31481,17901,60,0,0.0,
328072,Shaman,Bitter Carapace,2,16,23,agility_dps,armor,,5,2,28430,9782,23,28,0.0,
328073,Shaman,Stonecarved Raider Axe of the War Oath,4,80,219,caster_dps,1h_axe,1h_axe,13,0,64749,49840,219,0,163.269,2
328074,Shaman,Warhelm of Ironforge Guard,2,56,61,agility_dps,armor,,1,3,30820,18479,60,132,0.0,
328075,Shaman,Soulmarked Breeches of the Moon Watch,3,16,22,caster_dps,armor,,7,2,1978,5199,21,28,0.0,
328076,Shaman,Great Cape of the Dread Host,2,13,16,healer,back,,16,1,18133,5111,15,6,0.0,
328077,Shaman,Frostbitten Waistguard,2,25,28,caster_dps,armor,,6,2,27708,15136,31,19,0.0,
328078,Shaman,Necro Anchor Collar,3,53,57,healer,neck,,2,0,28784,11933,60,0,0.0,
328079,Shaman,Duskwarden's Heroic Treads,3,42,44,agility_dps,armor,,8,3,34242,20092,43,80,0.0,
328080,Shaman,Brazen Treads of Blackened Sky,2,22,26,caster_dps,armor,,8,2,16988,6752,30,19,0.0,
328081,Shaman,Spaulders of the Mage Tower,3,70,129,agility_dps,armor,,3,3,47032,33206,128,303,0.0,4
328082,Shaman,Ash Seal Shoulderguards,3,79,194,agility_dps,armor,,3,3,56732,43457,187,509,0.0,
328083,Shaman,Scarlet Champion's Warbelt,2,78,191,healer,armor,,6,3,56205,43841,174,356,0.0,
328084,Shaman,Wristguards of the Frozen Sea,2,75,161,agility_dps,armor,,9,3,51886,39430,162,167,0.0,
328085,Shaman,Kingskeeper's Chestguard,3,63,99,caster_dps,armor,,5,3,43154,24465,94,354,0.0,
328086,Shaman,"Voidsteel Runeaxe, Plaguewarden's Oath",2,40,43,agility_dps,1h_axe,1h_axe,13,0,5640,15234,40,0,23.393,
328087,Shaman,Ebon Knight's Leggings of the Moonwarden,3,77,179,healer,armor,,7,3,56595,43202,174,629,0.0,
328088,Shaman,The Weathered Locket,3,7,9,agility_dps,neck,,2,0,9854,21934,20,0,0.0,
328089,Shaman,Winterguard's Hourglass,2,73,153,agility_dps,trinket,,12,0,57689,38760,154,0,0.0,
328090,Shaman,Luminous Belt of the Plague Watch,2,9,10,caster_dps,armor,,6,2,7545,5275,15,6,0.0,
328091,Shaman,Kingskeeper's Warlord Great Hauberk,2,61,95,caster_dps,armor,,5,3,38327,23490,99,303,0.0,
328092,Shaman,"Tombbound Chestguard, Stormguard's Oath",3,79,189,agility_dps,armor,,5,3,56722,43129,187,795,0.0,8
328093,Shaman,Argent Marshal's Astral Pricker,3,48,53,healer,dagger,dagger,13,15,22721,12531,51,0,34.167,
328094,Shaman,The Berserker Battlecloak,3,54,59,caster_dps,back,,16,1,24065,13376,59,27,0.0,
328095,Shaman,Plagueforged Ring of the Stratholme,3,50,51,healer,finger,,11,0,31905,20505,52,0,0.0,
328096,Shaman,Siegebound Chainmail,2,60,89,agility_dps,armor,,5,3,42105,24824,87,274,0.0,
328097,Shaman,The Bloodied Gloves,2,52,54,caster_dps,armor,,10,3,28186,11918,55,75,0.0,
328098,Shaman,Blacksmith's Hoop of the Arcane Eye,3,44,50,agility_dps,finger,,11,0,20769,11118,47,0,0.0,
328099,Shaman,Spellbinder's Violet Gloves,2,13,16,caster_dps,armor,,10,2,5406,2312,15,10,0.0,
328100,Shaman,"Wrap, Primal Song",2,6,12,agility_dps,back,,16,1,25884,14365,15,4,0.0,
328101,Shaman,Chainmail of Wyrm Crown,3,78,187,caster_dps,armor,,5,3,52229,36946,187,757,0.0,
328102,Shaman,Fireforged Clutches of Divine Watch,2,9,11,caster_dps,armor,,10,2,28077,12522,15,7,0.0,
328103,Shaman,Weathered War Leggings,3,61,93,healer,armor,,7,3,38279,27652,100,295,0.0,
328104,Shaman,Plagueborn Gorget of the Hidden Path,2,25,32,healer,neck,,2,0,33288,20950,31,0,0.0,
328105,Shaman,"Shadowmarked Waistband, Ghostwarden's Oath",2,22,23,caster_dps,armor,,6,2,16916,6382,23,14,0.0,
328106,Shaman,Headguard of Stormwind Keep,3,47,54,caster_dps,armor,,1,3,29942,17767,51,127,0.0,
328107,Shaman,Last Queen's Shawl of the Raven Spirit,3,22,29,agility_dps,back,,16,1,23002,6901,29,12,0.0,
328108,Shaman,Ghostfire Shot Ritual Relic,2,60,92,agility_dps,relic,,28,9,43198,24413,94,0,0.0,
328109,Shaman,Old Knight's Rime-coated Gloves,3,68,115,caster_dps,armor,,10,3,42912,27793,112,210,0.0,
328110,Shaman,Silver Song Gloves,3,55,58,caster_dps,armor,,10,3,28723,11730,57,91,0.0,
328111,Shaman,The Sainted Bracers,2,47,53,healer,armor,,9,3,26289,10126,54,46,0.0,
328112,Shaman,Sun Vault Hoop,3,52,56,caster_dps,finger,,11,0,31905,20505,52,0,0.0,
328113,Shaman,Leafbound Chestguard of the Emerald Moon,2,34,36,agility_dps,armor,,5,2,14781,7374,35,47,0.0,
328114,Shaman,Violet Warden's Greaves of the Golden King,2,70,127,agility_dps,armor,,8,3,52135,36180,130,253,0.0,
328115,Shaman,Hoop of the Wildhammer Clan,2,40,41,agility_dps,finger,,11,0,9849,11986,39,0,0.0,
328116,Shaman,"Chainmail, Dusk Scream",3,74,157,agility_dps,armor,,5,3,56378,41905,158,631,0.0,
328117,Shaman,Argent Whisper Boots,3,80,200,agility_dps,armor,,8,3,59067,45183,200,490,0.0,4
328118,Shaman,Nightfang Hammer Helm,2,5,8,healer,armor,,1,2,13551,1021,1,7,0.0,
328119,Shaman,Chestguard of the Endless March,2,59,88,caster_dps,armor,,5,3,40731,24808,81,277,0.0,
328120,Shaman,Warhelm of Gundrak Temple,4,80,251,caster_dps,armor,,1,3,62161,41158,251,886,0.0,
328121,Shaman,"Handguards, Low Mark",2,70,128,agility_dps,armor,,10,3,52129,36182,130,211,0.0,
328122,Shaman,Shattered Jerkin,2,1,7,agility_dps,armor,,5,2,5243,4861,10,8,0.0,
328123,Shaman,"Bracers, Dread Glaive",2,64,107,caster_dps,armor,,9,3,41814,30274,108,106,0.0,
328124,Shaman,Shadowbound Gauntlets of the Winter Court,4,80,200,agility_dps,armor,,10,3,54424,43765,200,457,0.0,4
328125,Shaman,Firekeeper's Treads,4,80,232,caster_dps,armor,,8,3,61961,49235,232,633,0.0,
328126,Shaman,Ebon Champion's Bracers,3,79,190,agility_dps,armor,,9,3,53236,43131,187,239,0.0,
328127,Shaman,Spaulders of Hidden Forge,3,64,107,caster_dps,armor,,3,3,42573,27802,115,249,0.0,
328128,Shaman,Stave of the Rune King,2,28,31,caster_dps,staff,staff,17,10,28225,15109,25,0,21.034,
328129,Shaman,Spaulders of the Broken Shield,2,50,56,caster_dps,armor,,3,3,27302,15666,59,99,0.0,
328130,Shaman,Zealous Warhelm of the Astral Gate,2,42,49,caster_dps,armor,,1,3,28143,10743,51,101,0.0,
328131,Shaman,Warbelt of Blood Oath,3,66,112,caster_dps,armor,,6,3,42936,27835,115,210,0.0,
328132,Shaman,Forge Mark Vambraces,2,48,50,agility_dps,armor,,9,3,27154,14788,49,42,0.0,
328133,Shaman,"Spaulders, Abyss Helm",3,56,59,agility_dps,armor,,3,3,27945,15051,60,122,0.0,
328134,Shaman,Blazing Harness,3,30,36,healer,armor,,5,2,18284,9406,35,55,0.0,
328135,Shaman,Headguard of Frozen Crown,2,80,213,caster_dps,armor,,1,3,56143,41156,213,604,0.0,
328136,Shaman,Wrist Chains of the Bone Gate,3,42,46,agility_dps,armor,,9,3,31248,18449,50,44,0.0,
328137,Shaman,"War Leggings, Hammer Echo",3,52,57,caster_dps,armor,,7,3,25673,15046,54,161,0.0,
328138,Shaman,"Shadowwoven Waistguard, Silent King's Oath",3,42,48,agility_dps,armor,,6,3,28696,11783,57,78,0.0,
328139,Shaman,Moonbound Treads,4,76,172,agility_dps,armor,,8,3,56725,44445,175,433,0.0,
328140,Shaman,"Shoulderguards, Grey Blade",3,80,213,agility_dps,armor,,3,3,57064,40513,213,603,0.0,
328141,Shaman,Old Knight's Epaulets of the Rime King,2,65,111,agility_dps,armor,,3,3,39985,24900,114,224,0.0,
328142,Shaman,Forsworn Legguards of the Cold Memory,3,52,56,caster_dps,armor,,7,3,28234,12105,56,161,0.0,
328143,Shaman,Veteran Leggings of Runekeeper,2,17,20,caster_dps,armor,,7,2,27522,14565,21,22,0.0,
328144,Shaman,Bloodbound Wargrips of Sacred Dawn,2,67,114,caster_dps,armor,,10,3,39515,24881,108,190,0.0,
328145,Shaman,Rootbound War Mantle,2,40,44,healer,armor,,3,3,25935,9934,44,79,0.0,
328146,Shaman,"Clasp, Starfang Spire",2,70,128,healer,neck,,2,0,9086,37231,138,0,0.0,
328147,Shaman,Deathmask of Dark Forge,2,32,36,healer,armor,,1,2,27711,15134,37,37,0.0,
328148,Shaman,Plagueforged Beads of Bronzebeard Clan,4,80,226,caster_dps,neck,,2,0,64197,50310,232,0,0.0,2|4
328149,Shaman,Deathlord's Casque,3,73,151,agility_dps,armor,,1,3,45669,31012,146,451,0.0,
328150,Shaman,Jagged Chestpiece of Moon Oath,2,18,21,agility_dps,armor,,5,2,51796,39509,20,26,0.0,
328151,Shaman,"Spiritforged Legguards, Warden's Oath",4,71,135,agility_dps,armor,,7,3,46093,29985,128,494,0.0,
328152,Shaman,Starfire Ritual Gauntlets,3,65,110,healer,armor,,10,3,42912,27793,112,194,0.0,
328153,Shaman,Silent Keeper's Staff,2,76,174,caster_dps,staff,staff,17,10,50347,36552,166,0,132.059,
328154,Shaman,"Warcloak, Sable Ash",2,76,168,agility_dps,back,,16,1,56566,43924,174,85,0.0,
328155,Shaman,The Devout War Leggings,2,50,52,caster_dps,armor,,7,3,19720,10084,52,126,0.0,
328156,Shaman,Bindings of the Rune Crown,2,36,37,healer,armor,,9,2,16604,16127,35,15,0.0,
328157,Shaman,"Feral War Relic, Ironthane's Oath",3,74,154,healer,relic,,28,9,39638,30023,128,0,0.0,
328158,Shaman,Nameless Warden's Briarwoven Royal Band,2,48,54,agility_dps,finger,,11,0,31906,30422,53,0,0.0,
328159,Shaman,Wyrm Memory Fetish,2,43,45,agility_dps,trinket,,12,0,23727,12805,46,0,0.0,
328160,Shaman,Ravenbound War Mantle,3,64,105,caster_dps,armor,,3,3,43162,25947,97,247,0.0,
328161,Shaman,Feathered Legguards,4,75,166,caster_dps,armor,,7,3,56672,44443,167,646,0.0,8
328162,Shaman,Storm King's Fel Morningstar,2,62,98,caster_dps,1h_mace,1h_mace,13,4,38854,25119,96,0,49.615,
328163,Shaman,Clouded Belt of the Wyrm Oath,2,59,89,agility_dps,armor,,6,3,42104,24822,87,141,0.0,
328164,Shaman,Nameless Wargrips of Grim March,2,55,57,caster_dps,armor,,10,3,27196,14802,55,84,0.0,
328165,Shaman,"Nightforged Bone, Flamekeeper's Oath",3,68,114,agility_dps,trinket,,12,0,40039,27529,115,0,0.0,
328166,Shaman,Woeful Belt of the Dragon Spirit,2,77,178,agility_dps,armor,,6,3,55903,42814,174,321,0.0,
328167,Shaman,Bloodforged Coil of the Astral Gate,2,67,115,healer,finger,,11,0,2854,30339,114,0,0.0,
328168,Shaman,The Furious Oathring,2,16,22,healer,finger,,11,0,24087,20821,20,0,0.0,
328169,Shaman,Royal Cloak of Yogg Prison,2,52,55,healer,back,,16,1,23051,15190,55,22,0.0,
328170,Shaman,Woeful Legmail,3,59,86,agility_dps,armor,,7,3,43149,24022,85,266,0.0,
328171,Shaman,"Vest, Holy Beacon",2,25,26,agility_dps,armor,,5,2,8665,3055,26,33,0.0,
328172,Shaman,Radiant Shanker of the Dragonblight,2,77,184,agility_dps,dagger,dagger,13,15,57080,44703,187,0,106.111,
328173,Shaman,"Staff, Scarlet Glyph",2,50,57,healer,staff,staff,17,10,28580,15276,58,0,43.088,
328174,Shaman,Soulkeeper's Gemmed Band of the Ghost King,3,38,45,healer,finger,,11,0,12643,6440,48,0,0.0,
328175,Shaman,Tarnished Legmail,3,62,96,healer,armor,,7,3,38279,27652,100,296,0.0,
328176,Shaman,Flamekeeper's Battleaxe,2,57,64,agility_dps,2h_axe,2h_axe,17,1,28349,15273,63,0,50.758,
328177,Shaman,Bloodfire Hymn Warhammer,2,7,9,caster_dps,1h_mace,1h_mace,13,4,19615,4303,12,0,4.643,
328178,Shaman,Wolfbound Walkers of the Nexus,2,7,10,agility_dps,armor,,8,2,35381,22992,15,7,0.0,
328179,Shaman,The Rootbound Greaves,2,71,135,healer,armor,,8,3,51231,37446,138,267,0.0,
328180,Shaman,The Warrior-forged Belt,2,69,127,agility_dps,armor,,6,3,52133,36179,130,210,0.0,
328181,Shaman,Darkmoon Mail of the Tirisfal Glades,4,75,164,caster_dps,armor,,5,3,48918,34375,159,692,0.0,
328182,Shaman,"Chausses, Flame Snowfall",2,46,53,agility_dps,armor,,7,3,27214,15637,51,137,0.0,
328183,Shaman,Capelet of Sacred Flame,2,36,43,healer,back,,16,1,25938,9929,41,17,0.0,
328184,Shaman,Vest of the Midnight Flame,2,29,35,agility_dps,armor,,5,2,14602,6396,32,48,0.0,
328185,Shaman,Splintered Belt,2,63,103,agility_dps,armor,,6,3,44110,31484,102,167,0.0,
328186,Shaman,Ancient Knight's Wristguards,3,47,53,caster_dps,armor,,9,3,29890,17714,54,51,0.0,
328187,Shaman,Scourge Lord Seal,3,34,35,caster_dps,finger,,11,0,9845,2933,31,0,0.0,
328188,Shaman,Ethereal Warhelm of the Dark Rider,3,60,93,healer,armor,,1,3,45175,25955,97,241,0.0,
328189,Shaman,Bloodforged Drape,2,44,50,caster_dps,back,,16,1,23063,8259,50,20,0.0,
328190,Shaman,Ravenlord's Clutches,2,9,11,caster_dps,armor,,10,2,14729,6554,17,6,0.0,
328191,Shaman,Shoulder Guards of Mage Tower,3,48,50,healer,armor,,3,3,28443,13132,43,98,0.0,
328192,Shaman,Icekeeper's Grand Mace,2,45,46,agility_dps,2h_mace,2h_mace,17,5,28534,15263,50,0,35.938,
328193,Shaman,Wargrips of Final Watch,3,72,144,healer,armor,,10,3,56342,42763,155,270,0.0,
328194,Shaman,Moon Queen's Wargrips of the Fel Watch,2,21,23,agility_dps,armor,,10,2,8449,5630,20,14,0.0,
328195,Shaman,"War Leggings, Bloodfire Talon",2,64,105,agility_dps,armor,,7,3,39443,24875,105,299,0.0,
328196,Shaman,Chausses of the Wintergrasp,4,75,165,agility_dps,armor,,7,3,48608,34993,159,657,0.0,2
328197,Shaman,Thunderous Shoulder Guards,2,50,52,caster_dps,armor,,3,3,26329,10085,52,97,0.0,
328198,Shaman,Old Knight's Belt of the Broken Gate,2,74,157,agility_dps,armor,,6,3,52424,39857,158,273,0.0,
328199,Shaman,Storm Queen's Windforged Warhammer,2,3,9,agility_dps,1h_mace,1h_mace,13,4,19624,3223,11,0,4.565,
328200,Shaman,Ironclad Deathmask of Sholazar,2,30,34,agility_dps,armor,,1,2,21298,7413,33,33,0.0,
328201,Shaman,"Serrated Warbelt, Old Warden's Oath",3,78,181,healer,armor,,6,3,56728,43450,187,366,0.0,8
328202,Shaman,Loop of Warsong Hold,2,33,35,caster_dps,finger,,11,0,6486,4135,35,0,0.0,
328203,Shaman,Grips of Silver Banner,2,54,55,agility_dps,armor,,10,3,26293,10121,56,78,0.0,
328204,Shaman,Chestguard of Wild Grove,2,21,24,healer,armor,,5,2,9739,2985,21,30,0.0,
328205,Shaman,Flamekeeper's Mantle,2,38,42,healer,back,,16,1,23073,9919,43,16,0.0,
328206,Shaman,Frozen Glaive Badge,3,58,82,caster_dps,trinket,,12,0,38837,24390,88,0,0.0,
328207,Shaman,"Cinch, Rime Whisper",3,22,28,healer,armor,,6,2,28372,13011,27,20,0.0,
328208,Shaman,Watchful Cape,3,22,29,caster_dps,back,,16,1,28951,13005,28,12,0.0,
328209,Shaman,Cold Tooth Iron Axe,2,32,36,agility_dps,1h_axe,1h_axe,13,0,29759,17704,38,0,19.048,
328210,Shaman,Shieldguard's Manaforged Runering,2,33,34,agility_dps,finger,,11,0,9838,4535,31,0,0.0,
328211,Shaman,Lion Rebuke Shieldwall,2,9,15,healer,shield,,14,6,7559,5325,16,270,0.0,
328212,Shaman,Longcloak of Dragon Crown,2,3,7,healer,back,,16,1,18133,5111,15,2,0.0,
328213,Shaman,Chestguard of the Scourge Host,3,49,51,healer,armor,,5,3,28712,11926,57,158,0.0,
328214,Shaman,Sacred Ripper Legmail,2,69,123,caster_dps,armor,,7,3,39171,24915,120,350,0.0,
328215,Shaman,Permafrost Chausses of Twilight Reach,2,66,111,agility_dps,armor,,7,3,44312,31689,108,325,0.0,
328216,Shaman,Warboots of Frost Moon,2,60,90,caster_dps,armor,,8,3,37440,25479,93,165,0.0,
328217,Shaman,"Mantle, Moon Oath",3,18,25,agility_dps,armor,,3,2,17197,7727,32,23,0.0,
328218,Shaman,Blacksmith's Armguards of the Mount Hyjal,4,80,232,agility_dps,armor,,9,3,62051,47610,232,330,0.0,4|2
328219,Shaman,Hateful Wristguards of Soul Reaper,2,7,9,caster_dps,armor,,9,2,14728,6556,15,3,0.0,
328220,Shaman,Moonfire Edge Chestguard,2,12,19,agility_dps,armor,,5,2,28047,3313,18,24,0.0,
328221,Shaman,Spellforged Torque,3,76,168,healer,neck,,2,0,53407,42338,167,0,0.0,
328222,Shaman,Handguards of the Final Dawn,2,63,104,healer,armor,,10,3,43982,31454,105,171,0.0,
328223,Shaman,Battlecloak of Burning Shadow,2,4,10,healer,back,,16,1,15248,28150,13,4,0.0,
328224,Shaman,Lightlord's Grips,4,80,258,healer,armor,,10,3,64810,50114,251,582,0.0,4
328225,Shaman,"Frostveined Amulet, Iron Queen's Oath",3,76,175,healer,neck,,2,0,52454,37794,174,0,0.0,
328226,Shaman,Woeful Bracers of Abyssal Gate,2,49,51,caster_dps,armor,,9,3,27286,15649,51,44,0.0,
328227,Shaman,Cape of the Military Wing,2,14,20,healer,back,,16,1,23109,6564,21,7,0.0,
328228,Shaman,Faded Shadowblade of Drak Tharon,3,73,148,agility_dps,dagger,dagger,13,15,50122,38151,146,0,98.214,
328229,Shaman,Deepwarden's Harness of the Titan Keeper,2,53,54,caster_dps,armor,,5,3,25742,12415,54,159,0.0,
328230,Shaman,Earth Sigil Vest,3,7,14,healer,armor,,5,2,17233,2311,13,19,0.0,
328231,Shaman,Ashkeeper's Choker of the Ghost Watch,2,53,54,agility_dps,neck,,2,0,1399,10778,60,0,0.0,
328232,Shaman,Earthwoven Neckguard of Cold Memory,2,29,32,caster_dps,neck,,2,0,33288,20950,31,0,0.0,
328233,Shaman,Runebound Legguards,3,68,112,agility_dps,armor,,7,3,40988,29489,112,363,0.0,
328234,Shaman,Burial Circle,3,32,38,healer,finger,,11,0,3258,9461,37,0,0.0,
328235,Shaman,Pants of the Ancient Spirit,3,25,28,agility_dps,armor,,7,2,18429,9509,30,36,0.0,
328236,Shaman,"Legwraps, Azure Strike",2,27,31,agility_dps,armor,,7,2,16133,7949,30,37,0.0,
328237,Shaman,Blighted Clutches of the Endless March,2,14,17,caster_dps,armor,,10,2,17054,2036,18,10,0.0,
328238,Shaman,Charm of Paladin Oath,4,80,232,healer,neck,,2,0,64207,50196,232,0,0.0,
328239,Shaman,Terrible Handguards,2,4,7,caster_dps,armor,,10,2,9503,4239,13,4,0.0,
328240,Shaman,Wildbound Handguards,3,73,153,healer,armor,,10,3,56342,42763,155,312,0.0,
328241,Shaman,The Highborne Gauntlets,2,72,140,agility_dps,armor,,10,3,51066,37417,138,248,0.0,2|4
328242,Shaman,Demon Crush Chausses,2,69,124,healer,armor,,7,3,52155,36184,130,365,0.0,
328243,Shaman,"Surcoat, Soulshard Snowfall",2,70,126,agility_dps,armor,,5,3,52128,36181,130,426,0.0,
328244,Shaman,"Age-darkened Casque, Ashen Queen's Oath",2,61,95,agility_dps,armor,,1,3,44656,23493,90,226,0.0,
328245,Shaman,Deathbound Locket of the Star Caller,2,64,107,caster_dps,neck,,2,0,39000,25063,96,0,0.0,4
328246,Shaman,Walkers of Earthen King,3,24,30,agility_dps,armor,,8,2,34247,20114,33,25,0.0,
328247,Shaman,Battle Staff of the Emerald Dream,3,15,16,caster_dps,staff,staff,17,10,20386,890,24,0,13.235,
328248,Shaman,Nightshrouded Trousers of the Grim Host,2,9,16,agility_dps,armor,,7,2,14547,3315,17,18,0.0,
328249,Shaman,Neckchain of the Dread March,2,19,25,caster_dps,neck,,2,0,34491,21933,22,0,0.0,
328250,Shaman,Dread Dawn Warbelt,3,57,60,agility_dps,armor,,6,3,24074,13387,61,94,0.0,
328251,Shaman,Battlehammer of Frozen Gate,2,21,26,healer,1h_mace,1h_mace,13,4,11453,6360,25,0,13.542,
328252,Shaman,The Gloomed Treads,4,80,232,caster_dps,armor,,8,3,64701,50295,232,642,0.0,2
328253,Shaman,"Mystwoven War Leggings, Stormcaller's Oath",2,50,53,agility_dps,armor,,7,3,19720,10084,52,135,0.0,
328254,Shaman,Battle Shield of the Spider Wing,2,2,4,healer,shield,,14,6,18661,7108,11,70,0.0,
328255,Shaman,"Drape, Red Breaker",2,29,32,agility_dps,back,,16,1,26016,4716,32,12,0.0,
328256,Shaman,The Icetouched Walkers,3,39,41,caster_dps,armor,,8,2,18361,9398,40,35,0.0,
328257,Shaman,Frostbitten War Mantle,3,48,53,caster_dps,armor,,3,3,28721,11722,55,104,0.0,
