profile_id,encounter_id,source_kind,item,reference,reason
map_599_difficulty_0,,direct,,1237678,shared or unresolved reference context
map_599_difficulty_0,,direct,,1237779,shared or unresolved reference context
map_599_difficulty_0,,direct,,1267579,shared or unresolved reference context
map_599_difficulty_0,,direct,36816,,not equippable stock gear
map_599_difficulty_0,,direct,36817,,not equippable stock gear
map_599_difficulty_0,,direct,39209,,not equippable stock gear
map_599_difficulty_0,,direct,39210,,not equippable stock gear
map_599_difficulty_0,,direct,42780,,not equippable stock gear
map_599_difficulty_0,,direct,,1200277,shared or unresolved reference context
map_599_difficulty_0,,direct,36816,,not equippable stock gear
map_599_difficulty_0,,direct,36817,,not equippable stock gear
map_599_difficulty_0,,direct,39209,,not equippable stock gear
map_599_difficulty_0,,direct,39210,,not equippable stock gear
map_599_difficulty_0,,direct,42780,,not equippable stock gear
map_599_difficulty_0,,direct,,1207583,shared or unresolved reference context
map_599_difficulty_0,,direct,,1227678,shared or unresolved reference context
map_599_difficulty_0,,direct,,1227779,shared or unresolved reference context
map_599_difficulty_0,,direct,,1227880,shared or unresolved reference context
map_599_difficulty_0,,direct,,1237678,shared or unresolved reference context
map_599_difficulty_0,,direct,,1237779,shared or unresolved reference context
map_599_difficulty_0,,direct,,1267579,shared or unresolved reference context
map_599_difficulty_0,,direct,36816,,not equippable stock gear
map_599_difficulty_0,,direct,36817,,not equippable stock gear
map_599_difficulty_0,,direct,39209,,not equippable stock gear
map_599_difficulty_0,,direct,39210,,not equippable stock gear
map_599_difficulty_0,,direct,42780,,not equippable stock gear
map_599_difficulty_0,,direct,39209,,not equippable stock gear
map_599_difficulty_0,,direct,39210,,not equippable stock gear
map_599_difficulty_0,,direct,42780,,not equippable stock gear
map_599_difficulty_0,,direct,43228,,not equippable stock gear
map_599_difficulty_0,,direct,45912,,not equippable stock gear
map_599_difficulty_0,,direct,22206,,not equippable stock gear
map_599_difficulty_0,,direct,39209,,not equippable stock gear
map_599_difficulty_0,,direct,39210,,not equippable stock gear
map_599_difficulty_0,,direct,42780,,not equippable stock gear
map_599_difficulty_0,,direct,43228,,not equippable stock gear
map_599_difficulty_0,,direct,44731,,not equippable stock gear
map_599_difficulty_0,,direct,45912,,not equippable stock gear
map_599_difficulty_0,,direct,39209,,not equippable stock gear
map_599_difficulty_0,,direct,39210,,not equippable stock gear
map_599_difficulty_0,,direct,42780,,not equippable stock gear
map_599_difficulty_0,,direct,43228,,not equippable stock gear
map_599_difficulty_0,,direct,45912,,not equippable stock gear
map_599_difficulty_0,,direct,42780,,not equippable stock gear
map_599_difficulty_0,,direct,43228,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1200377,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1200377,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1200377,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1200378,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1200377,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1200377,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1200377,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1207583,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1227678,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1227779,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1227880,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1237678,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1237779,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1267579,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,36816,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,36817,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,39209,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,39210,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1200277,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,36816,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,36817,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,39209,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,39210,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,,1207583,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1227678,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1227779,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1227880,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1237678,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1237779,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,,1267579,shared or unresolved reference context
map_599_difficulty_0,trash,encounter_reference,36816,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,36817,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,39209,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,39210,,not equippable stock gear
map_599_difficulty_0,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,boss_000563,direct,39209,,not equippable stock gear
map_599_difficulty_0,boss_000563,direct,39210,,not equippable stock gear
map_599_difficulty_0,boss_000563,direct,42780,,not equippable stock gear
map_599_difficulty_0,boss_000563,direct,43228,,not equippable stock gear
map_599_difficulty_0,boss_000563,direct,45912,,not equippable stock gear
map_599_difficulty_0,boss_000565,direct,22206,,not equippable stock gear
map_599_difficulty_0,boss_000565,direct,39209,,not equippable stock gear
map_599_difficulty_0,boss_000565,direct,39210,,not equippable stock gear
map_599_difficulty_0,boss_000565,direct,42780,,not equippable stock gear
map_599_difficulty_0,boss_000565,direct,43228,,not equippable stock gear
map_599_difficulty_0,boss_000565,direct,44731,,not equippable stock gear
map_599_difficulty_0,boss_000565,direct,45912,,not equippable stock gear
map_599_difficulty_0,boss_000569,encounter_reference,39209,,not equippable stock gear
map_599_difficulty_0,boss_000569,encounter_reference,39210,,not equippable stock gear
map_599_difficulty_0,boss_000569,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_0,boss_000569,encounter_reference,43228,,not equippable stock gear
map_599_difficulty_0,boss_000569,encounter_reference,45912,,not equippable stock gear
map_599_difficulty_0,script_EndTribunalFight,direct,42780,,not equippable stock gear
map_599_difficulty_0,script_EndTribunalFight,direct,43228,,not equippable stock gear
map_599_difficulty_1,,direct,,1200380,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200380,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200380,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200380,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200380,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200280,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200281,shared or unresolved reference context
map_599_difficulty_1,,direct,36816,,not equippable stock gear
map_599_difficulty_1,,direct,36817,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,,1200280,shared or unresolved reference context
map_599_difficulty_1,,direct,36816,,not equippable stock gear
map_599_difficulty_1,,direct,36817,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,,1200280,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200281,shared or unresolved reference context
map_599_difficulty_1,,direct,36816,,not equippable stock gear
map_599_difficulty_1,,direct,36817,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,40752,,not equippable stock gear
map_599_difficulty_1,,direct,40753,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43228,,not equippable stock gear
map_599_difficulty_1,,direct,45624,,not equippable stock gear
map_599_difficulty_1,,direct,45912,,not equippable stock gear
map_599_difficulty_1,,direct,47241,,not equippable stock gear
map_599_difficulty_1,,direct,22206,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,40752,,not equippable stock gear
map_599_difficulty_1,,direct,40753,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43228,,not equippable stock gear
map_599_difficulty_1,,direct,44731,,not equippable stock gear
map_599_difficulty_1,,direct,45624,,not equippable stock gear
map_599_difficulty_1,,direct,45912,,not equippable stock gear
map_599_difficulty_1,,direct,47241,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,40752,,not equippable stock gear
map_599_difficulty_1,,direct,40753,,not equippable stock gear
map_599_difficulty_1,,direct,41792,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43102,,not equippable stock gear
map_599_difficulty_1,,direct,43228,,not equippable stock gear
map_599_difficulty_1,,direct,43699,,not equippable stock gear
map_599_difficulty_1,,direct,45624,,not equippable stock gear
map_599_difficulty_1,,direct,45912,,not equippable stock gear
map_599_difficulty_1,,direct,47241,,not equippable stock gear
map_599_difficulty_1,,direct,,1200380,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200380,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200380,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200380,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200381,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200380,shared or unresolved reference context
map_599_difficulty_1,,direct,33445,,not equippable stock gear
map_599_difficulty_1,,direct,33454,,not equippable stock gear
map_599_difficulty_1,,direct,,1270002,shared or unresolved reference context
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43852,,not equippable stock gear
map_599_difficulty_1,,direct,,1200280,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200281,shared or unresolved reference context
map_599_difficulty_1,,direct,36816,,not equippable stock gear
map_599_difficulty_1,,direct,36817,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,,1200280,shared or unresolved reference context
map_599_difficulty_1,,direct,36816,,not equippable stock gear
map_599_difficulty_1,,direct,36817,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,,1200280,shared or unresolved reference context
map_599_difficulty_1,,direct,,1200281,shared or unresolved reference context
map_599_difficulty_1,,direct,36816,,not equippable stock gear
map_599_difficulty_1,,direct,36817,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,40752,,not equippable stock gear
map_599_difficulty_1,,direct,40753,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43228,,not equippable stock gear
map_599_difficulty_1,,direct,45624,,not equippable stock gear
map_599_difficulty_1,,direct,45912,,not equippable stock gear
map_599_difficulty_1,,direct,47241,,not equippable stock gear
map_599_difficulty_1,,direct,22206,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,40752,,not equippable stock gear
map_599_difficulty_1,,direct,40753,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43228,,not equippable stock gear
map_599_difficulty_1,,direct,44731,,not equippable stock gear
map_599_difficulty_1,,direct,45624,,not equippable stock gear
map_599_difficulty_1,,direct,45912,,not equippable stock gear
map_599_difficulty_1,,direct,47241,,not equippable stock gear
map_599_difficulty_1,,direct,39209,,not equippable stock gear
map_599_difficulty_1,,direct,39210,,not equippable stock gear
map_599_difficulty_1,,direct,40752,,not equippable stock gear
map_599_difficulty_1,,direct,40753,,not equippable stock gear
map_599_difficulty_1,,direct,41792,,not equippable stock gear
map_599_difficulty_1,,direct,42780,,not equippable stock gear
map_599_difficulty_1,,direct,43102,,not equippable stock gear
map_599_difficulty_1,,direct,43228,,not equippable stock gear
map_599_difficulty_1,,direct,43699,,not equippable stock gear
map_599_difficulty_1,,direct,45624,,not equippable stock gear
map_599_difficulty_1,,direct,45912,,not equippable stock gear
map_599_difficulty_1,,direct,47241,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1200380,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,,1200381,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1200381,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1200381,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1200380,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,,1200381,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1200380,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,,1200381,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1200380,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,,1200381,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1200380,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,33445,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,33454,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1270002,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,43852,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1200280,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,,1200281,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,36816,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,36817,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,39209,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,39210,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1200280,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,36816,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,36817,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,39209,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,39210,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,,1200280,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,,1200281,shared or unresolved reference context
map_599_difficulty_1,trash,encounter_reference,36816,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,36817,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,39209,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,39210,,not equippable stock gear
map_599_difficulty_1,trash,encounter_reference,42780,,not equippable stock gear
map_599_difficulty_1,boss_000563,direct,39209,,not equippable stock gear
map_599_difficulty_1,boss_000563,direct,39210,,not equippable stock gear
map_599_difficulty_1,boss_000563,direct,40752,,not equippable stock gear
map_599_difficulty_1,boss_000563,direct,40753,,not equippable stock gear
map_599_difficulty_1,boss_000563,direct,42780,,not equippable stock gear
map_599_difficulty_1,boss_000563,direct,43228,,not equippable stock gear
map_599_difficulty_1,boss_000563,direct,45624,,not equippable stock gear
map_599_difficulty_1,boss_000563,direct,45912,,not equippable stock gear
map_599_difficulty_1,boss_000563,direct,47241,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,22206,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,39209,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,39210,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,40752,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,40753,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,42780,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,43228,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,44731,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,45624,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,45912,,not equippable stock gear
map_599_difficulty_1,boss_000565,direct,47241,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,39209,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,39210,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,40752,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,40753,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,41792,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,42780,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,43102,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,43228,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,43699,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,45624,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,45912,,not equippable stock gear
map_599_difficulty_1,boss_000569,direct,47241,,not equippable stock gear
map_600_difficulty_0,,direct,,1207583,shared or unresolved reference context
map_600_difficulty_0,,direct,,1227476,shared or unresolved reference context
map_600_difficulty_0,,direct,,1227577,shared or unresolved reference context
map_600_difficulty_0,,direct,,1227678,shared or unresolved reference context
map_600_difficulty_0,,direct,,1237476,shared or unresolved reference context
map_600_difficulty_0,,direct,,1237577,shared or unresolved reference context
map_600_difficulty_0,,direct,,1237678,shared or unresolved reference context
map_600_difficulty_0,,direct,,1267579,shared or unresolved reference context
map_600_difficulty_0,,direct,,1257683,shared or unresolved reference context
map_600_difficulty_0,,direct,,1256883,shared or unresolved reference context
map_600_difficulty_0,,direct,,1270002,shared or unresolved reference context
map_600_difficulty_0,,direct,38303,,not equippable stock gear
map_600_difficulty_0,,direct,43852,,not equippable stock gear
map_600_difficulty_0,,direct,,1200372,shared or unresolved reference context
map_600_difficulty_0,,direct,33444,,not equippable stock gear
map_600_difficulty_0,,direct,33452,,not equippable stock gear
