entry,name,required_level,item_level,quality,profile_id,map_id,difficulty_id,instance,destination,encounter,encounter_kind,encounter_name,pool_id,loot_mode,chance,quantity,item_level_min,item_level_max,profile_required_level_min,profile_required_level_max,band_source,band_source_item_count,band_center,placement_score,placement_reason,encounter_equivalence_group,encounter_eligible_profile_count,encounter_distribution_weight,encounter_distribution_score,set_id,set_name,set_atomic_profile,target_count,target_entries,target_names,targets
380396,The Scourged Shoulderpads,77,175,2,map_604_difficulty_0,604,0,GunDrak,dungeon,boss_000390,boss,Gal\'darah,3960002,1,2.0,1,166,179,76,77,encounter_reference,108,168.32407407407408,"[13,6.675925925925924,1,0.5,1,1,0,2,12194941660857439299]",source evidence,item-level=175;required-level=77;candidate-band=166-179-76-77,1,1.167746913580247,0.5038819814397446,,,,1,creature:29306,Gal\'darah,creature:29306=Gal\'darah
380397,Bonewarden's Cabalistic Boots,29,36,2,map_189_difficulty_0,189,0,MonasteryInstances,dungeon,boss_000446,boss,Houndmaster Loksey,3200003,1,2.0,1,34,36,25,39,direct,2,35.0,"[2,1.0,2,1.0,0,1,0,2,10682747570847208372]",source evidence,item-level=36;required-level=29;candidate-band=34-36-29-31,1,1.1266666666666667,1.0059658456775373,,,,1,creature:3974,Houndmaster Loksey,creature:3974=Houndmaster Loksey
380398,Shadow King's Illusory Dragon Spear,76,169,3,map_604_difficulty_0,604,0,GunDrak,dungeon,boss_000390,boss,Gal\'darah,3960002,1,2.0,1,166,179,76,77,encounter_reference,108,168.32407407407408,"[13,0.6759259259259238,1,0.5,1,1,0,2,12816845525028835942]",source evidence,item-level=169;required-level=76;candidate-band=166-179-76-77,1,1.127746913580247,0.2754811111733346,,,,1,creature:29306,Gal\'darah,creature:29306=Gal\'darah
380400,Spellbound Helm of Scale Queen,30,37,2,map_129_difficulty_0,129,0,RazorfenDowns,dungeon,trash,trash,Trash,3190001,1,2.0,1,35,42,30,40,direct,53,37.9622641509434,"[7,0.9622641509433976,7,3.5,0,1,1,0,3889483547852296435]",source evidence,"item-level=37;required-level=30;candidate-band=35-42-30-37,35-45-30-40",2,1.1067924528301887,0.9601958002095615,,,,15,creature:7327; creature:7328; creature:7329; creature:7332; creature:7335; creature:7337; creature:7341; creature:7342; creature:7345; creature:7347; creature:7348; creature:7352; creature:7353; creature:7354; creature:14686,Withered Warrior; Withered Reaver; Withered Quilguard; Withered Spearhide; Death\'s Head Geomancer; Death\'s Head Necromancer; Skeletal Frostweaver; Skeletal Summoner; Splinterbone Captain; Boneflayer Ghoul; Thorn Eater Ghoul; Frozen Soul; Freezing Spirit; Ragglesnout; Lady Falther\'ess,creature:7327=Withered Warrior; creature:7328=Withered Reaver; creature:7329=Withered Quilguard; creature:7332=Withered Spearhide; creature:7335=Death\'s Head Geomancer; creature:7337=Death\'s Head Necromancer; creature:7341=Skeletal Frostweaver; creature:7342=Skeletal Summoner; creature:7345=Splinterbone Captain; creature:7347=Boneflayer Ghoul; creature:7348=Thorn Eater Ghoul; creature:7352=Frozen Soul; creature:7353=Freezing Spirit; creature:7354=Ragglesnout; creature:14686=Lady Falther\'ess
380402,Shoulderpads of the Demon Lord,53,59,3,map_429_difficulty_0,429,0,DireMaul,dungeon,trash,trash,Trash,3310001,1,2.0,1,55,63,50,58,direct,56,58.50847457627118,"[8,0.4915254237288167,8,1.0,0,1,1,0,14694449587581822803]",source evidence,"item-level=59;required-level=53;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58,58-59-53-54",5,1.1683615819209041,1.0966667935917809,,,,29,creature:11451; creature:11452; creature:11453; creature:11454; creature:11455; creature:11456; creature:11457; creature:11458; creature:11459; creature:11462; creature:11464; creature:11467; creature:11469; creature:11470; creature:11471; creature:11472; creature:11473; creature:11475; creature:11480; creature:11483; creature:11484; creature:13021; creature:13036; creature:13196; creature:14303; creature:14349; creature:14398; creature:14399; creature:14690,Wildspawn Satyr; Wildspawn Rogue; Wildspawn Trickster; Wildspawn Betrayer; Wildspawn Felsworn; Wildspawn Shadowstalker; Wildspawn Hellcaller; Petrified Treant; Ironbark Protector; Warpwood Treant; Warpwood Tangler; Tsu\'zee; Eldreth Seether; Eldreth Sorcerer; Eldreth Apparition; Eldreth Spirit; Eldreth Spectre; Eldreth Phantasm; Arcane Aberration; Mana Remnant; Residual Monstrosity; Warpwood Crusher; Gordok Mastiff; Phase Lasher; Petrified Guardian; Pimgib; Eldreth Darter; Arcane Torrent; Revanchion,creature:11451=Wildspawn Satyr; creature:11452=Wildspawn Rogue; creature:11453=Wildspawn Trickster; creature:11454=Wildspawn Betrayer; creature:11455=Wildspawn Felsworn; creature:11456=Wildspawn Shadowstalker; creature:11457=Wildspawn Hellcaller; creature:11458=Petrified Treant; creature:11459=Ironbark Protector; creature:11462=Warpwood Treant; creature:11464=Warpwood Tangler; creature:11467=Tsu\'zee; creature:11469=Eldreth Seether; creature:11470=Eldreth Sorcerer; creature:11471=Eldreth Apparition; creature:11472=Eldreth Spirit; creature:11473=Eldreth Spectre; creature:11475=Eldreth Phantasm; creature:11480=Arcane Aberration; creature:11483=Mana Remnant; creature:11484=Residual Monstrosity; creature:13021=Warpwood Crusher; creature:13036=Gordok Mastiff; creature:13196=Phase Lasher; creature:14303=Petrified Guardian; creature:14349=Pimgib; creature:14398=Eldreth Darter; creature:14399=Arcane Torrent; creature:14690=Revanchion
380403,Stalkers of the Old Gods,55,58,2,map_230_difficulty_0,230,0,BlackrockDepths,dungeon,boss_000236,boss,General Angerforge,3230009,1,2.0,1,58,60,46,55,direct,3,58.666666666666664,"[2,0.6666666666666643,2,1.0,0,1,0,8,8935932949428151244]",source evidence,"item-level=58;required-level=55;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58,58-60-53-55",5,1.1277777777777778,0.8591779438186465,,,,1,creature:9033,General Angerforge,creature:9033=General Angerforge
380406,"Runering, Mana Clutch",31,38,2,map_70_difficulty_0,70,0,Uldaman,dungeon,trash,trash,Trash,3160001,1,2.0,1,35,45,30,40,direct,71,41.52054794520548,"[10,3.520547945205479,10,4.0,0,1,1,0,13694353541539842542]",source evidence,"item-level=38;required-level=31;candidate-band=35-42-30-37,35-45-30-40",2,1.0982648401826485,0.8611262809102197,,,,21,creature:4847; creature:4848; creature:4849; creature:4850; creature:4851; creature:4852; creature:4853; creature:4855; creature:4860; creature:4861; creature:4863; creature:6907; creature:6908; creature:7012; creature:7022; creature:7023; creature:7030; creature:7175; creature:7290; creature:7320; creature:7321,"Shadowforge Relic Hunter; Shadowforge Darkcaster; Shadowforge Archaeologist; Stonevault Cave Lurker; Stonevault Rockchewer; Stonevault Oracle; Stonevault Geomancer; Stonevault Brawler; Stone Steward; Shrike Bat; Jadespine Basilisk; Eric \""The Swift\""; Olaf; Earthen Sculptor; Venomlash Scorpid; Obsidian Sentinel; Shadowforge Geologist; Stonevault Ambusher; Shadowforge Sharpshooter; Stonevault Mauler; Stonevault Flameweaver","creature:4847=Shadowforge Relic Hunter; creature:4848=Shadowforge Darkcaster; creature:4849=Shadowforge Archaeologist; creature:4850=Stonevault Cave Lurker; creature:4851=Stonevault Rockchewer; creature:4852=Stonevault Oracle; creature:4853=Stonevault Geomancer; creature:4855=Stonevault Brawler; creature:4860=Stone Steward; creature:4861=Shrike Bat; creature:4863=Jadespine Basilisk; creature:6907=Eric \""The Swift\""; creature:6908=Olaf; creature:7012=Earthen Sculptor; creature:7022=Venomlash Scorpid; creature:7023=Obsidian Sentinel; creature:7030=Shadowforge Geologist; creature:7175=Stonevault Ambusher; creature:7290=Shadowforge Sharpshooter; creature:7320=Stonevault Mauler; creature:7321=Stonevault Flameweaver"
380407,Forgekeeper's Glasslike Pillar,68,115,3,map_555_difficulty_0,555,0,AuchindounShadow,dungeon,boss_000210,boss,Grandmaster Vorpil,3600002,1,2.0,1,112,115,68,70,encounter_reference,5,112.6,"[3,2.4000000000000057,2,1.0,1,1,0,2,17501054201490990574]",source evidence,"item-level=115;required-level=68;candidate-band=110-115-68-70,112-115-68-70,115-115-68-70",9,1.1820000000000002,1.1000821619866405,,,,1,creature:18732,Grandmaster Vorpil,creature:18732=Grandmaster Vorpil
380408,Tombforged Tunic of Bronze Dragon,63,99,2,map_557_difficulty_0,557,0,AuchindounEthereal,dungeon,trash,trash,Trash,3640001,1,2.0,1,96,106,62,67,encounter_reference,224,100.75892857142857,"[10,1.7589285714285694,5,1.5,1,1,1,0,5324989820844953854]",source evidence,item-level=99;required-level=63;candidate-band=96-106-62-67,1,1.1441369047619048,0.9805240282780288,,,,2,creature:18314; creature:19306,Nexus Stalker; Mana Leech,creature:18314=Nexus Stalker; creature:19306=Mana Leech
380409,Shoulderwraps of Moonwell,29,32,2,map_189_difficulty_0,189,0,MonasteryInstances,dungeon,trash,trash,Trash,3200001,1,2.0,1,30,44,25,39,direct,127,34.95275590551181,"[14,2.9527559055118076,9,0.5,0,1,1,0,13384027796561131818]",source evidence,"item-level=32;required-level=29;candidate-band=28-35-23-30,30-44-25-34",2,1.1001574803149607,1.0045945605675881,,,,30,creature:3976; creature:4283; creature:4286; creature:4287; creature:4288; creature:4289; creature:4290; creature:4291; creature:4292; creature:4293; creature:4294; creature:4295; creature:4296; creature:4297; creature:4298; creature:4299; creature:4300; creature:4301; creature:4302; creature:4303; creature:4304; creature:4306; creature:4308; creature:4540; creature:6426; creature:6427; creature:6488; creature:6489; creature:6490; creature:14693,Scarlet Commander Mograine; Scarlet Sentry; Scarlet Soldier; Scarlet Gallant; Scarlet Beastmaster; Scarlet Evoker; Scarlet Guardsman; Scarlet Diviner; Scarlet Protector; Scarlet Scryer; Scarlet Sorcerer; Scarlet Myrmidon; Scarlet Adept; Scarlet Conjuror; Scarlet Defender; Scarlet Chaplain; Scarlet Wizard; Scarlet Centurion; Scarlet Champion; Scarlet Abbot; Scarlet Tracking Hound; Scarlet Torturer; Unfettered Spirit; Scarlet Monk; Anguished Dead; Haunting Phantasm; Fallen Champion; Ironspine; Azshir the Sleepless; Scorn,creature:3976=Scarlet Commander Mograine; creature:4283=Scarlet Sentry; creature:4286=Scarlet Soldier; creature:4287=Scarlet Gallant; creature:4288=Scarlet Beastmaster; creature:4289=Scarlet Evoker; creature:4290=Scarlet Guardsman; creature:4291=Scarlet Diviner; creature:4292=Scarlet Protector; creature:4293=Scarlet Scryer; creature:4294=Scarlet Sorcerer; creature:4295=Scarlet Myrmidon; creature:4296=Scarlet Adept; creature:4297=Scarlet Conjuror; creature:4298=Scarlet Defender; creature:4299=Scarlet Chaplain; creature:4300=Scarlet Wizard; creature:4301=Scarlet Centurion; creature:4302=Scarlet Champion; creature:4303=Scarlet Abbot; creature:4304=Scarlet Tracking Hound; creature:4306=Scarlet Torturer; creature:4308=Unfettered Spirit; creature:4540=Scarlet Monk; creature:6426=Anguished Dead; creature:6427=Haunting Phantasm; creature:6488=Fallen Champion; creature:6489=Ironspine; creature:6490=Azshir the Sleepless; creature:14693=Scorn
380411,The Purified Wristbands,41,46,3,map_209_difficulty_0,209,0,TanarisInstance,dungeon,boss_000593,boss,Hydromancer Velratha,3210000,1,2.0,1,46,49,40,45,direct,4,47.75,"[3,1.75,3,1.5,0,1,0,0,10674832840916473064]",source evidence,"item-level=46;required-level=41;candidate-band=46-49-41-44,46-54-41-49",2,1.2041666666666668,1.1204417038478034,,,,1,creature:7795,Hydromancer Velratha,creature:7795=Hydromancer Velratha
380416,Celestial Pact Shoulderpads,62,98,2,map_557_difficulty_0,557,0,AuchindounEthereal,dungeon,trash,trash,Trash,3640001,1,2.0,1,96,106,62,67,encounter_reference,224,100.75892857142857,"[10,2.7589285714285694,5,2.5,1,1,1,0,9304410530784446619]",source evidence,item-level=98;required-level=62;candidate-band=96-106-62-67,1,1.1408035714285716,0.3305645959080826,,,,2,creature:18314; creature:19306,Nexus Stalker; Mana Leech,creature:18314=Nexus Stalker; creature:19306=Mana Leech
380417,Crown Cry Chestpiece,40,43,2,map_129_difficulty_0,129,0,RazorfenDowns,dungeon,boss_000437,boss,Amnennar the Coldbringer,3190003,1,2.0,1,43,44,30,40,direct,5,43.8,"[1,0.7999999999999972,3,1.5,0,1,0,2,2734205700419310781]",source evidence,item-level=43;required-level=40;candidate-band=43-44-37-40,1,1.1273333333333335,0.8184466772307242,,,,1,creature:7358,Amnennar the Coldbringer,creature:7358=Amnennar the Coldbringer
380422,Wolf Echo Headdress,31,35,2,map_189_difficulty_0,189,0,MonasteryInstances,dungeon,boss_000446,boss,Houndmaster Loksey,3200003,1,2.0,1,34,36,25,39,direct,2,35.0,"[2,0.0,2,1.0,0,1,0,2,1221886848894300552]",source evidence,item-level=35;required-level=31;candidate-band=34-36-29-31,1,1.1300000000000001,1.0748335416823456,,,,1,creature:3974,Houndmaster Loksey,creature:3974=Houndmaster Loksey
380425,Ghostkeeper's Grips,42,49,2,map_209_difficulty_0,209,0,TanarisInstance,dungeon,boss_000593,boss,Hydromancer Velratha,3210000,1,2.0,1,46,49,40,45,direct,4,47.75,"[3,1.25,3,0.5,0,1,0,0,2295094203925617763]",source evidence,"item-level=49;required-level=42;candidate-band=46-49-41-44,46-54-41-49",2,1.1258333333333335,0.9764441646718878,,,,1,creature:7795,Hydromancer Velratha,creature:7795=Hydromancer Velratha
380426,Great Cape of Last King,32,35,2,map_129_difficulty_0,129,0,RazorfenDowns,dungeon,trash,trash,Trash,3190001,1,2.0,1,35,42,30,40,direct,53,37.9622641509434,"[7,2.9622641509433976,7,1.5,0,1,1,0,7648527986202542376]",source evidence,"item-level=35;required-level=32;candidate-band=35-42-30-37,35-45-30-40",2,1.100125786163522,1.0206293885058746,,,,15,creature:7327; creature:7328; creature:7329; creature:7332; creature:7335; creature:7337; creature:7341; creature:7342; creature:7345; creature:7347; creature:7348; creature:7352; creature:7353; creature:7354; creature:14686,Withered Warrior; Withered Reaver; Withered Quilguard; Withered Spearhide; Death\'s Head Geomancer; Death\'s Head Necromancer; Skeletal Frostweaver; Skeletal Summoner; Splinterbone Captain; Boneflayer Ghoul; Thorn Eater Ghoul; Frozen Soul; Freezing Spirit; Ragglesnout; Lady Falther\'ess,creature:7327=Withered Warrior; creature:7328=Withered Reaver; creature:7329=Withered Quilguard; creature:7332=Withered Spearhide; creature:7335=Death\'s Head Geomancer; creature:7337=Death\'s Head Necromancer; creature:7341=Skeletal Frostweaver; creature:7342=Skeletal Summoner; creature:7345=Splinterbone Captain; creature:7347=Boneflayer Ghoul; creature:7348=Thorn Eater Ghoul; creature:7352=Frozen Soul; creature:7353=Freezing Spirit; creature:7354=Ragglesnout; creature:14686=Lady Falther\'ess
380427,Rimecaller's Strap,43,45,2,map_209_difficulty_0,209,0,TanarisInstance,dungeon,boss_000596,boss,Theka the Martyr,3210003,1,2.0,1,45,49,40,45,direct,8,47.0,"[4,2.0,4,1.0,0,1,0,2,4850145963184073402]",source evidence,item-level=45;required-level=43;candidate-band=45-49-40-44,1,1.1433333333333335,0.7158056775122587,,,,1,creature:7272,Theka the Martyr,creature:7272=Theka the Martyr
380428,Spellbinder's Band of the Soul Crown,46,52,2,map_109_difficulty_0,109,0,SunkenTemple,dungeon,boss_000485,boss,Atal\'alarion,3180000,1,2.0,1,51,52,41,52,direct,3,51.333333333333336,"[1,0.6666666666666643,1,0.5,0,1,0,0,734198465367702307]",source evidence,"item-level=52;required-level=46;candidate-band=51-52-46-47,52-52-46-46",2,1.1277777777777778,1.0653325132845977,,,,1,creature:8580,Atal\'alarion,creature:8580=Atal\'alarion
380429,Bloodmarked Bracers of Grave Lord,15,20,2,map_43_difficulty_0,43,0,WailingCaverns,dungeon,boss_000587,boss,Kresh,3130003,1,2.0,1,20,20,14,20,direct,2,20.0,"[0,0.0,0,0.0,0,1,0,2,14438886671288483803]",source evidence,"item-level=20;required-level=15;candidate-band=20-20-15-15,20-21-15-16",3,1.1300000000000001,0.9817653836650909,,,,1,creature:3653,Kresh,creature:3653=Kresh
380432,Wyrm Queen's Undying Shawl,38,42,3,map_70_difficulty_0,70,0,Uldaman,dungeon,boss_000548,boss,The Lost Dwarves,3160002,1,2.0,1,41,43,30,40,direct,2,42.0,"[2,0.0,2,1.0,0,1,0,1,1397720957511463727]",source evidence,"item-level=42;required-level=38;candidate-band=41-43-36-38,42-43-37-38",2,1.2100000000000002,1.1807425449305737,,,,1,creature:6906,Baelog,creature:6906=Baelog
380433,Grips of the Plague Watch,80,251,4,map_631_difficulty_0,631,0,IcecrownCitadel,raid,boss_000845,boss,Lord Marrowgar,4060000,1,2.0,1,251,251,80,80,encounter_reference,12,251.0,"[0,0.0,0,0.0,1,0,0,0,9349190036322438349]",source evidence,item-level=251;required-level=80;candidate-band=251-251-80-80,1,1.1900000000000002,0.7291958935193279,,,,1,creature:36612,Lord Marrowgar,creature:36612=Lord Marrowgar
380434,Winterborn Runemaul of the Moon Spirit,32,36,2,map_70_difficulty_0,70,0,Uldaman,dungeon,trash,trash,Trash,3160001,1,2.0,1,35,45,30,40,direct,71,41.52054794520548,"[10,5.520547945205479,10,3.0,0,1,1,0,199437723903052234]",source evidence,"item-level=36;required-level=32;candidate-band=35-42-30-37,35-45-30-40",2,1.0915981735159819,0.5713465009689506,,,,21,creature:4847; creature:4848; creature:4849; creature:4850; creature:4851; creature:4852; creature:4853; creature:4855; creature:4860; creature:4861; creature:4863; creature:6907; creature:6908; creature:7012; creature:7022; creature:7023; creature:7030; creature:7175; creature:7290; creature:7320; creature:7321,"Shadowforge Relic Hunter; Shadowforge Darkcaster; Shadowforge Archaeologist; Stonevault Cave Lurker; Stonevault Rockchewer; Stonevault Oracle; Stonevault Geomancer; Stonevault Brawler; Stone Steward; Shrike Bat; Jadespine Basilisk; Eric \""The Swift\""; Olaf; Earthen Sculptor; Venomlash Scorpid; Obsidian Sentinel; Shadowforge Geologist; Stonevault Ambusher; Shadowforge Sharpshooter; Stonevault Mauler; Stonevault Flameweaver","creature:4847=Shadowforge Relic Hunter; creature:4848=Shadowforge Darkcaster; creature:4849=Shadowforge Archaeologist; creature:4850=Stonevault Cave Lurker; creature:4851=Stonevault Rockchewer; creature:4852=Stonevault Oracle; creature:4853=Stonevault Geomancer; creature:4855=Stonevault Brawler; creature:4860=Stone Steward; creature:4861=Shrike Bat; creature:4863=Jadespine Basilisk; creature:6907=Eric \""The Swift\""; creature:6908=Olaf; creature:7012=Earthen Sculptor; creature:7022=Venomlash Scorpid; creature:7023=Obsidian Sentinel; creature:7030=Shadowforge Geologist; creature:7175=Stonevault Ambusher; creature:7290=Shadowforge Sharpshooter; creature:7320=Stonevault Mauler; creature:7321=Stonevault Flameweaver"
380436,The Runewoven Shoulderwraps,35,38,3,map_70_difficulty_0,70,0,Uldaman,dungeon,trash,trash,Trash,3160001,1,2.0,1,35,45,30,40,direct,71,41.52054794520548,"[10,3.520547945205479,10,0.0,0,1,1,0,6272801491434028289]",source evidence,"item-level=38;required-level=35;candidate-band=35-42-30-37,35-45-30-40",2,1.1582648401826485,1.1035665176553695,,,,21,creature:4847; creature:4848; creature:4849; creature:4850; creature:4851; creature:4852; creature:4853; creature:4855; creature:4860; creature:4861; creature:4863; creature:6907; creature:6908; creature:7012; creature:7022; creature:7023; creature:7030; creature:7175; creature:7290; creature:7320; creature:7321,"Shadowforge Relic Hunter; Shadowforge Darkcaster; Shadowforge Archaeologist; Stonevault Cave Lurker; Stonevault Rockchewer; Stonevault Oracle; Stonevault Geomancer; Stonevault Brawler; Stone Steward; Shrike Bat; Jadespine Basilisk; Eric \""The Swift\""; Olaf; Earthen Sculptor; Venomlash Scorpid; Obsidian Sentinel; Shadowforge Geologist; Stonevault Ambusher; Shadowforge Sharpshooter; Stonevault Mauler; Stonevault Flameweaver","creature:4847=Shadowforge Relic Hunter; creature:4848=Shadowforge Darkcaster; creature:4849=Shadowforge Archaeologist; creature:4850=Stonevault Cave Lurker; creature:4851=Stonevault Rockchewer; creature:4852=Stonevault Oracle; creature:4853=Stonevault Geomancer; creature:4855=Stonevault Brawler; creature:4860=Stone Steward; creature:4861=Shrike Bat; creature:4863=Jadespine Basilisk; creature:6907=Eric \""The Swift\""; creature:6908=Olaf; creature:7012=Earthen Sculptor; creature:7022=Venomlash Scorpid; creature:7023=Obsidian Sentinel; creature:7030=Shadowforge Geologist; creature:7175=Stonevault Ambusher; creature:7290=Shadowforge Sharpshooter; creature:7320=Stonevault Mauler; creature:7321=Stonevault Flameweaver"
380437,Patient Collar of the Frozen Dead,15,17,2,map_36_difficulty_0,36,0,DeadminesInstance,dungeon,trash,trash,Trash,3120001,1,2.0,1,16,21,11,20,direct,20,18.6,"[5,1.6000000000000014,5,1.5,0,1,1,0,18310891742326644965]",source evidence,item-level=17;required-level=15;candidate-band=16-21-11-16,1,1.1646666666666667,0.5363987801463527,,,,16,creature:598; creature:622; creature:634; creature:636; creature:641; creature:642; creature:657; creature:1725; creature:1729; creature:1731; creature:1732; creature:3586; creature:3947; creature:4416; creature:4417; creature:4418,Defias Miner; Goblin Engineer; Defias Overseer; Defias Blackguard; Goblin Woodcarver; Sneed\'s Shredder; Defias Pirate; Defias Watchman; Defias Evoker; Goblin Craftsman; Defias Squallshaper; Miner Johnson; Goblin Shipbuilder; Defias Strip Miner; Defias Taskmaster; Defias Wizard,creature:598=Defias Miner; creature:622=Goblin Engineer; creature:634=Defias Overseer; creature:636=Defias Blackguard; creature:641=Goblin Woodcarver; creature:642=Sneed\'s Shredder; creature:657=Defias Pirate; creature:1725=Defias Watchman; creature:1729=Defias Evoker; creature:1731=Goblin Craftsman; creature:1732=Defias Squallshaper; creature:3586=Miner Johnson; creature:3947=Goblin Shipbuilder; creature:4416=Defias Strip Miner; creature:4417=Defias Taskmaster; creature:4418=Defias Wizard
380438,Scarlet Forge Headdress,22,28,2,map_48_difficulty_0,48,0,Blackfathom,dungeon,boss_000221,boss,Gelihast,3150003,1,2.0,1,27,28,18,24,direct,2,27.5,"[1,0.5,1,0.5,0,1,0,2,533117286329004172]",source evidence,"item-level=28;required-level=22;candidate-band=27-28-22-23,27-32-22-27",2,1.1283333333333334,1.020214966045688,,,,1,creature:6243,Gelihast,creature:6243=Gelihast
380439,Spiritforged Girdle of the White Flame,33,40,2,map_70_difficulty_0,70,0,Uldaman,dungeon,trash,trash,Trash,3160001,1,2.0,1,35,45,30,40,direct,71,41.52054794520548,"[10,1.5205479452054789,10,2.0,0,1,1,0,15403185971818020230]",source evidence,"item-level=40;required-level=33;candidate-band=35-42-30-37,35-45-30-40",2,1.104931506849315,0.16324199390333174,,,,21,creature:4847; creature:4848; creature:4849; creature:4850; creature:4851; creature:4852; creature:4853; creature:4855; creature:4860; creature:4861; creature:4863; creature:6907; creature:6908; creature:7012; creature:7022; creature:7023; creature:7030; creature:7175; creature:7290; creature:7320; creature:7321,"Shadowforge Relic Hunter; Shadowforge Darkcaster; Shadowforge Archaeologist; Stonevault Cave Lurker; Stonevault Rockchewer; Stonevault Oracle; Stonevault Geomancer; Stonevault Brawler; Stone Steward; Shrike Bat; Jadespine Basilisk; Eric \""The Swift\""; Olaf; Earthen Sculptor; Venomlash Scorpid; Obsidian Sentinel; Shadowforge Geologist; Stonevault Ambusher; Shadowforge Sharpshooter; Stonevault Mauler; Stonevault Flameweaver","creature:4847=Shadowforge Relic Hunter; creature:4848=Shadowforge Darkcaster; creature:4849=Shadowforge Archaeologist; creature:4850=Stonevault Cave Lurker; creature:4851=Stonevault Rockchewer; creature:4852=Stonevault Oracle; creature:4853=Stonevault Geomancer; creature:4855=Stonevault Brawler; creature:4860=Stone Steward; creature:4861=Shrike Bat; creature:4863=Jadespine Basilisk; creature:6907=Eric \""The Swift\""; creature:6908=Olaf; creature:7012=Earthen Sculptor; creature:7022=Venomlash Scorpid; creature:7023=Obsidian Sentinel; creature:7030=Shadowforge Geologist; creature:7175=Stonevault Ambusher; creature:7290=Shadowforge Sharpshooter; creature:7320=Stonevault Mauler; creature:7321=Stonevault Flameweaver"
380445,"Rune, Dream Storm",63,99,2,map_557_difficulty_0,557,0,AuchindounEthereal,dungeon,trash,trash,Trash,3640001,1,2.0,1,96,106,62,67,encounter_reference,224,100.75892857142857,"[10,1.7589285714285694,5,1.5,1,1,1,0,8514875288446871598]",source evidence,item-level=99;required-level=63;candidate-band=96-106-62-67,1,1.1441369047619048,0.639595663704978,,,,2,creature:18314; creature:19306,Nexus Stalker; Mana Leech,creature:18314=Nexus Stalker; creature:19306=Mana Leech
380446,Battlesage's Legwraps of the Shadowbinder,35,39,2,map_129_difficulty_0,129,0,RazorfenDowns,dungeon,trash,trash,Trash,3190001,1,2.0,1,35,42,30,40,direct,53,37.9622641509434,"[7,1.0377358490566024,7,1.5,0,1,1,0,12832529911282014560]",source evidence,"item-level=39;required-level=35;candidate-band=35-42-30-37,35-45-30-40",2,1.1065408805031447,0.7118927544211107,,,,15,creature:7327; creature:7328; creature:7329; creature:7332; creature:7335; creature:7337; creature:7341; creature:7342; creature:7345; creature:7347; creature:7348; creature:7352; creature:7353; creature:7354; creature:14686,Withered Warrior; Withered Reaver; Withered Quilguard; Withered Spearhide; Death\'s Head Geomancer; Death\'s Head Necromancer; Skeletal Frostweaver; Skeletal Summoner; Splinterbone Captain; Boneflayer Ghoul; Thorn Eater Ghoul; Frozen Soul; Freezing Spirit; Ragglesnout; Lady Falther\'ess,creature:7327=Withered Warrior; creature:7328=Withered Reaver; creature:7329=Withered Quilguard; creature:7332=Withered Spearhide; creature:7335=Death\'s Head Geomancer; creature:7337=Death\'s Head Necromancer; creature:7341=Skeletal Frostweaver; creature:7342=Skeletal Summoner; creature:7345=Splinterbone Captain; creature:7347=Boneflayer Ghoul; creature:7348=Thorn Eater Ghoul; creature:7352=Frozen Soul; creature:7353=Freezing Spirit; creature:7354=Ragglesnout; creature:14686=Lady Falther\'ess
380447,The Moonbound Walking Staff,57,58,2,map_289_difficulty_0,289,0,SchoolofNecromancy,dungeon,trash,trash,Trash,3250001,1,2.0,1,57,62,52,58,direct,81,59.382716049382715,"[5,1.382716049382715,5,2.5,0,1,1,0,16531545401923402876]",source evidence,"item-level=58;required-level=57;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",4,1.0853909465020577,0.5811941491531579,,,,20,creature:10469; creature:10470; creature:10471; creature:10476; creature:10477; creature:10478; creature:10481; creature:10486; creature:10487; creature:10488; creature:10489; creature:10491; creature:10495; creature:10498; creature:10499; creature:10500; creature:11257; creature:11551; creature:11582; creature:14695,Scholomance Adept; Scholomance Neophyte; Scholomance Acolyte; Scholomance Necrolyte; Scholomance Necromancer; Splintered Skeleton; Reanimated Corpse; Risen Warrior; Risen Protector; Risen Construct; Risen Guard; Risen Bonewarder; Diseased Ghoul; Spectral Tutor; Spectral Researcher; Spectral Teacher; Scholomance Handler; Necrofiend; Scholomance Dark Summoner; Lord Blackwood,creature:10469=Scholomance Adept; creature:10470=Scholomance Neophyte; creature:10471=Scholomance Acolyte; creature:10476=Scholomance Necrolyte; creature:10477=Scholomance Necromancer; creature:10478=Splintered Skeleton; creature:10481=Reanimated Corpse; creature:10486=Risen Warrior; creature:10487=Risen Protector; creature:10488=Risen Construct; creature:10489=Risen Guard; creature:10491=Risen Bonewarder; creature:10495=Diseased Ghoul; creature:10498=Spectral Tutor; creature:10499=Spectral Researcher; creature:10500=Spectral Teacher; creature:11257=Scholomance Handler; creature:11551=Necrofiend; creature:11582=Scholomance Dark Summoner; creature:14695=Lord Blackwood
380448,Rune King's Dragonbound Girdle,44,45,3,map_209_difficulty_0,209,0,TanarisInstance,dungeon,boss_000596,boss,Theka the Martyr,3210003,1,2.0,1,45,49,40,45,direct,8,47.0,"[4,2.0,4,2.0,0,1,0,2,3052283371086864489]",source evidence,item-level=45;required-level=44;candidate-band=45-49-40-44,1,1.2033333333333336,1.0835171787901887,,,,1,creature:7272,Theka the Martyr,creature:7272=Theka the Martyr
