equivalence_group,RequiredLevel,ItemLevel,quality,eligible_profile_count,items_placed,dominant_profile,dominant_profile_share,distribution_entropy,warning
"item-level=56;required-level=50;candidate-band=55-56-50-51,56-57-50-52",50,56,3,2,8,map_109_difficulty_0,0.625,0.6615632381579821,False
"item-level=56;required-level=51;candidate-band=55-56-50-51,56-57-50-52",51,56,2,2,6,map_109_difficulty_0,0.8333333333333334,0.45056120886630463,False
"item-level=56;required-level=51;candidate-band=55-56-50-51,56-57-50-52",51,56,3,2,7,map_230_difficulty_0,0.7142857142857143,0.5982695885852573,False
"item-level=56;required-level=52;candidate-band=55-63-50-58,56-57-50-52,56-58-51-53",52,56,2,3,4,map_230_difficulty_0,0.75,0.5623351446188083,False
"item-level=56;required-level=52;candidate-band=55-63-50-58,56-57-50-52,56-58-51-53",52,56,3,3,9,map_109_difficulty_0,0.5555555555555556,0.9950269901795212,False
"item-level=56;required-level=53;candidate-band=55-63-50-58,56-58-51-53",53,56,2,2,11,map_429_difficulty_0,0.5454545454545454,0.6890092384766586,False
"item-level=56;required-level=53;candidate-band=55-63-50-58,56-58-51-53",53,56,3,2,6,map_230_difficulty_0,0.6666666666666666,0.6365141682948128,False
item-level=56;required-level=54;candidate-band=51-59-46-54,54,56,2,1,11,map_230_difficulty_0,1.0,-0.0,False
item-level=56;required-level=54;candidate-band=51-59-46-54,54,56,3,1,2,map_230_difficulty_0,1.0,-0.0,False
item-level=56;required-level=55;candidate-band=55-63-50-58,55,56,2,1,14,map_429_difficulty_0,1.0,-0.0,False
item-level=56;required-level=55;candidate-band=55-63-50-58,55,56,3,1,5,map_429_difficulty_0,1.0,-0.0,False
"item-level=57;required-level=50;candidate-band=51-59-46-54,56-57-50-52",50,57,2,2,10,map_109_difficulty_0,0.6,0.6730116670092565,False
"item-level=57;required-level=50;candidate-band=51-59-46-54,56-57-50-52",50,57,3,2,6,map_230_difficulty_0,0.5,0.6931471805599453,False
"item-level=57;required-level=51;candidate-band=51-59-46-54,56-57-50-52",51,57,4,2,1,map_230_difficulty_0,1.0,-0.0,False
"item-level=57;required-level=51;candidate-band=55-63-50-58,56-57-50-52,56-58-51-53",51,57,2,3,8,map_429_difficulty_0,0.5,0.6931471805599453,False
"item-level=57;required-level=51;candidate-band=55-63-50-58,56-57-50-52,56-58-51-53",51,57,3,3,8,map_230_difficulty_0,0.5,0.9743147528693494,False
"item-level=57;required-level=52;candidate-band=55-63-50-58,56-57-50-52,57-57-52-52,57-59-52-54",52,57,2,4,7,map_429_difficulty_0,0.2857142857142857,1.351783994289646,False
"item-level=57;required-level=52;candidate-band=55-63-50-58,56-57-50-52,57-57-52-52,57-59-52-54",52,57,3,4,6,map_429_difficulty_0,0.3333333333333333,1.3296613488547582,False
"item-level=57;required-level=52;candidate-band=56-57-50-52,57-57-52-52,57-59-52-54",52,57,3,3,5,map_109_difficulty_0,1.0,-0.0,False
"item-level=57;required-level=53;candidate-band=55-63-50-58,57-58-52-53,57-59-52-54,57-62-52-57,57-63-52-58",53,57,2,5,10,map_329_difficulty_0,0.4,1.2798542258336676,False
"item-level=57;required-level=53;candidate-band=55-63-50-58,57-58-52-53,57-59-52-54,57-62-52-57,57-63-52-58",53,57,3,5,4,map_429_difficulty_0,0.5,1.0397207708399179,False
"item-level=57;required-level=54;candidate-band=55-63-50-58,57-59-52-54,57-62-52-57,57-63-52-58",54,57,2,4,7,map_329_difficulty_0,0.42857142857142855,1.277034259466139,False
"item-level=57;required-level=54;candidate-band=55-63-50-58,57-59-52-54,57-62-52-57,57-63-52-58",54,57,3,4,6,map_329_difficulty_0,0.3333333333333333,1.3296613488547582,False
"item-level=57;required-level=55;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",55,57,2,4,14,map_289_difficulty_0,0.35714285714285715,1.2720898688202853,False
"item-level=57;required-level=55;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",55,57,3,4,9,map_229_difficulty_0,0.4444444444444444,1.0608569471580214,False
"item-level=57;required-level=56;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",56,57,2,4,9,map_229_difficulty_0,0.4444444444444444,1.0608569471580214,False
"item-level=57;required-level=56;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",56,57,3,4,10,map_329_difficulty_0,0.6,0.8979457248567798,False
"item-level=58;required-level=51;candidate-band=55-63-50-58,56-58-51-53",51,58,2,2,12,map_429_difficulty_0,0.5,0.6931471805599453,False
"item-level=58;required-level=51;candidate-band=55-63-50-58,56-58-51-53",51,58,3,2,6,map_429_difficulty_0,0.8333333333333334,0.45056120886630463,False
"item-level=58;required-level=52;candidate-band=55-63-50-58,57-58-52-53,57-59-52-54,57-62-52-57,57-63-52-58",52,58,2,5,6,map_429_difficulty_0,0.5,1.0114042647073518,False
"item-level=58;required-level=52;candidate-band=55-63-50-58,57-58-52-53,57-59-52-54,57-62-52-57,57-63-52-58",52,58,3,5,4,map_230_difficulty_0,0.5,1.0397207708399179,False
"item-level=58;required-level=53;candidate-band=57-62-52-57,57-63-52-58,58-58-53-53,58-59-53-54",53,58,2,5,13,map_429_difficulty_0,0.46153846153846156,1.3114313374732374,False
"item-level=58;required-level=53;candidate-band=57-62-52-57,57-63-52-58,58-58-53-53,58-59-53-54",53,58,3,5,7,map_429_difficulty_0,0.5714285714285714,1.1537419427010902,False
"item-level=58;required-level=54;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58,58-59-53-54",54,58,2,5,13,map_429_difficulty_0,0.38461538461538464,1.4791328074296435,False
"item-level=58;required-level=54;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58,58-59-53-54",54,58,3,5,7,map_230_difficulty_0,0.42857142857142855,1.277034259466139,False
"item-level=58;required-level=55;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58,58-60-53-55",55,58,2,5,12,map_329_difficulty_0,0.4166666666666667,1.4241299173467734,False
"item-level=58;required-level=55;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58,58-60-53-55",55,58,3,5,4,map_329_difficulty_0,0.25,1.3862943611198906,False
"item-level=58;required-level=56;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",56,58,2,4,14,map_429_difficulty_0,0.5714285714285714,1.1163670752893367,False
"item-level=58;required-level=56;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",56,58,3,4,6,map_329_difficulty_0,0.3333333333333333,1.3296613488547582,False
"item-level=58;required-level=57;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",57,58,2,4,13,map_289_difficulty_0,0.38461538461538464,1.0928305535284886,False
"item-level=58;required-level=57;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",57,58,3,4,6,map_329_difficulty_0,0.3333333333333333,1.3296613488547582,False
"item-level=59;required-level=52;candidate-band=55-63-50-58,57-59-52-54,57-62-52-57,57-63-52-58",52,59,2,4,6,map_329_difficulty_0,0.5,1.0114042647073518,False
"item-level=59;required-level=52;candidate-band=55-63-50-58,57-59-52-54,57-62-52-57,57-63-52-58",52,59,3,4,9,map_429_difficulty_0,0.3333333333333333,1.310783678099714,False
"item-level=59;required-level=53;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58,58-59-53-54",53,59,2,5,6,map_289_difficulty_0,0.3333333333333333,1.3296613488547582,False
"item-level=59;required-level=53;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58,58-59-53-54",53,59,3,5,6,map_329_difficulty_0,0.5,1.242453324894,False
"item-level=59;required-level=54;candidate-band=58-59-53-54,59-59-54-54",54,59,2,5,7,map_229_difficulty_0,0.5714285714285714,0.9556998911125343,False
"item-level=59;required-level=54;candidate-band=58-59-53-54,59-59-54-54",54,59,3,5,4,map_229_difficulty_0,0.5,1.0397207708399179,False
"item-level=59;required-level=55;candidate-band=55-63-50-58,57-62-52-57,58-60-53-55,59-60-54-55",55,59,2,5,11,map_289_difficulty_0,0.45454545454545453,1.4142790651247086,False
"item-level=59;required-level=55;candidate-band=55-63-50-58,57-62-52-57,58-60-53-55,59-60-54-55",55,59,3,5,2,map_429_difficulty_0,0.5,0.6931471805599453,False
item-level=59;required-level=55;candidate-band=59-61-54-55,55,59,4,1,1,map_230_difficulty_0,1.0,-0.0,False
"item-level=59;required-level=56;candidate-band=55-63-50-58,57-62-52-57,59-61-54-56",56,59,2,4,9,map_289_difficulty_0,0.3333333333333333,1.310783678099714,False
"item-level=59;required-level=56;candidate-band=55-63-50-58,57-62-52-57,59-61-54-56",56,59,3,4,5,map_229_difficulty_0,0.6,0.6730116670092565,False
"item-level=59;required-level=57;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",57,59,2,4,10,map_329_difficulty_0,0.3,1.313834033192747,False
"item-level=59;required-level=57;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58",57,59,3,4,4,map_329_difficulty_0,0.5,1.0397207708399179,False
"item-level=60;required-level=53;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58,58-60-53-55",53,60,2,5,19,map_230_difficulty_0,0.3684210526315789,1.415277974646454,False
"item-level=60;required-level=53;candidate-band=55-63-50-58,57-62-52-57,57-63-52-58,58-60-53-55",53,60,3,5,9,map_289_difficulty_0,0.3333333333333333,1.5229550675313184,False
"item-level=60;required-level=54;candidate-band=55-63-50-58,57-62-52-57,59-60-54-55,59-61-54-55",54,60,2,5,17,map_329_difficulty_0,0.35294117647058826,1.374569197189099,False
"item-level=60;required-level=54;candidate-band=55-63-50-58,57-62-52-57,59-60-54-55,59-61-54-55",54,60,3,5,6,map_230_difficulty_0,0.3333333333333333,1.3296613488547582,False
"item-level=60;required-level=55;candidate-band=57-62-52-57,59-61-54-55,60-60-55-55",55,60,2,5,7,map_429_difficulty_0,0.42857142857142855,1.277034259466139,False
"item-level=60;required-level=55;candidate-band=57-62-52-57,59-61-54-55,60-60-55-55",55,60,3,5,11,map_429_difficulty_0,0.36363636363636365,1.2636544318820966,False
"item-level=60;required-level=56;candidate-band=55-63-50-58,57-62-52-57,60-61-55-56",56,60,2,4,10,map_329_difficulty_0,0.5,1.2206072645530175,False
"item-level=60;required-level=56;candidate-band=55-63-50-58,57-62-52-57,60-61-55-56",56,60,3,4,10,map_329_difficulty_0,0.4,1.3321790402101223,False
item-level=60;required-level=56;candidate-band=60-62-55-57,56,60,4,1,1,map_229_difficulty_0,1.0,-0.0,False
"item-level=60;required-level=57;candidate-band=55-63-50-58,57-62-52-57,60-62-55-57",57,60,2,4,8,map_289_difficulty_0,0.375,1.2554823251787535,False
"item-level=60;required-level=57;candidate-band=55-63-50-58,57-62-52-57,60-62-55-57",57,60,3,4,9,map_289_difficulty_0,0.4444444444444444,1.0608569471580214,False
"item-level=61;required-level=54;candidate-band=55-63-50-58,57-62-52-57,59-61-54-55,59-61-54-56",54,61,2,5,10,map_329_difficulty_0,0.4,1.2798542258336676,False
"item-level=61;required-level=54;candidate-band=55-63-50-58,57-62-52-57,59-61-54-55,59-61-54-56",54,61,3,5,6,map_329_difficulty_0,0.3333333333333333,1.3296613488547582,False
"item-level=61;required-level=55;candidate-band=55-63-50-58,57-62-52-57,59-61-54-55,60-61-55-56",55,61,2,5,5,map_230_difficulty_0,0.4,1.3321790402101223,False
"item-level=61;required-level=55;candidate-band=55-63-50-58,57-62-52-57,59-61-54-55,60-61-55-56",55,61,3,5,7,map_429_difficulty_0,0.2857142857142857,1.351783994289646,False
item-level=61;required-level=56;candidate-band=61-61-56-56,56,61,2,4,10,map_229_difficulty_0,0.6,1.0888999753452238,False
item-level=61;required-level=56;candidate-band=61-61-56-56,56,61,3,4,8,map_429_difficulty_0,0.5,0.9743147528693494,False
"item-level=61;required-level=57;candidate-band=57-62-52-57,60-62-55-57,61-61-56-57,61-62-56-57",57,61,2,4,11,map_329_difficulty_0,0.36363636363636365,1.3421131789144003,False
"item-level=61;required-level=57;candidate-band=57-62-52-57,60-62-55-57,61-61-56-57,61-62-56-57",57,61,3,4,12,map_429_difficulty_0,0.3333333333333333,1.3296613488547582,False
"item-level=62;required-level=55;candidate-band=55-63-50-58,57-62-52-57,60-62-55-57",55,62,2,4,9,map_429_difficulty_0,0.3333333333333333,1.0986122886681096,False
"item-level=62;required-level=55;candidate-band=55-63-50-58,57-62-52-57,60-62-55-57",55,62,3,4,5,map_329_difficulty_0,0.4,1.0549201679861442,False
"item-level=62;required-level=56;candidate-band=57-62-52-57,60-62-55-57,61-62-56-57",56,62,2,4,10,map_429_difficulty_0,0.5,1.1682824501765625,False
"item-level=62;required-level=56;candidate-band=57-62-52-57,60-62-55-57,61-62-56-57",56,62,3,4,3,map_329_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=62;required-level=57;candidate-band=60-62-55-57,62-62-57-57",57,62,2,4,11,map_329_difficulty_0,0.45454545454545453,1.2406842919533958,False
"item-level=62;required-level=57;candidate-band=60-62-55-57,62-62-57-57",57,62,3,4,8,map_289_difficulty_0,0.375,1.3208883431493221,False
"item-level=63;required-level=56;candidate-band=55-63-50-58,57-63-52-58,59-65-54-60,61-65-56-56",56,63,2,4,4,map_229_difficulty_0,0.5,1.0397207708399179,False
"item-level=63;required-level=56;candidate-band=55-63-50-58,57-63-52-58,59-65-54-60,61-65-56-56",56,63,3,4,5,map_229_difficulty_0,0.6,0.9502705392332347,False
"item-level=63;required-level=57;candidate-band=57-63-52-58,62-63-57-58",57,63,2,3,14,map_329_difficulty_0,0.6428571428571429,0.8921178708188162,False
"item-level=63;required-level=57;candidate-band=57-63-52-58,62-63-57-58",57,63,3,3,4,map_289_difficulty_0,0.5,0.6931471805599453,False
item-level=64;required-level=57;candidate-band=59-65-54-60,57,64,2,1,16,map_329_difficulty_0,1.0,-0.0,False
item-level=64;required-level=57;candidate-band=59-65-54-60,57,64,3,1,8,map_329_difficulty_0,1.0,-0.0,False
item-level=87;required-level=60;candidate-band=84-88-60-60,60,87,2,1,5,map_531_difficulty_0,1.0,-0.0,False
item-level=87;required-level=60;candidate-band=84-88-60-60,60,87,3,1,2,map_531_difficulty_0,1.0,-0.0,False
item-level=88;required-level=60;candidate-band=84-88-60-60,60,88,2,1,11,map_531_difficulty_0,1.0,-0.0,False
item-level=88;required-level=60;candidate-band=84-88-60-60,60,88,3,1,6,map_531_difficulty_0,1.0,-0.0,False
item-level=88;required-level=60;candidate-band=84-88-60-60,60,88,4,1,3,map_531_difficulty_0,1.0,-0.0,False
item-level=96;required-level=62;candidate-band=96-106-62-67,62,96,2,1,9,map_557_difficulty_0,1.0,-0.0,False
item-level=96;required-level=62;candidate-band=96-106-62-67,62,96,3,1,7,map_557_difficulty_0,1.0,-0.0,False
item-level=97;required-level=62;candidate-band=96-106-62-67,62,97,2,1,10,map_557_difficulty_0,1.0,-0.0,False
item-level=97;required-level=62;candidate-band=96-106-62-67,62,97,3,1,17,map_557_difficulty_0,1.0,-0.0,False
item-level=98;required-level=62;candidate-band=96-106-62-67,62,98,2,1,11,map_557_difficulty_0,1.0,-0.0,False
item-level=98;required-level=62;candidate-band=96-106-62-67,62,98,3,1,15,map_557_difficulty_0,1.0,-0.0,False
item-level=99;required-level=62;candidate-band=96-106-62-67,62,99,2,1,21,map_557_difficulty_0,1.0,-0.0,False
item-level=99;required-level=62;candidate-band=96-106-62-67,62,99,3,1,5,map_557_difficulty_0,1.0,-0.0,False
item-level=99;required-level=63;candidate-band=96-106-62-67,63,99,2,1,12,map_557_difficulty_0,1.0,-0.0,False
item-level=99;required-level=63;candidate-band=96-106-62-67,63,99,3,1,14,map_557_difficulty_0,1.0,-0.0,False
