entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets
388278,Druid,Shoulderwraps of the Restless Dead,2,30,36,healer,armor,,3,2,27978,14596,38,32,0.0,
388279,Druid,Chillborn Trousers of the Shattered Oath,3,32,39,tank,armor,,7,2,18434,9414,46,53,0.0,
388280,Druid,Enchanted Headdress of Grim March,3,50,53,healer,armor,,1,2,21701,19986,52,63,0.0,
388281,Druid,Bronzed Brooch of Dragon Forge,2,52,58,caster_dps,neck,,2,0,1399,10778,60,0,0.0,
388282,Druid,Northwarden's Scalebound Beads,3,66,113,healer,neck,,2,0,40040,27792,112,0,0.0,
388283,Druid,The Vengeful Walkers,2,26,32,healer,armor,,8,2,17161,4051,30,25,0.0,
388284,Druid,Thunderforged Cinch,4,77,178,agility_dps,armor,,6,2,51603,37106,187,202,0.0,
388285,Druid,Spire of Golden Dawn,4,77,176,caster_dps,staff,staff,17,10,53255,41987,175,0,156.129,
388286,Druid,Deathlord's Conqueror Royal Cloak,3,29,33,agility_dps,back,,16,1,23000,5257,37,14,0.0,
388287,Druid,Everfrost Chestpiece of the Ancient Oak,4,70,133,caster_dps,armor,,20,2,42456,28202,115,275,0.0,2
388288,Druid,Ritual Carver of Sun Spirit,2,17,24,healer,dagger,dagger,13,15,20396,3184,20,0,12.0,
388289,Druid,Star Glaive Cap,3,55,56,agility_dps,armor,,1,2,21958,18698,56,68,0.0,
388290,Druid,Shadowlord's Colossal Maul,2,54,56,healer,2h_mace,2h_mace,17,5,28311,15264,56,0,44.375,
388291,Druid,Dread Quarrel Legwraps,2,10,11,healer,armor,,7,2,17152,6269,12,11,0.0,
388292,Druid,Helm of Blade Edge,4,80,277,agility_dps,armor,,1,2,64503,50679,277,473,0.0,8
388293,Druid,Brazen Mask of the Northern Crown,4,80,219,caster_dps,armor,,1,2,59092,45893,219,399,0.0,
388294,Druid,Cursed Crusher of the Old Road,2,56,60,caster_dps,1h_mace,1h_mace,13,4,28512,15228,53,0,36.786,
388295,Druid,Deep Twilight Longstaff,2,76,169,caster_dps,staff,staff,17,10,50145,43920,174,0,127.931,
388296,Druid,"Great Stave, Celestial Ward",3,40,47,caster_dps,staff,staff,17,10,21460,1720,46,0,41.176,
388297,Druid,Runed Staff of Warsong Hold,3,76,169,tank,staff,staff,17,10,50604,35633,171,0,100.345,
388298,Druid,Ashkeeper's Tunic of the Holy Flame,2,9,13,caster_dps,armor,,5,2,27996,3288,13,16,0.0,
388299,Druid,Lightforged Cloak of the Final March,3,56,58,agility_dps,back,,16,1,23111,12552,55,26,0.0,
388300,Druid,"Devout Grips, Bloodkeeper's Oath",2,42,45,caster_dps,armor,,10,2,28339,9631,45,31,0.0,
388301,Druid,The Ravenous Cinch,2,17,20,caster_dps,armor,,6,2,9513,4246,16,12,0.0,
388302,Druid,Bloodsoaked Tunic of the Titan Forge,2,38,43,healer,armor,,5,2,27728,15159,42,59,0.0,
388303,Druid,Highlord's Mark of the Silver Dawn,2,28,34,healer,finger,,11,0,9847,24118,32,0,0.0,
388304,Druid,Ancient Warden's Legwraps,4,72,143,healer,armor,,7,2,48449,34901,141,266,0.0,
388305,Druid,Bloodcaller's Pillar,2,70,133,caster_dps,staff,staff,17,10,50134,36543,130,0,106.714,
388306,Druid,Last Knight's Breeches of the Red Flight,2,25,31,healer,armor,,7,2,17141,4050,31,35,0.0,
388307,Druid,Stormforged Battle Mace,4,71,140,caster_dps,1h_mace,1h_mace,13,4,47438,30108,141,0,42.105,
388308,Druid,Badge of the Grim March,3,48,49,tank,trinket,,12,0,31199,18634,52,0,0.0,
388309,Druid,The Battleworn Legguards,3,17,22,healer,armor,,7,2,28431,9781,22,26,0.0,
388310,Druid,The Divine Vial,3,68,117,healer,trinket,,12,0,40045,27828,115,0,0.0,
388311,Druid,Waistband of Grave Lord,3,34,38,tank,armor,,6,2,28802,13117,42,30,0.0,
388312,Druid,Spectral Wristbands,2,32,34,agility_dps,armor,,9,2,14673,4059,37,13,0.0,
388313,Druid,Cape of Naxxramas,4,80,219,healer,back,,16,1,64648,49842,219,142,0.0,4|4
388314,Druid,Forge Will Torc,2,41,47,caster_dps,neck,,2,0,14437,7549,47,0,0.0,
388315,Druid,Cracked Leggings of Second Dawn,2,63,103,agility_dps,armor,,7,2,39321,24754,102,147,0.0,
388316,Druid,Rimelord's Jagged Amulet,2,14,17,tank,neck,,2,0,6539,25438,18,0,0.0,
388317,Druid,Wristguards of the Black Moon,2,77,177,agility_dps,armor,,9,2,56577,42801,174,100,0.0,8
388318,Druid,Spirit Snow Battle Hammer,2,6,10,healer,2h_mace,2h_mace,17,5,6813,4564,13,0,6.818,
388319,Druid,"Boneclad Brooch, Frostwarden's Oath",3,48,52,healer,neck,,2,0,31633,19159,51,0,0.0,
388320,Druid,Timeworn Circle of the Wild King,2,66,113,caster_dps,finger,,11,0,44086,31526,108,0,0.0,
388321,Druid,Cinch of Argent Watch,3,33,38,caster_dps,armor,,6,2,17218,4262,37,28,0.0,
388322,Druid,"Kingsguard Longstaff, Drakelord's Oath",2,79,191,caster_dps,staff,staff,17,10,56248,42388,200,0,99.107,2
388323,Druid,"Signet, Voidshard Anvil",3,44,46,healer,finger,,11,0,31576,21753,50,0,0.0,
388324,Druid,"Cerulean Harness, Stormwarden's Oath",2,50,55,caster_dps,armor,,5,2,18943,9950,53,82,0.0,
388325,Druid,"Shoulder Drape, Plague Twilight",2,39,43,caster_dps,back,,16,1,18915,9635,45,17,0.0,
388326,Druid,"Chestpiece, Hallowed Blade",3,70,128,caster_dps,armor,,5,2,49790,36069,130,248,0.0,
388327,Druid,Forsworn Deathmask of the Dark Forge,3,13,18,tank,armor,,1,2,21295,9375,38,19,0.0,
388328,Druid,"Hateful Handguards, Silver King's Oath",2,37,43,caster_dps,armor,,10,2,27970,15372,43,29,0.0,
388329,Druid,The Fel Clutches,2,2,7,agility_dps,armor,,10,2,28077,12522,15,4,0.0,
388330,Druid,Battlesage's Runemaul of the Rime Forge,4,62,99,healer,2h_mace,2h_mace,17,5,43831,31322,100,0,106.081,
388331,Druid,Scarlet Inquisitor's Thornbound Keepsake,3,32,36,tank,trinket,,12,0,6502,21119,33,0,0.0,
388332,Druid,"Wildwoven Tunic, Flamekeeper's Oath",3,70,132,healer,armor,,5,2,50025,37745,130,263,0.0,
388333,Druid,"Berserker Belt, Sun Queen's Oath",4,80,232,agility_dps,armor,,6,2,61639,47669,232,271,0.0,
388334,Druid,Wargrips of the Bone Lord,2,2,5,healer,armor,,10,2,41379,26022,13,3,0.0,
388335,Druid,Deathcaller's Tunic,4,43,49,healer,armor,,5,2,34689,22009,60,85,0.0,
388336,Druid,"Ironforged Band, Bloodmage's Oath",2,17,21,agility_dps,finger,,11,0,24087,20821,20,0,0.0,
388337,Druid,Fearsome Shoulderpads of the Black Forge,2,21,28,healer,armor,,3,2,12403,4252,28,23,0.0,
388338,Druid,Bitter Quarrel Neckguard,3,71,135,caster_dps,neck,,2,0,45351,32349,141,0,0.0,
388339,Druid,Ashen Mantle of the Moon Flame,2,10,14,tank,armor,,3,2,27523,14566,25,11,0.0,
388340,Druid,Fel Maw Maul,2,71,134,healer,1h_mace,1h_mace,13,4,50198,36488,134,0,82.407,
388341,Druid,The Brightsteel Deathmask,2,79,188,healer,armor,,1,2,50908,36948,187,255,0.0,
388342,Druid,Duskwarden's Chestguard,3,38,44,tank,armor,,5,2,28808,10583,39,66,0.0,
388343,Druid,"Torc, Cold Bolt",2,11,15,agility_dps,neck,,2,0,9854,21934,20,0,0.0,
388344,Druid,Piercer of the Bone March,3,47,54,tank,dagger,dagger,13,15,29872,17710,54,0,36.25,
388345,Druid,Shattered Signet Ring of the Death Gate,2,61,94,agility_dps,finger,,11,0,37430,25488,93,0,0.0,
388346,Druid,The Ironthane Warhammer,2,69,127,agility_dps,1h_mace,1h_mace,13,4,41637,25323,120,0,45.556,
388347,Druid,Silent Keeper's Sacred Footguards,2,9,15,healer,armor,,8,2,13864,2309,15,10,0.0,
388348,Druid,The Rimeforged Rod,2,57,61,agility_dps,staff,staff,17,10,28836,17004,61,0,46.607,
388349,Druid,Night Spear Drape,2,72,148,tank,back,,16,1,50053,36406,142,72,0.0,2
388350,Druid,The Oathbound Warhammer,4,63,103,agility_dps,1h_mace,1h_mace,13,4,36261,23544,105,0,81.667,8
388351,Druid,Arcanist's Chain,2,48,50,tank,neck,,2,0,15421,7551,47,0,0.0,
388352,Druid,Icewarden's Talisman,2,61,95,healer,trinket,,12,0,38127,25995,87,0,0.0,
388353,Druid,Rune-carved Shoulderguards,3,76,168,healer,armor,,3,2,56943,44672,167,225,0.0,4
388354,Druid,Desecrated Gloves of the Star King,2,9,12,caster_dps,armor,,10,2,5406,2312,15,7,0.0,
388355,Druid,Pants of the Black Anvil,2,6,8,agility_dps,armor,,7,2,28014,15303,14,8,0.0,
388356,Druid,Nightlord's Northwind Wristguards,2,26,30,healer,armor,,9,2,10529,6198,30,12,0.0,
388357,Druid,"Mantle, Bear Shield",2,14,16,agility_dps,armor,,3,2,11274,4251,26,13,0.0,
388358,Druid,Dreadbound Trousers of the Wrathgate,3,16,21,tank,armor,,7,2,35395,22998,20,27,0.0,
388359,Druid,Bleak Ruin Chestpiece,3,12,13,healer,armor,,5,2,17091,6473,23,17,0.0,
388360,Druid,The Savage Rod,2,6,13,healer,staff,staff,17,10,20419,3446,13,0,9.355,
388361,Druid,Warborn Stalkers of the Makers Vault,2,72,141,healer,armor,,8,2,49906,37354,138,143,0.0,
388362,Druid,Spaulders of the Crimson Crown,2,65,112,agility_dps,armor,,3,2,43227,30938,111,124,0.0,
388363,Druid,Scale-bound Symbol,2,63,100,tank,relic,,28,8,39645,27518,112,0,0.0,
388364,Druid,Worldworn Tunic,2,27,31,agility_dps,armor,,5,2,27882,15128,31,42,0.0,
388365,Druid,The Ghoststeel Amulet,3,43,47,caster_dps,neck,,2,0,19785,10769,41,0,0.0,
388366,Druid,Chestpiece of the Sable Watch,3,51,53,caster_dps,armor,,20,2,21719,11747,53,85,0.0,
388367,Druid,"Earthen Great Cape, Frost Queen's Oath",2,29,35,caster_dps,back,,16,1,27980,14593,35,13,0.0,
388368,Druid,Stalkers of Rune Crown,2,8,11,agility_dps,armor,,8,2,35381,22992,15,7,0.0,
388369,Druid,Piercer of Midnight Crown,3,78,186,tank,dagger,dagger,13,15,56796,44505,187,0,116.786,
388370,Druid,Silverforged Spaulders of Frozen Heart,3,20,25,caster_dps,armor,,3,2,4483,4196,30,24,0.0,
388371,Druid,Stonecaller's Astral Waistband,3,67,115,caster_dps,armor,,6,2,44192,31563,115,104,0.0,
388372,Druid,The Mistbound Wargrips,3,69,127,tank,armor,,10,2,47171,33974,128,121,0.0,
388373,Druid,Drape of the Scholomance,2,20,22,healer,back,,16,1,25958,14376,22,8,0.0,
388374,Druid,"Icetouched Legwraps, Frostlord's Oath",2,46,48,caster_dps,armor,,7,2,17151,8193,46,60,0.0,
388375,Druid,Spellstaff of Plague Watch,2,41,44,tank,staff,staff,17,10,28345,11857,46,0,33.548,
388376,Druid,Pale Lady's Harness,4,71,141,tank,armor,,5,2,45327,32252,141,307,0.0,
388377,Druid,The Dawnlit Pants,3,65,112,agility_dps,armor,,7,2,38991,25687,112,180,0.0,
388378,Druid,"Wristbands, Silent Spell",3,76,173,tank,armor,,9,2,56516,44036,174,106,0.0,
388379,Druid,"Magebound Rune Band, Kingsguard's Oath",4,64,106,tank,finger,,11,0,44703,32081,110,0,0.0,
388380,Druid,"Bindings, Soulshard March",2,53,58,healer,armor,,9,2,18978,10223,58,26,0.0,
388381,Druid,South Sorrow Neckguard,4,78,183,caster_dps,neck,,2,0,39432,44688,175,0,0.0,
388382,Druid,Starwarden's Vengeful Trousers,2,17,24,agility_dps,armor,,7,2,16534,3022,23,28,0.0,
388383,Druid,Worldwarden's Chestguard,2,27,33,caster_dps,armor,,5,2,21900,7407,35,45,0.0,
388384,Druid,Steelbound Wristguards,4,80,226,caster_dps,armor,,9,2,64373,50318,232,159,0.0,
388385,Druid,Trousers of Wildheart,3,53,57,agility_dps,armor,,7,2,28728,11823,59,85,0.0,
388386,Druid,Carrion Oathring,4,80,187,tank,finger,,11,0,54513,37591,200,0,0.0,
388387,Druid,Striders of Dawn Oath,2,64,108,tank,armor,,8,2,39496,24766,108,102,0.0,4
388388,Druid,Bracers of Titan Crown,4,72,147,healer,armor,,9,2,45401,32582,141,96,0.0,2
388389,Druid,Rootwoven Wristbands of the Ancient Pact,2,78,181,healer,armor,,9,2,56578,42806,174,104,0.0,
388390,Druid,Collar of Frenzyheart Hill,3,72,143,caster_dps,neck,,2,0,48509,34184,154,0,0.0,
388391,Druid,Mantle of the Wyrm Queen,3,76,170,tank,armor,,3,2,52482,37769,166,223,0.0,
388392,Druid,Blazing Cinch of Frostwolf Clan,2,56,57,agility_dps,armor,,6,2,25737,15093,56,41,0.0,
388393,Druid,Wristbands of the Utgarde,4,77,184,caster_dps,armor,,9,2,54920,43264,187,123,0.0,
388394,Druid,Warhammer of Cold Moon,3,59,86,caster_dps,1h_mace,1h_mace,13,4,38827,24384,88,0,40.8,
388395,Druid,Vanguard's Ironbound Girdle,3,47,49,agility_dps,armor,,6,2,28763,11686,55,40,0.0,
388396,Druid,Battlehammer of High Citadel,3,78,183,healer,1h_mace,1h_mace,13,4,52926,41185,175,0,117.105,
388397,Druid,Bindings of the Gundrak,3,71,137,agility_dps,armor,,9,2,49864,37378,138,82,0.0,
388398,Druid,Warguard's Dreadforged Bracers,3,79,194,tank,armor,,9,2,56681,41264,200,122,0.0,
388399,Druid,Blighted Harness of the Terokkar,2,56,58,agility_dps,armor,,5,2,27656,15390,56,87,0.0,
388400,Druid,Chestguard of Warriors Promise,2,45,51,agility_dps,armor,,5,2,31531,19042,48,72,0.0,
388401,Druid,Dread Battlehammer of Endless Vigil,2,15,16,tank,1h_mace,1h_mace,13,4,19652,6982,15,0,8.125,
388402,Druid,Ravenlord's Runewoven Chestpiece,2,32,36,caster_dps,armor,,5,2,21900,7407,35,47,0.0,
388403,Druid,"Vest, Icefang Ripper",2,23,29,caster_dps,armor,,20,2,16508,8200,43,39,0.0,
388404,Druid,Bloodkeeper's Claws,4,80,264,tank,armor,,10,2,64424,50021,264,322,0.0,
388405,Druid,Lost Bloom Gloves,3,53,59,healer,armor,,10,2,30719,18368,60,48,0.0,
388406,Druid,Duskcaller's Embersteel Cowl,2,25,27,caster_dps,armor,,1,2,21310,3392,30,26,0.0,
388407,Druid,Wyrmwarden's Carapace,3,60,88,tank,armor,,20,2,48258,34796,115,151,0.0,
388408,Druid,Lightblessed Neckchain of Winter Court,3,69,121,caster_dps,neck,,2,0,40038,27766,115,0,0.0,
388409,Druid,The Armored Clasp,2,39,44,tank,neck,,2,0,7899,7746,41,0,0.0,
388410,Druid,Wintersteel Leggings of the Burning Sky,2,5,6,agility_dps,armor,,7,2,6718,5617,13,6,0.0,
388411,Druid,Boneguard's Coil of the Thunder King,3,79,198,caster_dps,finger,,11,0,54513,37591,200,0,0.0,
388412,Druid,Steelforged Clutches of Bone Lord,4,75,170,tank,armor,,10,2,54506,35607,167,186,0.0,4
388413,Druid,Dread Pledge Carapace,2,47,54,healer,armor,,5,2,28233,11876,56,77,0.0,
388414,Druid,Engraved Belt of the Howling North,2,4,6,agility_dps,armor,,6,2,17113,6558,15,3,0.0,
388415,Druid,"Living Chain, Ancient King's Oath",2,60,91,caster_dps,neck,,2,0,38809,25062,93,0,0.0,
388416,Druid,Warborn Leggings of the Runekeeper,3,80,219,agility_dps,armor,,7,2,59101,45324,219,411,0.0,4
388417,Druid,Bindings of the Grim Watch,3,52,57,agility_dps,armor,,9,2,24190,16710,57,29,0.0,
388418,Druid,Flame Fist Wristguards,3,49,53,healer,armor,,9,2,21753,11764,57,25,0.0,
388419,Druid,Silverguard's Leggings,3,29,33,agility_dps,armor,,7,2,28195,9624,37,44,0.0,
388420,Druid,Soulshard Clutch Pants,3,59,85,caster_dps,armor,,7,2,43742,31244,88,137,0.0,
388421,Druid,Ancient King's Warband of the Black Anvil,3,57,62,healer,finger,,11,0,23435,13283,59,0,0.0,
388422,Druid,Bindings of Bone Gate,3,57,62,caster_dps,armor,,9,2,23760,13208,61,30,0.0,
388423,Druid,Hoary Deathmask of the Frozen North,3,75,164,agility_dps,armor,,1,2,57525,40291,162,258,0.0,2
388424,Druid,"Beads, Scourge Winter",2,56,57,agility_dps,neck,,2,0,1399,10778,60,0,0.0,
388425,Druid,Dwarven Belt of the Ebon March,3,78,189,healer,armor,,6,2,56709,43437,187,205,0.0,
388426,Druid,"Headguard, Thunder Promise",2,30,31,caster_dps,armor,,1,2,17199,4048,31,31,0.0,
388427,Druid,Dragoncaller's Charmstone,2,34,41,agility_dps,neck,,2,0,7899,7746,41,0,0.0,
388428,Druid,"Longcloak, Pale Void",3,22,23,caster_dps,back,,16,1,23141,6629,23,9,0.0,
388429,Druid,Shield Wing Belt,2,48,53,agility_dps,armor,,6,2,27717,10109,54,38,0.0,
388430,Druid,Clutches of Last King,2,29,32,tank,armor,,10,2,27966,14583,32,21,0.0,
388431,Druid,Forgotten Warden's Skullcrusher,3,51,55,healer,2h_mace,2h_mace,17,5,25625,11921,57,0,48.333,
388432,Druid,The Cerulean Harness,3,52,57,agility_dps,armor,,5,2,25699,15066,58,92,0.0,
388433,Druid,Sable Walking Staff,2,16,19,tank,staff,staff,17,10,20395,1539,19,0,12.857,
388434,Druid,The Devout Hoop,3,41,44,healer,finger,,11,0,20769,11118,47,0,0.0,
388435,Druid,Silverguard's Clasp,3,11,15,caster_dps,neck,,2,0,32008,20442,23,0,0.0,
388436,Druid,Devout Leggings of the Hidden King,2,44,50,healer,armor,,7,2,27570,14668,52,61,0.0,
388437,Druid,The Unwavering Claws,3,55,59,agility_dps,armor,,10,2,27265,16496,63,47,0.0,
388438,Druid,Sacred Ash Greatcloak,4,80,251,tank,back,,16,1,64325,50791,251,163,0.0,
388439,Druid,Rune Claw Headdress,2,13,17,healer,armor,,1,2,13253,2588,20,15,0.0,
388440,Druid,"Striders, Titan Root",2,11,13,agility_dps,armor,,8,2,13864,2309,15,9,0.0,
388441,Druid,Blighted Spell Stave of the Northern Light,2,78,190,agility_dps,staff,staff,17,10,56238,42356,200,0,93.393,
388442,Druid,"Purified Tunic, Deathcaller's Oath",2,73,152,caster_dps,armor,,5,2,51307,39023,154,269,0.0,
388443,Druid,Royal Band of the Dread Host,2,24,29,healer,finger,,11,0,12984,6743,25,0,0.0,
388444,Druid,Star Frost Headguard,2,28,31,healer,armor,,1,2,27680,15339,34,31,0.0,
388445,Druid,Dragonlord's Spectral Stalkers,3,1,3,tank,armor,,8,2,27949,10411,23,2,0.0,
388446,Druid,The Frost-rimed Gloves,2,5,10,agility_dps,armor,,10,2,9503,4239,13,6,0.0,
388447,Druid,The Primeval Spellstaff,3,74,155,caster_dps,staff,staff,17,10,52446,37806,162,0,84.844,
388448,Druid,"Emberwrought Shawl, Last Warden's Oath",2,6,11,healer,back,,16,1,28042,15309,15,4,0.0,
388449,Druid,First King's Leggings of the Shadow Crown,2,13,20,agility_dps,armor,,7,2,11369,2986,20,22,0.0,
388450,Druid,Storm King's Legwraps of the Pale Flame,2,59,83,agility_dps,armor,,7,2,43927,29930,81,119,0.0,
388451,Druid,"Wristguards, Storm Echo",3,64,105,agility_dps,armor,,9,2,43233,30944,109,58,0.0,
388452,Druid,"Jerkin, South Briar",3,40,45,agility_dps,armor,,5,2,28808,10583,39,70,0.0,
388453,Druid,Forgotten Queen's Harness,3,57,59,caster_dps,armor,,5,2,28632,13944,62,96,0.0,
388454,Druid,Jerkin of the Broken Banner,2,22,28,tank,armor,,5,2,27758,9809,28,38,0.0,
388455,Druid,Headdress of the Sons of Hodir,2,22,23,caster_dps,armor,,1,2,27886,15129,31,22,0.0,
388456,Druid,Ivory Breaker Armguards,2,11,16,caster_dps,armor,,9,2,28247,15453,18,6,0.0,
388457,Druid,Silverblessed Harness of Sun Flame,3,60,87,healer,armor,,5,2,44319,31718,88,149,0.0,2
388458,Druid,Flame Rune Legguards,2,69,122,agility_dps,armor,,7,2,49241,36072,130,174,0.0,
388459,Druid,"Stonehewn Waistguard, Battlelord's Oath",2,76,167,agility_dps,armor,,6,2,56334,43909,174,153,0.0,
388460,Druid,"Warmaster Wargrips, Winterkeeper's Oath",3,72,147,healer,armor,,10,2,51585,39183,154,144,0.0,
388461,Druid,Ghoststeel Loop of the Dark Portal,3,63,102,healer,finger,,11,0,43706,31203,103,0,0.0,
388462,Druid,"Shoulderwraps, Hidden Anvil",2,52,57,tank,armor,,3,2,17319,8301,59,52,0.0,
388463,Druid,Flamekeeper's Gloomed Waistband,2,9,14,tank,armor,,6,2,16949,2899,15,8,0.0,
388464,Druid,Dragonkeeper's Feathered Druid Staff,4,44,47,tank,staff,staff,17,10,20298,873,40,0,47.639,
388465,Druid,"Leggings, Ghost Fire",2,22,25,tank,armor,,7,2,12402,5961,23,29,0.0,
388466,Druid,Bloodbound Belt of the Ancient Grove,2,2,7,agility_dps,armor,,6,2,16949,2899,15,4,0.0,
388467,Druid,Veteran Tunic of the Plague Watch,3,60,89,agility_dps,armor,,5,2,44319,31718,88,156,0.0,
388468,Druid,Bloodfire Thorn Belt,2,59,84,caster_dps,armor,,6,2,38658,24725,93,65,0.0,
388469,Druid,The Hammered Royal Band,2,38,43,healer,finger,,11,0,9849,11986,39,0,0.0,
388470,Druid,Wargrips of Shadowbinder,2,65,108,healer,armor,,10,2,44305,31684,108,85,0.0,
388471,Druid,Desecrated Wristbands of Unbroken Oath,3,65,111,tank,armor,,9,2,42956,27827,115,60,0.0,
388472,Druid,Bright Gloom Striders,3,39,42,tank,armor,,8,2,16996,2276,37,39,0.0,
388473,Druid,Nightforged Wargrips,3,27,28,tank,armor,,10,2,17182,888,27,21,0.0,
388474,Druid,"Spaulders, Bloodfang Oath",3,72,142,caster_dps,armor,,3,2,51715,37764,142,176,0.0,
388475,Druid,The Chilled Girdle,2,26,29,healer,armor,,6,2,17134,6719,30,19,0.0,
388476,Druid,Shoulderguards of Scarlet Dawn,2,61,92,healer,armor,,3,2,38355,24715,87,93,0.0,
388477,Druid,Battlemaiden's Signet of the Deep Forge,2,64,106,tank,finger,,11,0,41951,25779,105,0,0.0,
388478,Druid,Ancient Queen's Spellforged Walkers,3,30,32,healer,armor,,8,2,34247,20114,33,27,0.0,
388479,Druid,Mournful Trousers,2,62,97,agility_dps,armor,,7,2,37605,25675,99,137,0.0,
388480,Druid,Voidsteel Warhammer of the Arcane Star,2,65,108,caster_dps,1h_mace,1h_mace,13,4,39488,25123,108,0,57.115,
388481,Druid,Voidbound Breeches of the Bone Throne,2,11,15,caster_dps,armor,,7,2,9380,3578,15,15,0.0,
388482,Druid,Moonwarden's Lost Armguards,2,40,45,healer,armor,,9,2,14700,8118,46,19,0.0,
388483,Druid,"Starbound Wargrips, Lost Keeper's Oath",3,29,34,tank,armor,,10,2,15753,7690,35,26,0.0,
388484,Druid,Scarlet Feather Chestpiece,2,37,40,caster_dps,armor,,5,2,14068,9854,38,55,0.0,
388485,Druid,Goldbound Legwraps,2,40,42,agility_dps,armor,,7,2,27984,14605,43,53,0.0,
388486,Druid,Tablet of Scarlet Flame,2,21,26,healer,trinket,,12,0,15150,7506,25,0,0.0,
388487,Druid,Gravewarden's Rune Band of the Iron King,3,29,36,tank,finger,,11,0,9851,2951,36,0,0.0,
388488,Druid,Black Dancer Carapace,2,19,21,healer,armor,,5,2,9739,2985,21,27,0.0,
388489,Druid,"Undying Leggings, Deathcaller's Oath",2,24,30,agility_dps,armor,,7,2,22428,4832,29,34,0.0,
388490,Druid,Shaman Staff of Dawn Oath,4,80,187,agility_dps,staff,staff,17,10,50988,36975,187,0,120.862,
388491,Druid,"Bloodforged Spaulders, Grim Warden's Oath",2,60,91,healer,armor,,3,2,38355,24715,87,95,0.0,
388492,Druid,Mantle of the Ebon Watch,2,49,52,agility_dps,armor,,3,2,26504,15822,55,49,0.0,
388493,Druid,Warmaster's Skullcrusher of the Naxxramas,2,69,124,healer,2h_mace,2h_mace,17,5,39861,25139,114,0,87.361,
388494,Druid,"Waistguard, Unbroken Shine",2,53,54,healer,armor,,6,2,17318,8293,56,39,0.0,
388495,Druid,Worldworn Charm of Stormwind Keep,3,51,55,healer,trinket,,12,0,18155,45631,54,0,0.0,
388496,Druid,"Timeworn Shoulderpads, Drakelord's Oath",2,30,36,tank,armor,,3,2,38664,33248,37,32,0.0,
388497,Druid,Earthkeeper's Deepfrost Belt,2,51,54,healer,armor,,6,2,28030,15428,56,40,0.0,
388498,Druid,Greenwood Shoulderwraps of Tirisfal Glades,2,21,25,caster_dps,armor,,3,2,14316,7352,27,20,0.0,
388499,Druid,Shoulderguards of the Frozen Watch,2,40,45,healer,armor,,3,2,28217,11502,46,40,0.0,
388500,Druid,Breeches of the Wild Heart,4,69,127,caster_dps,armor,,7,2,47045,33538,128,224,0.0,
388501,Druid,Thunderforged Walkers,2,20,23,agility_dps,armor,,8,2,9530,2315,20,16,0.0,
388502,Druid,Dreamkeeper's Obsidian Belt,3,48,52,tank,armor,,6,2,23844,13252,60,43,0.0,
388503,Druid,Patient Shiv of Emerald Moon,2,52,53,agility_dps,dagger,dagger,13,15,26464,15783,60,0,30.312,
388504,Druid,Mistbound Walkers of the Kings Road,2,4,8,healer,armor,,8,2,13864,2309,15,5,0.0,
388505,Druid,Winterborn Cinch of Utgarde Keep,2,65,108,healer,armor,,6,2,44126,31513,105,87,0.0,
388506,Druid,Arcane Tablet,2,23,30,healer,trinket,,12,0,39914,21748,40,0,0.0,
388507,Druid,Mooncaller's Shawl,4,80,239,caster_dps,back,,16,1,59002,45486,239,155,0.0,
388508,Druid,The Worldworn Charmstone,2,65,110,healer,neck,,2,0,39877,25069,114,0,0.0,
388509,Druid,Spiritbound Promise of Dread March,2,25,28,agility_dps,finger,,11,0,9846,1462,25,0,0.0,
388510,Druid,Shadowwoven Bracers,3,79,191,caster_dps,armor,,9,2,56702,43435,187,119,0.0,
388511,Druid,The Unwavering Spell Stave,3,76,177,healer,staff,staff,17,10,53255,41987,175,0,150.5,
388512,Druid,"Cinch, Nightfang Helm",3,22,29,tank,armor,,6,2,34392,20090,33,21,0.0,
388513,Druid,Unholy Wargrips of Frozen Heart,3,50,55,tank,armor,,10,2,28797,12547,56,46,0.0,
388514,Druid,Starkeeper's Skullforged Longcloak,2,28,29,tank,back,,16,1,23126,6751,30,11,0.0,
388515,Druid,Voidwarden's Frost-rimed Legwraps,4,80,226,healer,armor,,7,2,58772,45847,226,467,0.0,
388516,Druid,Hallowed Drape of the Broken Gate,2,62,96,healer,back,,16,1,44599,28026,96,42,0.0,
388517,Druid,Soldierly Wristguards of Icecrown,2,68,120,tank,armor,,9,2,41549,29955,108,60,0.0,
388518,Druid,The Sunsteel Pants,3,19,23,healer,armor,,7,2,17031,13114,30,28,0.0,
388519,Druid,The Savage Skullcrusher,3,80,213,caster_dps,1h_mace,1h_mace,13,4,55954,42275,213,0,143.269,4
388520,Druid,Pants of Final March,2,54,60,caster_dps,armor,,7,2,17313,8300,60,76,0.0,
388521,Druid,Baleful Belt,3,76,168,healer,armor,,6,2,57270,43165,175,174,0.0,8
388522,Druid,"Claws, Dawn Flare",3,64,108,healer,armor,,10,2,38992,25685,106,96,0.0,
388523,Druid,Red Voice Headguard,2,28,31,caster_dps,armor,,1,2,8753,5753,31,31,0.0,
388524,Druid,Lightwarden's Strap of the Frozen Oath,2,69,121,tank,armor,,6,2,44550,30942,114,100,0.0,
